period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	139053	137878	1175	0.9915499845	0.0084500155	7904.789363948192	67.36482616979593
2002	170948	169470	1478	0.9913540960	0.0086459040	8031.780200218674	70.04762575041718
2003	152894	151721	1173	0.9923280181	0.0076719819	7945.112682970203	61.42601997827624
2004	166154	164733	1420	0.9914476931	0.0085462884	7357.870137944711	63.42490937384429
2005	165901	164400	1501	0.9909524355	0.0090475645	7088.94225047527	64.7232501092663
2006	165046	163472	1574	0.9904632648	0.0095367352	7262.699194204342	69.92933671624274
2007	151302	149762	1540	0.9898216811	0.0101783189	8036.750470065275	82.64176309010645
2008	118871	117751	1120	0.9905780216	0.0094219784	6956.324988472685	66.1657564444413
2009	129901	128947	954	0.9926559457	0.0073440543	7417.445420683632	54.87714278992287
2010	129780	128681	1099	0.9915318231	0.0084681769	7465.696528176403	63.76077652851522
2011	147168	145870	1298	0.9911801479	0.0088198521	7317.027169159716	65.10935261238988
2012	126368	125112	1256	0.9900607749	0.0099392251	7277.336180393154	73.05721467624049
2013	126920	126260	660	0.9947998739	0.0052001261	7483.752652076333	39.11988555655298
