period	v1ipm	v1abs
2007	0	0
2008		
2009	6.969418192969251	1
2010	0.0	0
2011	5.246709001778634	3
2012	0.0	0
2013	2.620394002442207	2
2014	3.9404130735024956	4
2015	2.182929491377428	2
2016	1.3064005789967366	1
2017	4.717415045251804	4
2018	4.590493546913697	4
2019	3.3513786454621215	3
2020	3.247466705347603	3
2021	2.285743020769404	2
2022	9.8946614343697	5
