period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	0	0	0	NaN	NaN	0.0	0.0
2001	0	0	0	NaN	NaN	0.0	0.0
2002	0	0	0	NaN	NaN	0.0	0.0
2003	0	0	0	NaN	NaN	0.0	0.0
2004	7	7	0	1.0000000000	0.0000000000	0.1459586388247644	0.0
2005	48	47	1	0.9791666667	0.0208333333	0.5782200950994899	0.012302555214882766
2006	119	118	1	0.9915966387	0.0084033613	0.9680682046382643	0.008203967835917493
2007	175	174	1	0.9942857143	0.0057142857	1.0066967958675028	0.005785613769353463
2008	271	264	7	0.9741697417	0.0258302583	1.0804105761538627	0.028647250125291818
2009	392	386	6	0.9846938776	0.0153061224	1.2693094146859474	0.019730198155740116
2010	764	702	62	0.9188481675	0.0811518325	1.9176432223801356	0.1693645011218923
2011	970	708	262	0.7298969072	0.2701030928	1.8835220844600513	0.6970095849273071
2012	749	365	384	0.4873164219	0.5126835781	1.0072340154086605	1.0596653751148648
2013	897	318	579	0.3545150502	0.6454849498	0.974528754209451	1.774377826060604
2014	1551	210	1341	0.1353965184	0.8646034816	0.7481494363374457	4.7774685434691175
2015	1487	150	1337	0.1008742434	0.8991257566	0.6201371865003427	5.527489455673054
2016	1440	91	1349	0.0631944444	0.9368055556	0.40745002216908704	6.040110768198884
2017	1117	46	1071	0.0411817368	0.9588182632	0.24514308007688776	5.707570407877103
2018	1500	68	1432	0.0453333333	0.9546666667	0.35772706451864333	7.533311123392606
2019	1859	43	1816	0.0231307154	0.9768692846	0.22986368954913725	9.707731633051935
2020	1877	52	1825	0.0277037826	0.9722962174	0.23531443561113272	8.258631634429177
2021	2309	44	2265	0.0190558683	0.9809441317	0.20605905698468152	10.607358274325083
