period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1998	205	195	10	0.9512195122	0.0487804878	6304.762520611724	323.32115490316534
1999	3328	3140	188	0.9435096154	0.0564903846	5216.882763020609	312.3483947286224
2000	1234	959	275	0.7771474878	0.2228525122	5165.884691420537	1481.3537957670987
2001	2242	1951	291	0.8702051740	0.1297948260	7163.0502625105555	1068.3996034805596
2002	1514	1358	156	0.8969616909	0.1030383091	7664.219158290393	880.4257648698832
2003	1705	1497	208	0.8780058651	0.1219941349	6974.5338663237635	969.0735098165283
2004	4838	3679	1159	0.7604381976	0.2395618024	6331.848042531294	1994.730057432392
2005	32911	29288	3623	0.8899152259	0.1100847741	6438.601358507954	796.4713439591068
2006	58076	53209	4867	0.9161960190	0.0838039810	6780.633402835813	620.2210673307504
2007	127026	107968	19058	0.8499677231	0.1500322769	5897.297510761252	1040.9630257121364
2008	278648	221022	57626	0.7931942810	0.2068057190	5332.64490351829	1390.3547846374797
2009	466411	367105	99306	0.7870847814	0.2129152186	5138.75600068624	1390.0908552162127
2010	612793	489163	123630	0.7982516119	0.2017483881	5329.580321875434	1346.986618353105
2011	598596	480900	117696	0.8033799090	0.1966200910	5153.106962384356	1261.1771200765004
2012	462519	372841	89678	0.8061095868	0.1938904132	5241.251263989495	1260.6578430270542
2013	354555	284755	69800	0.8031335054	0.1968664946	5518.76689868596	1352.7767011230003
2014	230464	190048	40416	0.8246320467	0.1753679533	8883.041065508734	1889.085850435685
2015	0	0	0	NaN	NaN	0.0	0.0
2016	0	0	0	NaN	NaN	0.0	0.0
2017	0	0	0	NaN	NaN	0.0	0.0
