period	v1ipm	v1abs
2007	11910.27592139218	180
2008	10358.35540627873	1138
2009	10426.249616681998	1496
2010	10516.423520988097	2115
2011	9174.745141110237	5246
2012	8931.564731705157	5648
2013	9289.296738657626	7090
2014	9726.90967194091	9874
2015	9359.310194280724	8575
2016	9628.17226720595	7370
2017	9267.361856397169	7858
2018	10317.134246688533	8990
2019	9749.160479649312	8727
2020	9280.177354981668	8573
2021	10029.840375136144	8776
2022	10308.258282326355	5209
