period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	11	9	2	0.8181818182	0.1818181818	1.314931500104537	0.29220700002323047
2004	212	206	6	0.9716981132	0.0283018868	2.135561327837297	0.062200815373901854
2005	531	522	9	0.9830508475	0.0169491525	2.2462993476948947	0.03872929909818784
2006	1222	1190	32	0.9738134206	0.0261865794	2.53655877144645	0.06820998376998857
2007	1652	1623	29	0.9824455206	0.0175544794	2.5561231727436167	0.04567318053577627
2008	1816	1774	42	0.9768722467	0.0231277533	2.848675976434153	0.06744328692797881
2009	1835	1790	45	0.9754768392	0.0245231608	3.0174388512392496	0.07585740128813757
2010	1496	1469	27	0.9819518717	0.0180481283	3.5648807680975096	0.06552197463487595
2011	1566	1542	24	0.9846743295	0.0153256705	4.275093861806648	0.06653842586469491
2012	1482	1455	27	0.9817813765	0.0182186235	5.010099465246431	0.09297091791178945
2013	1131	1106	25	0.9778956676	0.0221043324	5.323379723491143	0.12032955975341644
2014	755	742	13	0.9827814570	0.0172185430	5.355618287184493	0.09383158724177681
2015	482	471	11	0.9771784232	0.0228215768	5.303376619358183	0.12385805268140129
2016	329	322	7	0.9787234043	0.0212765957	5.034408462008853	0.10944366221758377
2017	355	341	14	0.9605633803	0.0394366197	5.539681813023165	0.22743561695696277
2018	377	365	12	0.9681697613	0.0318302387	6.454444987050085	0.21220093108109866
2019	297	286	11	0.9629629630	0.0370370370	6.248261246531614	0.2403177402512159
2020	259	254	5	0.9806949807	0.0193050193	6.090170050735193	0.1198852372191967
2021	253	247	6	0.9762845850	0.0237154150	6.067251826494578	0.14738263546140676
2022	200	194	6	0.9700000000	0.0300000000	5.878084468013206	0.1817964268457693
