period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1994	10295	10094	201	0.9804759592	0.0195240408	473.19214606045506	9.422589791772486
1995	0	0	0	NaN	NaN	0.0	0.0
1996	0	0	0	NaN	NaN	0.0	0.0
1997	0	0	0	NaN	NaN	0.0	0.0
1998	0	0	0	NaN	NaN	0.0	0.0
1999	0	0	0	NaN	NaN	0.0	0.0
2000	0	0	0	NaN	NaN	0.0	0.0
2001	7327	7038	288	0.9605568445	0.0393066739	404.2195048603978	16.540951605540577
2002	8633	8285	348	0.9596895633	0.0403104367	393.3198387678251	16.52085744009694
2003	8266	7972	294	0.9644326155	0.0355673845	418.1689915733073	15.421686342517857
2004	9126	8742	383	0.9579224195	0.0419680035	391.1370019764902	17.13629281136991
2005	9501	9064	437	0.9540048416	0.0459951584	391.46815371586155	18.873740420766936
2006	9898	9369	529	0.9465548596	0.0534451404	416.9660916979154	23.54307423505147
2007	9583	9076	507	0.9470938120	0.0529061880	487.8326181572419	27.251116946421508
2008	7767	7252	515	0.9336938329	0.0663061671	427.0331284551806	30.32571168704054
2009	8532	8005	527	0.9382325363	0.0617674637	461.2490844162459	30.365804807915254
2010	8304	7658	646	0.9222061657	0.0777938343	444.946317964635	37.53399339320373
2011	9714	8582	1132	0.8834671608	0.1165328392	430.4259054805375	56.77489221672902
2012	8807	7464	1343	0.8475076644	0.1524923356	434.91335732310125	78.25410488811964
2013	9011	7733	1278	0.8581733437	0.1418266563	458.33216522741196	75.74660638311555
