period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	13	2	11	0.1538461538	0.8461538462	0.5352091343072535	2.9436502386898935
2004	111	6	105	0.0540540541	0.9459459459	0.0944844482849923	1.6534778449873653
2005	297	16	281	0.0538720539	0.9461279461	0.10553360163492656	1.8534338787133975
2006	442	39	403	0.0882352941	0.9117647059	0.13785945872940622	1.4245477402038642
2007	577	46	531	0.0797227036	0.9202772964	0.12454515061836653	1.4376842386598396
2008	664	53	611	0.0798192771	0.9201807229	0.14492151150741198	1.6706989345477115
2009	694	41	653	0.0590778098	0.9409221902	0.12847529471629401	2.0462040841399998
2010	396	38	358	0.0959595960	0.9040404040	0.17028730565003378	1.6042856690187393
2011	339	17	322	0.0501474926	0.9498525074	0.10270996993111253	1.9454476657540138
2012	215	10	205	0.0465116279	0.9534883721	0.09253993223004635	1.8970686107159502
2013	149	13	136	0.0872483221	0.9127516779	0.1989037739803171	2.0808394816402407
2014	91	7	84	0.0769230769	0.9230769231	0.1747304564296502	2.0967654771558024
2015	51	5	46	0.0980392157	0.9019607843	0.20188597028173913	1.857350926592
2016	23	2	21	0.0869565217	0.9130434783	0.12066956160989607	1.2670303969039087
2017	27	1	26	0.0370370370	0.9629629630	0.07646178298632045	1.9880063576443316
2018	23	2	21	0.0869565217	0.9130434783	0.19125777905155458	2.008206680041323
2019	16	2	14	0.1250000000	0.8750000000	0.2646430996693549	1.8525016976854844
2020	11	1	10	0.0909090909	0.9090909091	0.17636500784207007	1.7636500784207008
2021	12	2	10	0.1666666667	0.8333333333	0.38725174984543814	1.936258749227191
2022	7	2	5	0.2857142857	0.7142857143	0.5789030366358786	1.4472575915896966
2023	9	0	9	0.0000000000	1.0000000000	0.0	2.5352312637958834
