period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	168	59	109	0.3511904762	0.6488095238	131.93526674403887	243.7448148322074
2005	1177	551	626	0.4681393373	0.5318606627	166.93701778379142	189.65984234601348
2006	1471	601	870	0.4085656016	0.5914343984	144.0517761871628	208.52752958873816
2007	1924	644	1280	0.3347193347	0.6652806653	116.37820893936443	231.310725842215
2008	2671	953	1718	0.3567952078	0.6432047922	123.8696729866629	223.30335591929364
2009	3374	1118	2256	0.3313574392	0.6686425608	126.17107466043561	254.59923473519027
2010	4049	1368	2681	0.3378612003	0.6621387997	138.5550490958878	271.5395370073649
2011	4001	1246	2755	0.3114221445	0.6885778555	133.5895336138499	295.37653700333584
2012	4244	1235	3009	0.2909990575	0.7090009425	129.3915735806923	315.2544493152252
2013	6043	1830	4213	0.3028297203	0.6971702797	131.07165257503155	301.7512963380371
2014	7371	2194	5177	0.2976529643	0.7023470357	136.46636216132364	322.0083668683557
2015	9430	2692	6738	0.2854718982	0.7145281018	140.17153830452838	350.845403081691
2016	10711	2627	8084	0.2452618803	0.7547381197	120.8953230583507	372.02808968546134
2017	10334	2482	7852	0.2401780530	0.7598219470	117.16034663224424	370.64586694455346
2018	8192	1879	6313	0.2293701172	0.7706298828	99.85312715655387	335.4831249277938
2019	7447	1704	5743	0.2288169733	0.7711830267	93.24323104211622	314.25814311905725
2020	7860	1754	6106	0.2231552163	0.7768447837	109.44874647489549	381.01142872047427
2021	6987	1577	5410	0.2257048805	0.7742951195	105.28076149301071	361.17242845731636
2022	5768	1294	4474	0.2243411928	0.7756588072	92.47022926685615	319.7154603863326
