period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	IsaCMoJs	1983	3	1.0	1.0	0.0	1.0	0.0	8
	philmKarin	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Jordgubbssmak	1968	2	3.0	3.0	0.0	1.0	0.0	5
	Urtica	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Mornie Alantie	1987	3	4.0	4.0	0.0	1.0	0.0	8
	Lia och bäbisen	1983	3	1.0	0.0	1.0	0.0	1.0	8
	Fridapida	1982	3	3.0	3.0	0.0	1.0	0.0	7
	Atamon	1972	2	2.0	2.0	0.0	1.0	0.0	5
	Akilla	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Thessiss	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Kerstin	1985	3	5.0	5.0	0.0	1.0	0.0	8
	Bumblebina	1978	2	2.0	1.0	1.0	0.5	0.5	7
	Isabelle Kristin	1983	3	1.0	1.0	0.0	1.0	0.0	8
	modesty74	1975	2	2.0	2.0	0.0	1.0	0.0	6
	RiNan	1984	3	2.0	1.0	1.0	0.5	0.5	8
	emme 86	1987	3	4.0	4.0	0.0	1.0	0.0	8
	Mopsan	1987	3	2.0	2.0	0.0	1.0	0.0	8
	Tigra79	1980	3	2.0	1.0	1.0	0.5	0.5	7
	Mummyfied	1990	3	2.0	2.0	0.0	1.0	0.0	9
	Snoffsan	1980	3	1.0	0.0	1.0	0.0	1.0	7
	fröken	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Jamieolivia	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Emmel	1973	2	9.0	9.0	0.0	1.0	0.0	6
	mamita64	1965	2	2.0	2.0	0.0	1.0	0.0	4
	Barkbam	1957	1	1.0	1.0	0.0	1.0	0.0	2
	morotsland	1981	3	5.0	5.0	0.0	1.0	0.0	7
	Madaluha	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Masterblaster	1972	2	1.0	0.0	1.0	0.0	1.0	5
	lokisse	1961	1	6.0	6.0	0.0	1.0	0.0	3
	annmin	1961	1	1.0	1.0	0.0	1.0	0.0	3
	TessaS	1974	2	13.0	12.0	1.0	0.9230769230769231	0.07692307692307693	6
	pluvdo	1987	3	7.0	4.0	3.0	0.5714285714285714	0.42857142857142855	8
	bitte67	1968	2	1.0	1.0	0.0	1.0	0.0	5
	Afrodisiac	1979	2	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	7
	Elektra82	1983	3	1.0	1.0	0.0	1.0	0.0	8
	EnAnka	1991	3	1.0	1.0	0.0	1.0	0.0	9
	TigerLinn	1986	3	1.0	1.0	0.0	1.0	0.0	8
	Linaek	1964	1	3.0	3.0	0.0	1.0	0.0	4
	ankling	1959	1	1.0	1.0	0.0	1.0	0.0	3
	multivitaminjuice	1989	3	1.0	1.0	0.0	1.0	0.0	9
	Tyrell	1973	2	8.0	8.0	0.0	1.0	0.0	6
	yodi	1980	3	6.0	6.0	0.0	1.0	0.0	7
	Tattyn	1978	2	1.0	0.0	1.0	0.0	1.0	7
	fostermamman	1962	1	1.0	1.0	0.0	1.0	0.0	3
	Lippans	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Liveit1971	1972	2	2.0	2.0	0.0	1.0	0.0	5
	ModestyB	1982	3	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	Mania x2	1978	2	2.0	2.0	0.0	1.0	0.0	7
	Nilsfar	1965	2	5.0	4.0	1.0	0.8	0.2	4
	Mare pacificum	1977	2	2.0	0.0	2.0	0.0	1.0	6
	Papi Jo	1977	2	7.0	1.0	6.0	0.14285714285714285	0.8571428571428571	6
	jådåsåatt	1984	3	3.0	3.0	0.0	1.0	0.0	8
	TheCoopers	1976	2	3.0	3.0	0.0	1.0	0.0	6
	castillo	1988	3	2.0	2.0	0.0	1.0	0.0	9
	Sven Erik Johansson	1964	1	9.0	6.0	3.0	0.6666666666666666	0.3333333333333333	4
	Impertiff	1974	2	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	6
	Hercule	1971	2	2.0	2.0	0.0	1.0	0.0	5
	Happy me	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Killarnas morsa	1972	2	4.0	4.0	0.0	1.0	0.0	5
	P A K	1973	2	1.0	1.0	0.0	1.0	0.0	6
	Xay1de	1982	3	2.0	2.0	0.0	1.0	0.0	7
	lillpuckot	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Brodsmulan	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Anova	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Rastafairy	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Lönnsirap	1981	3	2.0	2.0	0.0	1.0	0.0	7
	FreeForAll	1984	3	2.0	2.0	0.0	1.0	0.0	8
	FallenMadonnaWithTheBigBoobies	1975	2	2.0	2.0	0.0	1.0	0.0	6
	Ghettoblaster	1977	2	1.0	0.0	1.0	0.0	1.0	6
	snorkan	1980	3	1.0	1.0	0.0	1.0	0.0	7
	margarita	1957	1	1.0	1.0	0.0	1.0	0.0	2
	Marlene	1967	2	3.0	3.0	0.0	1.0	0.0	4
	Pyris	1978	2	3.0	3.0	0.0	1.0	0.0	7
	Fraggelgirl	1981	3	2.0	2.0	0.0	1.0	0.0	7
	AAEV	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Fader	1987	3	1.0	1.0	0.0	1.0	0.0	8
	litenlind	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Calles matte	1979	2	1.0	1.0	0.0	1.0	0.0	7
	högbergarna	1979	2	3.0	3.0	0.0	1.0	0.0	7
	new age	1980	3	1.0	1.0	0.0	1.0	0.0	7
	så mycket bättre	1987	3	2.0	2.0	0.0	1.0	0.0	8
	Svart ros	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Lallamen	1971	2	1.0	1.0	0.0	1.0	0.0	5
	Maja Gräddnos	1979	2	2.0	1.0	1.0	0.5	0.5	7
	AEL	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Lima80	1981	3	1.0	1.0	0.0	1.0	0.0	7
	maamje	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Digestive	1982	3	2.0	2.0	0.0	1.0	0.0	7
	Aprilbarn1	1989	3	2.0	2.0	0.0	1.0	0.0	9
	JECJ	1984	3	1.0	1.0	0.0	1.0	0.0	8
	amorvincitomniia	1991	3	1.0	1.0	0.0	1.0	0.0	9
	Fru Brastad	1977	2	1.0	1.0	0.0	1.0	0.0	6
	mirre67	1968	2	3.0	3.0	0.0	1.0	0.0	5
	Madame Mom	1974	2	1.0	1.0	0.0	1.0	0.0	6
	Vaja	1979	2	1.0	1.0	0.0	1.0	0.0	7
	giftgrodan	1980	3	1.0	1.0	0.0	1.0	0.0	7
	EmmaOh	1980	3	4.0	4.0	0.0	1.0	0.0	7
	Zezana	1980	3	2.0	2.0	0.0	1.0	0.0	7
	LaFontaine	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Maira	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Mrs TH	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Niiskuneiti	1988	3	2.0	2.0	0.0	1.0	0.0	9
	bebis090614	1988	3	1.0	1.0	0.0	1.0	0.0	9
	AW76	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Mymla X	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Sven Justus	1956	1	1.0	1.0	0.0	1.0	0.0	2
	miljarden	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Luxuria	1990	3	1.0	1.0	0.0	1.0	0.0	9
	CuteElliz	1988	3	2.0	2.0	0.0	1.0	0.0	9
	Snooze	1981	3	2.0	2.0	0.0	1.0	0.0	7
	DenNamnbitne	1990	3	1.0	1.0	0.0	1.0	0.0	9
	Mijjo	1971	2	1.0	0.0	1.0	0.0	1.0	5
	gmt	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Challe N	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Livshlädje	1974	2	1.0	0.0	1.0	0.0	1.0	6
	janniahlholm	1991	3	1.0	1.0	0.0	1.0	0.0	9
	Mary Wollstonecraft	1978	2	1.0	1.0	0.0	1.0	0.0	7
	mariahammarberg	1981	3	3.0	3.0	0.0	1.0	0.0	7
	Marre	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Kina79	1980	3	1.0	1.0	0.0	1.0	0.0	7
	mkp	1989	3	5.0	4.0	1.0	0.8	0.2	9
	Hestia	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Emmy K	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Fru Lillstrumpa	1982	3	1.0	1.0	0.0	1.0	0.0	7
	kath	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Riskiflickan	1981	3	2.0	2.0	0.0	1.0	0.0	7
	Livsglädjen	1973	2	3.0	3.0	0.0	1.0	0.0	6
	Superhero	1983	3	3.0	3.0	0.0	1.0	0.0	8
	annasara	1980	3	1.0	1.0	0.0	1.0	0.0	7
	NilleMilleTjejen	1975	2	1.0	1.0	0.0	1.0	0.0	6
	Disco	1980	3	1.0	1.0	0.0	1.0	0.0	7
	krost	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Jaramla	1980	3	1.0	1.0	0.0	1.0	0.0	7
	mandelblomma	1990	3	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	9
	Ullegulle78	1979	2	1.0	1.0	0.0	1.0	0.0	7
	miapia	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Bullan1978	1979	2	1.0	1.0	0.0	1.0	0.0	7
	niiiica	1982	3	1.0	1.0	0.0	1.0	0.0	7
	JMA84	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Smulu	1979	2	2.0	2.0	0.0	1.0	0.0	7
	Billen	1988	3	1.0	1.0	0.0	1.0	0.0	9
	Greta Anna	1978	2	2.0	2.0	0.0	1.0	0.0	7
	Myzan	1976	2	1.0	1.0	0.0	1.0	0.0	6
	anyXX	1983	3	1.0	1.0	0.0	1.0	0.0	8
	J1983	1984	3	11.0	11.0	0.0	1.0	0.0	8
	colanappen	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Tokfia 7	1978	2	1.0	1.0	0.0	1.0	0.0	7
	allakantralla	1976	2	2.0	2.0	0.0	1.0	0.0	6
	Chaktio	1977	2	6.0	6.0	0.0	1.0	0.0	6
	crazy hannah	1987	3	1.0	0.0	1.0	0.0	1.0	8
	mimo	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Cattis40	1967	2	2.0	2.0	0.0	1.0	0.0	4
	mammasälskling	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Virga	1975	2	1.0	0.0	1.0	0.0	1.0	6
	Amulett	1976	2	5.0	5.0	0.0	1.0	0.0	6
	ludde1	1979	2	1.0	1.0	0.0	1.0	0.0	7
	goatess82	1983	3	1.0	1.0	0.0	1.0	0.0	8
	WhiteAngels	1980	3	2.0	2.0	0.0	1.0	0.0	7
	drömmare	1984	3	1.0	1.0	0.0	1.0	0.0	8
	kvinna 86	1987	3	1.0	1.0	0.0	1.0	0.0	8
	ShuppShupp	1985	3	2.0	2.0	0.0	1.0	0.0	8
	estrella81	1981	3	1.0	1.0	0.0	1.0	0.0	7
	agtiwi	1980	3	1.0	1.0	0.0	1.0	0.0	7
	StaffenAssar	1983	3	2.0	2.0	0.0	1.0	0.0	8
	herewegoagain	1986	3	2.0	2.0	0.0	1.0	0.0	8
	Mamba	1985	3	2.0	2.0	0.0	1.0	0.0	8
	Myster	1978	2	1.0	1.0	0.0	1.0	0.0	7
	zuzzan	1984	3	1.0	1.0	0.0	1.0	0.0	8
	UWO BaraJag	1973	2	1.0	0.0	1.0	0.0	1.0	6
	Krake	1961	1	3.0	3.0	0.0	1.0	0.0	3
	swiitii	1988	3	1.0	1.0	0.0	1.0	0.0	9
	Lilla JJ	1978	2	2.0	2.0	0.0	1.0	0.0	7
	ellla	1984	3	1.0	1.0	0.0	1.0	0.0	8
	saltflingan	1990	3	6.0	5.0	1.0	0.8333333333333334	0.16666666666666666	9
	Niccan	1972	2	1.0	1.0	0.0	1.0	0.0	5
	Piri	1967	2	1.0	1.0	0.0	1.0	0.0	4
	nabben	1978	2	1.0	1.0	0.0	1.0	0.0	7
	PreciousDivine	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Bradbury	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Gliimma	1990	3	1.0	1.0	0.0	1.0	0.0	9
	Purelyplatonic	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Vitros	1976	2	2.0	2.0	0.0	1.0	0.0	6
	Seka	1975	2	1.0	1.0	0.0	1.0	0.0	6
	Vidarchefar	1980	3	1.0	1.0	0.0	1.0	0.0	7
	mammatill5	1985	3	1.0	1.0	0.0	1.0	0.0	8
	abuelita	1951	1	28.0	27.0	1.0	0.9642857142857143	0.03571428571428571	1
	Niccipicci	1976	2	1.0	1.0	0.0	1.0	0.0	6
	skorpiona	1981	3	4.0	4.0	0.0	1.0	0.0	7
	kaffebönan	1973	2	1.0	1.0	0.0	1.0	0.0	6
	Zephir	1986	3	1.0	1.0	0.0	1.0	0.0	8
	Pemberly	1979	2	2.0	2.0	0.0	1.0	0.0	7
	Lilla Morran	1984	3	2.0	2.0	0.0	1.0	0.0	8
	Petrellie	1974	2	2.0	2.0	0.0	1.0	0.0	6
	Dohgon	1988	3	2.0	2.0	0.0	1.0	0.0	9
	Lurpa	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Mrs J	1977	2	1.0	1.0	0.0	1.0	0.0	6
	mamma0005	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Uliise	1988	3	3.0	3.0	0.0	1.0	0.0	9
	MrsCharlotte	1981	3	1.0	1.0	0.0	1.0	0.0	7
	MollyN	1979	2	2.0	2.0	0.0	1.0	0.0	7
	Fru LB	1984	3	1.0	1.0	0.0	1.0	0.0	8
	elinville	1981	3	2.0	2.0	0.0	1.0	0.0	7
	Väntar första barnet	1985	3	1.0	1.0	0.0	1.0	0.0	8
	sandrablom	1988	3	1.0	1.0	0.0	1.0	0.0	9
	guldplutt	1971	2	2.0	2.0	0.0	1.0	0.0	5
	finskaflikkan	1984	3	2.0	2.0	0.0	1.0	0.0	8
	Flamma	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Fama123	1974	2	2.0	2.0	0.0	1.0	0.0	6
	Daimis	1977	2	2.0	1.0	1.0	0.5	0.5	6
	veronica03	1981	3	4.0	4.0	0.0	1.0	0.0	7
	Heureka	1975	2	2.0	2.0	0.0	1.0	0.0	6
	Ackelova	1983	3	1.0	1.0	0.0	1.0	0.0	8
	ceropegia	1983	3	2.0	2.0	0.0	1.0	0.0	8
	Skruttensmamma	1978	2	3.0	3.0	0.0	1.0	0.0	7
	Mama Me	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Sofi 79	1980	3	2.0	2.0	0.0	1.0	0.0	7
	burnisen	1984	3	1.0	0.0	1.0	0.0	1.0	8
	Cynric	1986	3	1.0	1.0	0.0	1.0	0.0	8
	Alisa	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Camilla85	1986	3	2.0	2.0	0.0	1.0	0.0	8
	Tida77	1978	2	2.0	2.0	0.0	1.0	0.0	7
	Ninnis75	1976	2	2.0	2.0	0.0	1.0	0.0	6
	Lorelei	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Tess1986	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Anatha	1979	2	3.0	3.0	0.0	1.0	0.0	7
	Gladhannapanna	1972	2	3.0	3.0	0.0	1.0	0.0	5
	Princepesa	1974	2	1.0	1.0	0.0	1.0	0.0	6
	sara1981	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Imagine this	1985	3	1.0	0.0	1.0	0.0	1.0	8
	Tjorvet	1980	3	2.0	2.0	0.0	1.0	0.0	7
	Acelise	1984	3	1.0	1.0	0.0	1.0	0.0	8
	PS84	1985	3	1.0	1.0	0.0	1.0	0.0	8
	fruganL	1990	3	9.0	6.0	3.0	0.6666666666666666	0.3333333333333333	9
	Martinis	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Honey Boo	1984	3	1.0	1.0	0.0	1.0	0.0	8
	s89	1990	3	5.0	5.0	0.0	1.0	0.0	9
	NadiaMi	1975	2	101.0	101.0	0.0	1.0	0.0	6
	Astarte	1980	3	3.0	3.0	0.0	1.0	0.0	7
	Doktorn	1972	2	4.0	4.0	0.0	1.0	0.0	5
	Mariahogergö	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Insatt	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Lilla Jag	1984	3	1.0	1.0	0.0	1.0	0.0	8
	helenen	1972	2	1.0	1.0	0.0	1.0	0.0	5
	anchel	1983	3	1.0	1.0	0.0	1.0	0.0	8
	vallakra	1972	2	1.0	1.0	0.0	1.0	0.0	5
	vimsan06	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Smurfen70	1981	3	3.0	3.0	0.0	1.0	0.0	7
	anzita	1960	1	1.0	0.0	1.0	0.0	1.0	3
	hannis	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Stumpan84	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Baypower	1977	2	2.0	2.0	0.0	1.0	0.0	6
	Aiva	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Tröttimössan	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Gojtan	1976	2	2.0	2.0	0.0	1.0	0.0	6
	Hedi	1966	2	1.0	1.0	0.0	1.0	0.0	4
	Empan81	1982	3	1.0	1.0	0.0	1.0	0.0	7
	MammaBecca	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Valente	1973	2	1.0	1.0	0.0	1.0	0.0	6
	astro	1978	2	3.0	3.0	0.0	1.0	0.0	7
	riboflavin	1985	3	1.0	1.0	0.0	1.0	0.0	8
	crazy cat lady	1986	3	1.0	1.0	0.0	1.0	0.0	8
	Grönögat	1989	3	2.0	2.0	0.0	1.0	0.0	9
	maybe2501	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Psychadelia	1983	3	1.0	1.0	0.0	1.0	0.0	8
	SandraD	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Hillbillie	1964	1	1.0	1.0	0.0	1.0	0.0	4
	FredrikBBB	1969	2	6.0	3.0	3.0	0.5	0.5	5
	tusselisan	1976	2	1.0	1.0	0.0	1.0	0.0	6
	mariaheterjag	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Singel Man	1969	2	1.0	0.0	1.0	0.0	1.0	5
	linda007	1979	2	1.0	0.0	1.0	0.0	1.0	7
	inga76	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Shizuka	1960	1	3.0	3.0	0.0	1.0	0.0	3
	esther	1966	2	1.0	1.0	0.0	1.0	0.0	4
	indicaana	1985	3	1.0	0.0	1.0	0.0	1.0	8
	Johan75	1976	2	11.0	9.0	2.0	0.8181818181818182	0.18181818181818182	6
	Kryztina	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Pebble	1982	3	2.0	1.0	1.0	0.5	0.5	7
	Maskot	1971	2	1.0	1.0	0.0	1.0	0.0	5
	Sommarkatten	1987	3	1.0	1.0	0.0	1.0	0.0	8
	olympia71	1972	2	1.0	1.0	0.0	1.0	0.0	5
	Mullepop	1989	3	1.0	1.0	0.0	1.0	0.0	9
	Grodan1972	1973	2	2.0	0.0	2.0	0.0	1.0	6
	Kärnan	1979	2	1.0	1.0	0.0	1.0	0.0	7
	zoi	1977	2	3.0	3.0	0.0	1.0	0.0	6
	Sara E	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Väntarochlängtar	1971	2	1.0	1.0	0.0	1.0	0.0	5
	Lioness	1977	2	2.0	2.0	0.0	1.0	0.0	6
	Bellevue	1968	2	1.0	0.0	1.0	0.0	1.0	5
	Kyssen	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Horst	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Mikah	1979	2	1.0	1.0	0.0	1.0	0.0	7
	ecco87	1988	3	1.0	1.0	0.0	1.0	0.0	9
	Maja09	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Chiliräkan	1987	3	1.0	1.0	0.0	1.0	0.0	8
	modestyclara	1979	2	2.0	2.0	0.0	1.0	0.0	7
	glader	1975	2	2.0	2.0	0.0	1.0	0.0	6
	PurJo	1983	3	1.0	1.0	0.0	1.0	0.0	8
	BrödernaBus	1980	3	1.0	1.0	0.0	1.0	0.0	7
	pågmamman	1972	2	1.0	1.0	0.0	1.0	0.0	5
	blyg viol	1972	2	1.0	1.0	0.0	1.0	0.0	5
	Mitti	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Jenny28	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Kuben	1975	2	1.0	1.0	0.0	1.0	0.0	6
	Mirren	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Indra78	1979	2	1.0	1.0	0.0	1.0	0.0	7
	September2009	1982	3	1.0	0.0	1.0	0.0	1.0	7
	Scilia	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Yrrepyrr	1967	2	1.0	1.0	0.0	1.0	0.0	4
	Ausi79	1980	3	1.0	1.0	0.0	1.0	0.0	7
	mammakristina	1978	2	1.0	0.0	1.0	0.0	1.0	7
	hejsvej	1983	3	2.0	2.0	0.0	1.0	0.0	8
	Lucie	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Rimfolina	1980	3	1.0	1.0	0.0	1.0	0.0	7
	maj09	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Hormonermedhumör	1979	2	1.0	0.0	1.0	0.0	1.0	7
	Myra	1973	2	2.0	2.0	0.0	1.0	0.0	6
	Ben10	1982	3	1.0	1.0	0.0	1.0	0.0	7
	tessise	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Nickis	1974	2	1.0	1.0	0.0	1.0	0.0	6
	tjorven01	1980	3	1.0	1.0	0.0	1.0	0.0	7
	IsaN	1974	2	1.0	1.0	0.0	1.0	0.0	6
	Fiamedbarn	1971	2	1.0	1.0	0.0	1.0	0.0	5
	Bohman	1986	3	1.0	1.0	0.0	1.0	0.0	8
	Ärtansmamma	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Miss Johanna	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Sussies	1985	3	1.0	1.0	0.0	1.0	0.0	8
	rymdmonstret	1980	3	2.0	2.0	0.0	1.0	0.0	7
	EmmaMag	1984	3	1.0	1.0	0.0	1.0	0.0	8
	kvinna79	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Skruttis1979	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Smurflisa	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Minatre3	1975	2	1.0	1.0	0.0	1.0	0.0	6
	RoseRed	1987	3	1.0	1.0	0.0	1.0	0.0	8
	Norea	1973	2	1.0	0.0	1.0	0.0	1.0	6
	Flisan79	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Runawaybride	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Pedalen	1983	3	1.0	1.0	0.0	1.0	0.0	8
	Lowika	1981	3	1.0	1.0	0.0	1.0	0.0	7
	Rosdraken	1986	3	1.0	1.0	0.0	1.0	0.0	8
	kattengustav	1982	3	1.0	1.0	0.0	1.0	0.0	7
