period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Tokfrjant	1989	4	10.0	3.0	7.0	0.3	0.7	9
	MalinI	1979	3	13.0	0.0	13.0	0.0	1.0	7
	LHUF	1980	3	40.0	0.0	40.0	0.0	1.0	7
	Damien och Adrian	1973	3	10.0	0.0	10.0	0.0	1.0	6
	Mamma till viljestark dotter	1976	3	14.0	0.0	14.0	0.0	1.0	6
	Baronessan	1975	3	13.0	0.0	13.0	0.0	1.0	6
	Mylla	1980	3	11.0	0.0	11.0	0.0	1.0	7
	Gladabarnensmamma	1983	4	16.0	0.0	16.0	0.0	1.0	8
	astro	1978	3	16.0	0.0	16.0	0.0	1.0	7
	Jessys	1987	4	16.0	0.0	16.0	0.0	1.0	8
	Marlene	1967	2	10.0	0.0	10.0	0.0	1.0	4
	BasseKatt	1975	3	12.0	0.0	12.0	0.0	1.0	6
	car	1975	3	27.0	0.0	27.0	0.0	1.0	6
	Pallas	1974	3	23.0	0.0	23.0	0.0	1.0	6
	Granada	1975	3	12.0	0.0	12.0	0.0	1.0	6
	Humlemamma	1984	4	12.0	0.0	12.0	0.0	1.0	8
	Saltlakrits	1984	4	10.0	0.0	10.0	0.0	1.0	8
	gosmamman	1983	4	13.0	0.0	13.0	0.0	1.0	8
	Hemlighet	1985	4	17.0	0.0	17.0	0.0	1.0	8
	Lavish	1986	4	30.0	0.0	30.0	0.0	1.0	8
	ModestyB	1982	3	10.0	0.0	10.0	0.0	1.0	7
	Min högsta önskan	1979	3	10.0	0.0	10.0	0.0	1.0	7
	Tant Groda	1983	4	24.0	4.0	20.0	0.16666666666666666	0.8333333333333334	8
	Lindadjo	1978	3	18.0	0.0	18.0	0.0	1.0	7
	Bohman	1986	4	19.0	0.0	19.0	0.0	1.0	8
	S a C	1983	4	10.0	0.0	10.0	0.0	1.0	8
	Fossa	1989	4	15.0	0.0	15.0	0.0	1.0	9
	Loris	1988	4	18.0	1.0	17.0	0.05555555555555555	0.9444444444444444	9
	pindile	1984	4	10.0	0.0	10.0	0.0	1.0	8
	saltflingan	1990	4	53.0	1.0	52.0	0.018867924528301886	0.9811320754716981	9
	Mammassaga	1986	4	12.0	0.0	12.0	0.0	1.0	8
	Vaja	1979	3	12.0	0.0	12.0	0.0	1.0	7
	skorpiona	1981	3	24.0	1.0	23.0	0.041666666666666664	0.9583333333333334	7
	Fraggelgirl	1981	3	11.0	0.0	11.0	0.0	1.0	7
	Mamman88	1989	4	12.0	1.0	11.0	0.08333333333333333	0.9166666666666666	9
	IsaCMoJs	1983	4	16.0	0.0	16.0	0.0	1.0	8
	Maddisen80	1981	3	44.0	0.0	44.0	0.0	1.0	7
	AmandaBrun	1985	4	14.0	0.0	14.0	0.0	1.0	8
	EmsanPemsan	1987	4	20.0	0.0	20.0	0.0	1.0	8
	Anatha	1979	3	12.0	1.0	11.0	0.08333333333333333	0.9166666666666666	7
	carrobarro84	1985	4	15.0	0.0	15.0	0.0	1.0	8
	mamita64	1965	2	19.0	1.0	18.0	0.05263157894736842	0.9473684210526315	4
	Rocktroll	1985	4	11.0	0.0	11.0	0.0	1.0	8
	Kyanita	1974	3	23.0	0.0	23.0	0.0	1.0	6
	Erika Ö	1989	4	16.0	0.0	16.0	0.0	1.0	9
	Geshia	1981	3	10.0	1.0	9.0	0.1	0.9	7
	Pumpkin	1985	4	20.0	0.0	20.0	0.0	1.0	8
	Lorelei	1978	3	14.0	0.0	14.0	0.0	1.0	7
	Flisan79	1980	3	16.0	0.0	16.0	0.0	1.0	7
	Snoffsan	1980	3	11.0	0.0	11.0	0.0	1.0	7
	fabler	1964	2	19.0	0.0	19.0	0.0	1.0	4
	modestyclara	1979	3	31.0	0.0	31.0	0.0	1.0	7
	Emmel	1973	3	15.0	0.0	15.0	0.0	1.0	6
	castillo	1988	4	15.0	3.0	12.0	0.2	0.8	9
	TessaS	1974	3	24.0	0.0	24.0	0.0	1.0	6
	Jungblom	1986	4	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	8
	emme 86	1987	4	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	8
	StaffenAssar	1983	4	19.0	0.0	19.0	0.0	1.0	8
	Joje	1975	3	27.0	0.0	27.0	0.0	1.0	6
	Bellenellen09	1977	3	10.0	1.0	9.0	0.1	0.9	6
	AW76	1977	3	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091	6
	Jenny28	1976	3	20.0	0.0	20.0	0.0	1.0	6
	Lilla JJ	1978	3	25.0	1.0	24.0	0.04	0.96	7
	jesslin	1973	3	36.0	1.0	35.0	0.027777777777777776	0.9722222222222222	6
	Ett två tre	1986	4	29.0	0.0	29.0	0.0	1.0	8
	fruganL	1990	4	26.0	0.0	26.0	0.0	1.0	9
	Bajjelen	1985	4	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	8
	MrsCharlotte	1981	3	33.0	0.0	33.0	0.0	1.0	7
	Cat79	1980	3	10.0	0.0	10.0	0.0	1.0	7
	kixan	1982	3	16.0	0.0	16.0	0.0	1.0	7
	delifi2	1975	3	15.0	0.0	15.0	0.0	1.0	6
	mandelblomma	1990	4	15.0	0.0	15.0	0.0	1.0	9
	TinaLi	1984	4	23.0	0.0	23.0	0.0	1.0	8
	mammakristina	1978	3	11.0	0.0	11.0	0.0	1.0	7
	högbergarna	1979	3	16.0	0.0	16.0	0.0	1.0	7
	Stella81	1982	3	12.0	0.0	12.0	0.0	1.0	7
	Riskiflickan	1981	3	11.0	0.0	11.0	0.0	1.0	7
	LinaTed	1987	4	11.0	0.0	11.0	0.0	1.0	8
	Enigmia	1977	3	10.0	0.0	10.0	0.0	1.0	6
	solstraalen	1982	3	21.0	0.0	21.0	0.0	1.0	7
	Greta Anna	1978	3	12.0	0.0	12.0	0.0	1.0	7
	Smuliz	1982	3	12.0	0.0	12.0	0.0	1.0	7
	Winglur	1989	4	13.0	0.0	13.0	0.0	1.0	9
	Wednesday85	1986	4	10.0	0.0	10.0	0.0	1.0	8
	Miisa	1984	4	10.0	0.0	10.0	0.0	1.0	8
	mithrandil	1983	4	72.0	1.0	71.0	0.013888888888888888	0.9861111111111112	8
	hejsvej	1983	4	13.0	0.0	13.0	0.0	1.0	8
	Bumblebina	1978	3	10.0	1.0	9.0	0.1	0.9	7
	annie80	1981	3	14.0	0.0	14.0	0.0	1.0	7
	guldplutt	1971	2	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	5
	clembke	1981	3	18.0	3.0	15.0	0.16666666666666666	0.8333333333333334	7
	lillabebben	1980	3	14.0	0.0	14.0	0.0	1.0	7
	Rastafairy	1987	4	10.0	0.0	10.0	0.0	1.0	8
	Lia och bäbisen	1983	4	14.0	0.0	14.0	0.0	1.0	8
	Kultis	1981	3	15.0	0.0	15.0	0.0	1.0	7
	Skruttis1979	1979	3	24.0	2.0	22.0	0.08333333333333333	0.9166666666666666	7
	Jaramla	1980	3	11.0	0.0	11.0	0.0	1.0	7
	mariaheterjag	1982	3	17.0	0.0	17.0	0.0	1.0	7
	Ellani	1983	4	25.0	0.0	25.0	0.0	1.0	8
	LillaLoppanT	1981	3	13.0	0.0	13.0	0.0	1.0	7
	crazy hannah	1987	4	15.0	4.0	11.0	0.26666666666666666	0.7333333333333333	8
	Trillian80	1986	4	10.0	0.0	10.0	0.0	1.0	8
	Amulett	1976	3	25.0	0.0	25.0	0.0	1.0	6
	UmmAminah	1985	4	15.0	0.0	15.0	0.0	1.0	8
	zitis81	1982	3	15.0	0.0	15.0	0.0	1.0	7
	abuelita	1951	1	50.0	0.0	50.0	0.0	1.0	1
	morotsland	1981	3	11.0	0.0	11.0	0.0	1.0	7
	Emeliee	1981	3	10.0	0.0	10.0	0.0	1.0	7
	Lilla Morran	1984	4	10.0	0.0	10.0	0.0	1.0	8
	underverket 06	1971	2	12.0	0.0	12.0	0.0	1.0	5
	Pyris	1978	3	12.0	0.0	12.0	0.0	1.0	7
	versus	1987	4	18.0	1.0	17.0	0.05555555555555555	0.9444444444444444	8
	Chilisen	1969	2	20.0	0.0	20.0	0.0	1.0	5
	Kerstin	1985	4	36.0	3.0	33.0	0.08333333333333333	0.9166666666666666	8
	Alvine	1989	4	22.0	0.0	22.0	0.0	1.0	9
	Purelyplatonic	1980	3	10.0	3.0	7.0	0.3	0.7	7
	Bondfia	1972	2	12.0	0.0	12.0	0.0	1.0	5
	Lindizz	1986	4	15.0	0.0	15.0	0.0	1.0	8
	swiitii	1988	4	20.0	0.0	20.0	0.0	1.0	9
	dec06	1978	3	10.0	0.0	10.0	0.0	1.0	7
	Chaktio	1977	3	10.0	0.0	10.0	0.0	1.0	6
	Ninnis75	1976	3	19.0	0.0	19.0	0.0	1.0	6
	kicki08	1978	3	34.0	0.0	34.0	0.0	1.0	7
	popcornplaya	1986	4	15.0	0.0	15.0	0.0	1.0	8
	Stella 78	1979	3	20.0	0.0	20.0	0.0	1.0	7
	Maja09	1979	3	13.0	0.0	13.0	0.0	1.0	7
	Summer	1980	3	13.0	0.0	13.0	0.0	1.0	7
	Kanejl	1982	3	10.0	0.0	10.0	0.0	1.0	7
	IVFmamma	1983	4	16.0	0.0	16.0	0.0	1.0	8
	ceropegia	1983	4	13.0	0.0	13.0	0.0	1.0	8
	fru smurf	1979	3	12.0	0.0	12.0	0.0	1.0	7
	lire100	1974	3	15.0	0.0	15.0	0.0	1.0	6
	VirrAnna	1985	4	10.0	0.0	10.0	0.0	1.0	8
	BrödernaBus	1980	3	26.0	0.0	26.0	0.0	1.0	7
	ProosAnna	1984	4	18.0	0.0	18.0	0.0	1.0	8
	Gladhannapanna	1972	2	48.0	0.0	48.0	0.0	1.0	5
	Myra	1973	3	22.0	0.0	22.0	0.0	1.0	6
	Vintersol80	1981	3	20.0	0.0	20.0	0.0	1.0	7
	Stefanie	1988	4	12.0	2.0	10.0	0.16666666666666666	0.8333333333333334	9
	NadiaMi	1975	3	223.0	0.0	223.0	0.0	1.0	6
	anzita	1960	1	19.0	0.0	19.0	0.0	1.0	3
	Elijza	1971	2	11.0	0.0	11.0	0.0	1.0	5
	InHeaven	1988	4	11.0	0.0	11.0	0.0	1.0	9
	Korkskruv	1989	4	15.0	0.0	15.0	0.0	1.0	9
	Kyssen	1984	4	20.0	0.0	20.0	0.0	1.0	8
	lottizm	1985	4	17.0	0.0	17.0	0.0	1.0	8
	solrosen81	1982	3	14.0	0.0	14.0	0.0	1.0	7
	PurJo	1983	4	10.0	0.0	10.0	0.0	1.0	8
	s89	1990	4	17.0	0.0	17.0	0.0	1.0	9
	svischan	1983	4	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	8
	Nickis	1974	3	10.0	0.0	10.0	0.0	1.0	6
	Mania x2	1978	3	11.0	0.0	11.0	0.0	1.0	7
	Linha	1972	2	11.0	0.0	11.0	0.0	1.0	5
	ViSkaBliTre	1978	3	27.0	0.0	27.0	0.0	1.0	7
	Helena85	1986	4	11.0	0.0	11.0	0.0	1.0	8
	cirkel	1975	3	13.0	0.0	13.0	0.0	1.0	6
	sydney	1978	3	19.0	0.0	19.0	0.0	1.0	7
	MariaJuj	1983	4	10.0	0.0	10.0	0.0	1.0	8
	MissHellen	1984	4	17.0	0.0	17.0	0.0	1.0	8
	Jojo 85	1986	4	32.0	0.0	32.0	0.0	1.0	8
	emau88	1989	4	10.0	0.0	10.0	0.0	1.0	9
	Lilla Fjun	1978	3	12.0	0.0	12.0	0.0	1.0	7
	Nellie	1975	3	10.0	0.0	10.0	0.0	1.0	6
	Nitrogen	1988	4	10.0	0.0	10.0	0.0	1.0	9
	mammiz83	1984	4	10.0	0.0	10.0	0.0	1.0	8
