period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Digestive	1982	3	18.0	0.0	18.0	0.0	1.0	7
	Jamieolivia	1983	4	13.0	6.0	7.0	0.46153846153846156	0.5384615384615384	8
	hemljuvahem	1986	4	19.0	2.0	17.0	0.10526315789473684	0.8947368421052632	8
	stardream	1981	3	25.0	4.0	21.0	0.16	0.84	7
	Ablan	1986	4	40.0	10.0	30.0	0.25	0.75	8
	Harling1985	1986	4	32.0	0.0	32.0	0.0	1.0	8
	Lioness	1977	3	12.0	0.0	12.0	0.0	1.0	6
	Tonci	1986	4	12.0	0.0	12.0	0.0	1.0	8
	CoolJen	1980	3	16.0	1.0	15.0	0.0625	0.9375	7
	MajaMaria79	1980	3	26.0	5.0	21.0	0.19230769230769232	0.8076923076923077	7
	Alisa	1981	3	55.0	0.0	55.0	0.0	1.0	7
	Ronjah	1987	4	12.0	1.0	11.0	0.08333333333333333	0.9166666666666666	8
	Juni 06	1982	3	20.0	0.0	20.0	0.0	1.0	7
	Habbi	1991	4	10.0	0.0	10.0	0.0	1.0	9
	Sedek	1977	3	46.0	0.0	46.0	0.0	1.0	6
	Bina86	1987	4	19.0	2.0	17.0	0.10526315789473684	0.8947368421052632	8
	Houdini	1966	2	11.0	0.0	11.0	0.0	1.0	4
	Södermalmsbönan	1982	3	10.0	0.0	10.0	0.0	1.0	7
	ModestyB	1982	3	34.0	1.0	33.0	0.029411764705882353	0.9705882352941176	7
	giftgrodan	1980	3	24.0	3.0	21.0	0.125	0.875	7
	Honey Boo	1984	4	15.0	0.0	15.0	0.0	1.0	8
	Tottelina	1985	4	22.0	0.0	22.0	0.0	1.0	8
	doriah	1980	3	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	7
	camave	1979	3	13.0	0.0	13.0	0.0	1.0	7
	TessaS	1974	3	50.0	1.0	49.0	0.02	0.98	6
	Rastafairy	1987	4	46.0	1.0	45.0	0.021739130434782608	0.9782608695652174	8
	Mamman88	1989	4	12.0	0.0	12.0	0.0	1.0	9
	gmt	1987	4	18.0	11.0	7.0	0.6111111111111112	0.3888888888888889	8
	Lina86	1987	4	18.0	0.0	18.0	0.0	1.0	8
	NorrVimpel	1973	3	15.0	0.0	15.0	0.0	1.0	6
	pluvdo	1987	4	69.0	0.0	69.0	0.0	1.0	8
	Jordgubbssmak	1968	2	22.0	0.0	22.0	0.0	1.0	5
	Wednesday85	1986	4	19.0	0.0	19.0	0.0	1.0	8
	Krake	1961	1	22.0	0.0	22.0	0.0	1.0	3
	ThereseK	1981	3	15.0	0.0	15.0	0.0	1.0	7
	Kärnan	1979	3	12.0	0.0	12.0	0.0	1.0	7
	Livshlädje	1974	3	38.0	1.0	37.0	0.02631578947368421	0.9736842105263158	6
	Kickiliisa	1978	3	14.0	0.0	14.0	0.0	1.0	7
	Winglur	1989	4	64.0	0.0	64.0	0.0	1.0	9
	Fröken Juni	1974	3	20.0	0.0	20.0	0.0	1.0	6
	Azusephre	1988	4	14.0	0.0	14.0	0.0	1.0	9
	Fiamedbarn	1971	2	43.0	2.0	41.0	0.046511627906976744	0.9534883720930233	5
	astro	1978	3	41.0	0.0	41.0	0.0	1.0	7
	Xay1de	1982	3	78.0	0.0	78.0	0.0	1.0	7
	Mopsan	1987	4	109.0	7.0	102.0	0.06422018348623854	0.9357798165137615	8
	Insatt	1982	3	14.0	0.0	14.0	0.0	1.0	7
	FVA	1981	3	41.0	0.0	41.0	0.0	1.0	7
	car	1975	3	64.0	0.0	64.0	0.0	1.0	6
	Solglimtar	1988	4	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	9
	Amy1983	1984	4	13.0	0.0	13.0	0.0	1.0	8
	så mycket bättre	1987	4	14.0	3.0	11.0	0.21428571428571427	0.7857142857142857	8
	BasseKatt	1975	3	35.0	1.0	34.0	0.02857142857142857	0.9714285714285714	6
	MuM2girls	1987	4	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	8
	Maddisen80	1981	3	241.0	6.0	235.0	0.024896265560165973	0.975103734439834	7
	Lillatroll	1974	3	77.0	1.0	76.0	0.012987012987012988	0.987012987012987	6
	de Robespierre	1963	2	28.0	0.0	28.0	0.0	1.0	4
	Tant Groda	1983	4	30.0	1.0	29.0	0.03333333333333333	0.9666666666666667	8
	Smuliz	1982	3	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	7
	allakantralla	1976	3	72.0	0.0	72.0	0.0	1.0	6
	upyours	1981	3	21.0	0.0	21.0	0.0	1.0	7
	Obsessed Feelings	1986	4	10.0	3.0	7.0	0.3	0.7	8
	Mumsi	1980	3	19.0	0.0	19.0	0.0	1.0	7
	mariaheterjag	1982	3	76.0	1.0	75.0	0.013157894736842105	0.9868421052631579	7
	2babiesmom	1983	4	19.0	0.0	19.0	0.0	1.0	8
	Saltlakrits	1984	4	20.0	0.0	20.0	0.0	1.0	8
	inga76	1977	3	26.0	4.0	22.0	0.15384615384615385	0.8461538461538461	6
	BabyJia	1985	4	10.0	0.0	10.0	0.0	1.0	8
	Corpset	1982	3	17.0	0.0	17.0	0.0	1.0	7
	högbergarna	1979	3	94.0	1.0	93.0	0.010638297872340425	0.9893617021276596	7
	flisan16	1980	3	16.0	0.0	16.0	0.0	1.0	7
	majlinsa	1988	4	14.0	0.0	14.0	0.0	1.0	9
	passau	1977	3	30.0	0.0	30.0	0.0	1.0	6
	Emmel	1973	3	81.0	1.0	80.0	0.012345679012345678	0.9876543209876543	6
	Cecilia80	1981	3	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	7
	Lorelei	1978	3	36.0	4.0	32.0	0.1111111111111111	0.8888888888888888	7
	Puman78	1979	3	10.0	0.0	10.0	0.0	1.0	7
	hot fuss	1980	3	16.0	0.0	16.0	0.0	1.0	7
	Tigra79	1980	3	61.0	1.0	60.0	0.01639344262295082	0.9836065573770492	7
	margarita	1957	1	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	2
	Mikah	1979	3	15.0	0.0	15.0	0.0	1.0	7
	KickanAnnika	1975	3	10.0	1.0	9.0	0.1	0.9	6
	Pudan	1968	2	11.0	0.0	11.0	0.0	1.0	5
	Mary Wollstonecraft	1978	3	21.0	0.0	21.0	0.0	1.0	7
	livet leker	1990	4	18.0	0.0	18.0	0.0	1.0	9
	Hillbillie	1964	2	49.0	1.0	48.0	0.02040816326530612	0.9795918367346939	4
	Sandra Forslund	1984	4	23.0	1.0	22.0	0.043478260869565216	0.9565217391304348	8
	skorpiona	1981	3	42.0	0.0	42.0	0.0	1.0	7
	lillpuckot	1984	4	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091	8
	Aniko	1976	3	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	6
	Llimen	1987	4	26.0	3.0	23.0	0.11538461538461539	0.8846153846153846	8
	Känslan	1982	3	13.0	0.0	13.0	0.0	1.0	7
	versus	1987	4	46.0	1.0	45.0	0.021739130434782608	0.9782608695652174	8
	Empo	1985	4	12.0	0.0	12.0	0.0	1.0	8
	Anna Lisa	1979	3	21.0	1.0	20.0	0.047619047619047616	0.9523809523809523	7
	Floff	1983	4	53.0	2.0	51.0	0.03773584905660377	0.9622641509433962	8
	Norpan81	1982	3	10.0	1.0	9.0	0.1	0.9	7
	Väntarochlängtar	1971	2	11.0	2.0	9.0	0.18181818181818182	0.8181818181818182	5
	Labbematte	1975	3	18.0	0.0	18.0	0.0	1.0	6
	Immer	1961	1	10.0	0.0	10.0	0.0	1.0	3
	vivi85	1986	4	18.0	0.0	18.0	0.0	1.0	8
	swiitii	1988	4	38.0	1.0	37.0	0.02631578947368421	0.9736842105263158	9
	Granada	1975	3	34.0	0.0	34.0	0.0	1.0	6
	IVFmamma	1983	4	53.0	2.0	51.0	0.03773584905660377	0.9622641509433962	8
	Kyanita	1974	3	25.0	0.0	25.0	0.0	1.0	6
	angeni	1988	4	27.0	0.0	27.0	0.0	1.0	9
	J Anttila	1980	3	14.0	13.0	1.0	0.9285714285714286	0.07142857142857142	7
	Humlemamma	1984	4	47.0	0.0	47.0	0.0	1.0	8
	JBC	1986	4	11.0	0.0	11.0	0.0	1.0	8
	Enira	1981	3	20.0	0.0	20.0	0.0	1.0	7
	saltflingan	1990	4	116.0	5.0	111.0	0.04310344827586207	0.9568965517241379	9
	elinville	1981	3	57.0	0.0	57.0	0.0	1.0	7
	saraA88	1971	2	13.0	0.0	13.0	0.0	1.0	5
	skruttis11	1982	3	25.0	0.0	25.0	0.0	1.0	7
	Lilla Lycka	1982	3	12.0	0.0	12.0	0.0	1.0	7
	Sashimi	1976	3	25.0	0.0	25.0	0.0	1.0	6
	Multignutten	1980	3	10.0	2.0	8.0	0.2	0.8	7
	solskina	1971	2	21.0	8.0	13.0	0.38095238095238093	0.6190476190476191	5
	Annamaja	1981	3	31.0	0.0	31.0	0.0	1.0	7
	kariba	1981	3	17.0	3.0	14.0	0.17647058823529413	0.8235294117647058	7
	Gravid 89	1990	4	21.0	1.0	20.0	0.047619047619047616	0.9523809523809523	9
	LinaTed	1987	4	18.0	0.0	18.0	0.0	1.0	8
	Zezana	1980	3	24.0	0.0	24.0	0.0	1.0	7
	Tilcha	1985	4	122.0	0.0	122.0	0.0	1.0	8
	Cam82	1983	4	14.0	2.0	12.0	0.14285714285714285	0.8571428571428571	8
	Mummyfied	1990	4	28.0	1.0	27.0	0.03571428571428571	0.9642857142857143	9
	mirrebusan	1985	4	16.0	1.0	15.0	0.0625	0.9375	8
	WhiteAngels	1980	3	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	7
	lisadragon	1985	4	33.0	1.0	32.0	0.030303030303030304	0.9696969696969697	8
	morotsland	1981	3	66.0	1.0	65.0	0.015151515151515152	0.9848484848484849	7
	Piri	1967	2	26.0	2.0	24.0	0.07692307692307693	0.9230769230769231	4
	BeccaStina	1987	4	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	8
	annroll	1983	4	12.0	0.0	12.0	0.0	1.0	8
	Fru Brastad	1977	3	11.0	2.0	9.0	0.18181818181818182	0.8181818181818182	6
	Nlie	1986	4	10.0	1.0	9.0	0.1	0.9	8
	anzita	1960	1	44.0	1.0	43.0	0.022727272727272728	0.9772727272727273	3
	Jimps	1981	3	72.0	2.0	70.0	0.027777777777777776	0.9722222222222222	7
	Chaktio	1977	3	65.0	3.0	62.0	0.046153846153846156	0.9538461538461539	6
	mamita64	1965	2	85.0	2.0	83.0	0.023529411764705882	0.9764705882352941	4
	alwilda	1980	3	12.0	7.0	5.0	0.5833333333333334	0.4166666666666667	7
	Bohman	1986	4	58.0	2.0	56.0	0.034482758620689655	0.9655172413793104	8
	clembke	1981	3	19.0	5.0	14.0	0.2631578947368421	0.7368421052631579	7
	vimsan06	1987	4	25.0	0.0	25.0	0.0	1.0	8
	mmiaa	1984	4	17.0	0.0	17.0	0.0	1.0	8
	castillo	1988	4	51.0	4.0	47.0	0.0784313725490196	0.9215686274509803	9
	hejsvej	1983	4	85.0	4.0	81.0	0.047058823529411764	0.9529411764705882	8
	Lillis 1977	1978	3	10.0	1.0	9.0	0.1	0.9	7
	crazy cat lady	1986	4	10.0	0.0	10.0	0.0	1.0	8
	Bumblebina	1978	3	17.0	0.0	17.0	0.0	1.0	7
	Kleopatra II	1971	2	18.0	2.0	16.0	0.1111111111111111	0.8888888888888888	5
	Hemlighet	1985	4	21.0	7.0	14.0	0.3333333333333333	0.6666666666666666	8
	Lina W	1982	3	11.0	0.0	11.0	0.0	1.0	7
	guldrosen1	1987	4	17.0	0.0	17.0	0.0	1.0	8
	Pilu	1983	4	16.0	0.0	16.0	0.0	1.0	8
	Lindadjo	1978	3	43.0	0.0	43.0	0.0	1.0	7
	Miss Cee	1981	3	91.0	10.0	81.0	0.10989010989010989	0.8901098901098901	7
	Lotten73	1974	3	11.0	0.0	11.0	0.0	1.0	6
	Tattyn	1978	3	21.0	0.0	21.0	0.0	1.0	7
	Scraptroll	1984	4	25.0	1.0	24.0	0.04	0.96	8
	hally	1986	4	19.0	0.0	19.0	0.0	1.0	8
	katt tass	1981	3	13.0	0.0	13.0	0.0	1.0	7
	Lilaa	1982	3	17.0	2.0	15.0	0.11764705882352941	0.8823529411764706	7
	hotten	1975	3	17.0	0.0	17.0	0.0	1.0	6
	Mama Me	1977	3	42.0	0.0	42.0	0.0	1.0	6
	musli	1972	2	22.0	0.0	22.0	0.0	1.0	5
	S a C	1983	4	17.0	0.0	17.0	0.0	1.0	8
	Isabelsmamma	1986	4	10.0	0.0	10.0	0.0	1.0	8
	vintertjej	1981	3	15.0	1.0	14.0	0.06666666666666667	0.9333333333333333	7
	Gul13	1969	2	10.0	0.0	10.0	0.0	1.0	5
	Tittij	1978	3	21.0	0.0	21.0	0.0	1.0	7
	Dompans mamma	1983	4	12.0	3.0	9.0	0.25	0.75	8
	luzorsus	1978	3	22.0	0.0	22.0	0.0	1.0	7
	sursocka	1982	3	24.0	3.0	21.0	0.125	0.875	7
	solstraalen	1982	3	37.0	0.0	37.0	0.0	1.0	7
	cid	1985	4	11.0	0.0	11.0	0.0	1.0	8
	Limja	1975	3	10.0	0.0	10.0	0.0	1.0	6
	Rae	1975	3	19.0	0.0	19.0	0.0	1.0	6
	MammaBecca	1982	3	15.0	7.0	8.0	0.4666666666666667	0.5333333333333333	7
	Hormonermedhumör	1979	3	32.0	1.0	31.0	0.03125	0.96875	7
	AAEV	1987	4	22.0	3.0	19.0	0.13636363636363635	0.8636363636363636	8
	InHeaven	1988	4	17.0	0.0	17.0	0.0	1.0	9
	lillgarden	1984	4	17.0	1.0	16.0	0.058823529411764705	0.9411764705882353	8
	BrödernaBus	1980	3	43.0	1.0	42.0	0.023255813953488372	0.9767441860465116	7
	Malllis	1985	4	15.0	0.0	15.0	0.0	1.0	8
	carrobarro84	1985	4	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	8
	Sigrid	1975	3	41.0	1.0	40.0	0.024390243902439025	0.975609756097561	6
	Disco	1980	3	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091	7
	pindile	1984	4	16.0	0.0	16.0	0.0	1.0	8
	Gladhannapanna	1972	2	118.0	7.0	111.0	0.059322033898305086	0.940677966101695	5
	5 barnsmamman	1979	3	49.0	0.0	49.0	0.0	1.0	7
	Milleman	1989	4	12.0	0.0	12.0	0.0	1.0	9
	Kryztina	1978	3	20.0	0.0	20.0	0.0	1.0	7
	jaghetersophia	1983	4	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	8
	My sunshine	1986	4	12.0	0.0	12.0	0.0	1.0	8
	orpan	1982	3	16.0	5.0	11.0	0.3125	0.6875	7
	Melike	1983	4	10.0	0.0	10.0	0.0	1.0	8
	MissLillan	1961	1	12.0	0.0	12.0	0.0	1.0	3
	korvmedbröd	1988	4	29.0	1.0	28.0	0.034482758620689655	0.9655172413793104	9
	Gustie	1973	3	22.0	2.0	20.0	0.09090909090909091	0.9090909090909091	6
	marla333	1987	4	15.0	0.0	15.0	0.0	1.0	8
	Lynn84	1985	4	11.0	0.0	11.0	0.0	1.0	8
	Snoffsan	1980	3	16.0	0.0	16.0	0.0	1.0	7
	Tussebus	1977	3	14.0	0.0	14.0	0.0	1.0	6
	Tida77	1978	3	19.0	0.0	19.0	0.0	1.0	7
	Killarnas morsa	1972	2	15.0	0.0	15.0	0.0	1.0	5
	Stumpan84	1985	4	66.0	0.0	66.0	0.0	1.0	8
	miljarden	1977	3	13.0	0.0	13.0	0.0	1.0	6
	Knasiga morsan	1985	4	13.0	2.0	11.0	0.15384615384615385	0.8461538461538461	8
	LillaLoppanT	1981	3	29.0	0.0	29.0	0.0	1.0	7
	JMA84	1985	4	11.0	7.0	4.0	0.6363636363636364	0.36363636363636365	8
	TigerLily	1974	3	17.0	2.0	15.0	0.11764705882352941	0.8823529411764706	6
	Solkattan	1976	3	37.0	0.0	37.0	0.0	1.0	6
	FL Lisa	1983	4	32.0	0.0	32.0	0.0	1.0	8
	Helene70	1971	2	17.0	0.0	17.0	0.0	1.0	5
	Mylla	1980	3	18.0	0.0	18.0	0.0	1.0	7
	Jessa76	1977	3	11.0	0.0	11.0	0.0	1.0	6
	YayasMami	1989	4	12.0	0.0	12.0	0.0	1.0	9
	Gladabarnensmamma	1983	4	42.0	0.0	42.0	0.0	1.0	8
	ollebulle86	1987	4	19.0	1.0	18.0	0.05263157894736842	0.9473684210526315	8
	TanjaS	1973	3	19.0	0.0	19.0	0.0	1.0	6
	sara1981	1982	3	21.0	0.0	21.0	0.0	1.0	7
	honeybunches	1982	3	61.0	0.0	61.0	0.0	1.0	7
