period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
	eldflugan	1982		11.0	0.0	11.0	0.0	1.0
	josse83	1984		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
	Vintersol80	1981		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
	mammat2	1987		10.0	0.0	10.0	0.0	1.0
	Stella 78	1979		19.0	0.0	19.0	0.0	1.0
	UmmAminah	1985		10.0	0.0	10.0	0.0	1.0
	nikki2006	1967		15.0	0.0	15.0	0.0	1.0
	NadiaMi	1975		97.0	0.0	97.0	0.0	1.0
	Summer	1980		11.0	0.0	11.0	0.0	1.0
	Bette	1967		10.0	0.0	10.0	0.0	1.0
	IVFmamma	1983		12.0	0.0	12.0	0.0	1.0
	CamillaJ	1985		16.0	0.0	16.0	0.0	1.0
	Flamma	1984		14.0	0.0	14.0	0.0	1.0
	Dakine	1988		11.0	0.0	11.0	0.0	1.0
	ceropegia	1983		23.0	0.0	23.0	0.0	1.0
	kicki08	1978		36.0	0.0	36.0	0.0	1.0
	Mammelutten	1972		30.0	0.0	30.0	0.0	1.0
	skruttis11	1982		10.0	0.0	10.0	0.0	1.0
	anzita	1960		14.0	0.0	14.0	0.0	1.0
	Ekstrumpa	1982		10.0	0.0	10.0	0.0	1.0
	mammiz83	1984		11.0	0.0	11.0	0.0	1.0
	de Robespierre	1963		11.0	0.0	11.0	0.0	1.0
	Jojo 85	1986		11.0	0.0	11.0	0.0	1.0
	Kyssen	1984		16.0	0.0	16.0	0.0	1.0
	Jessys	1987		14.0	0.0	14.0	0.0	1.0
	solrosen81	1982		10.0	0.0	10.0	0.0	1.0
	linhall	1983		11.0	0.0	11.0	0.0	1.0
	Damien och Adrian	1973		10.0	0.0	10.0	0.0	1.0
	Sofiech78	1979		11.0	0.0	11.0	0.0	1.0
	nötskrikan	1978		18.0	0.0	18.0	0.0	1.0
	Chiliräkan	1987		12.0	0.0	12.0	0.0	1.0
	chippan	1980		10.0	0.0	10.0	0.0	1.0
	Fangoria	1982		10.0	0.0	10.0	0.0	1.0
	Linha	1972		10.0	0.0	10.0	0.0	1.0
	Poddan	1976		12.0	0.0	12.0	0.0	1.0
	ViSkaBliTre	1978		11.0	0.0	11.0	0.0	1.0
	lottizm	1985		13.0	0.0	13.0	0.0	1.0
	Kerstin	1985		35.0	0.0	35.0	0.0	1.0
	Semlan10	1973		28.0	0.0	28.0	0.0	1.0
	Myra	1973		28.0	1.0	27.0	0.03571428571428571	0.9642857142857143
	Nellie	1975		22.0	0.0	22.0	0.0	1.0
	Kurreburre	1978		12.0	0.0	12.0	0.0	1.0
