period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Butterscotch	1975	2	88.0	1.0	87.0	0.011363636363636364	0.9886363636363636	6
	dicny	1980	3	6.0	0.0	6.0	0.0	1.0	7
	Zephir	1986	3	25.0	0.0	25.0	0.0	1.0	8
	Baronessan	1975	2	29.0	1.0	28.0	0.034482758620689655	0.9655172413793104	6
	Valente	1973	2	7.0	0.0	7.0	0.0	1.0	6
	Anova	1979	2	72.0	4.0	68.0	0.05555555555555555	0.9444444444444444	7
	gosmamman	1983	3	39.0	1.0	38.0	0.02564102564102564	0.9743589743589743	8
	crossfit	1980	3	7.0	0.0	7.0	0.0	1.0	7
	lenka	1986	3	2.0	0.0	2.0	0.0	1.0	8
	Martinis	1984	3	1.0	0.0	1.0	0.0	1.0	8
	Sarge	1976	2	6.0	0.0	6.0	0.0	1.0	6
	LaFontaine	1985	3	61.0	0.0	61.0	0.0	1.0	8
	Fresa78	1979	2	15.0	0.0	15.0	0.0	1.0	7
	Jossebell	1969	2	21.0	1.0	20.0	0.047619047619047616	0.9523809523809523	5
	AnnaKlara	1971	2	15.0	0.0	15.0	0.0	1.0	5
	Rocktroll	1985	3	37.0	0.0	37.0	0.0	1.0	8
	stormfågel	1980	3	16.0	0.0	16.0	0.0	1.0	7
	FreeForAll	1984	3	43.0	1.0	42.0	0.023255813953488372	0.9767441860465116	8
	Astarte	1980	3	49.0	0.0	49.0	0.0	1.0	7
	Uller	1977	2	10.0	0.0	10.0	0.0	1.0	6
	Lajkie	1987	3	37.0	0.0	37.0	0.0	1.0	8
	fruganL	1990	3	84.0	1.0	83.0	0.011904761904761904	0.9880952380952381	9
	lykantrophona	1990	3	24.0	2.0	22.0	0.08333333333333333	0.9166666666666666	9
	Svart ros	1983	3	6.0	0.0	6.0	0.0	1.0	8
	LA Woman	1975	2	19.0	0.0	19.0	0.0	1.0	6
	Carolina84	1985	3	1.0	0.0	1.0	0.0	1.0	8
	Caroline08	1989	3	3.0	0.0	3.0	0.0	1.0	9
	Pochahontas	1974	2	39.0	4.0	35.0	0.10256410256410256	0.8974358974358975	6
	Perlan08	1977	2	13.0	0.0	13.0	0.0	1.0	6
	Tessie2022	1980	3	3.0	0.0	3.0	0.0	1.0	7
	modestyclara	1979	2	54.0	2.0	52.0	0.037037037037037035	0.9629629629629629	7
	rosenkind	1983	3	14.0	0.0	14.0	0.0	1.0	8
	livet från ljusa sidan	1981	3	24.0	0.0	24.0	0.0	1.0	7
	villa villekulla	1984	3	1.0	0.0	1.0	0.0	1.0	8
	Chipotle	1980	3	5.0	0.0	5.0	0.0	1.0	7
	Pyris	1978	2	74.0	0.0	74.0	0.0	1.0	7
	Eleni	1986	3	14.0	0.0	14.0	0.0	1.0	8
	FruE	1987	3	2.0	0.0	2.0	0.0	1.0	8
	StinaStina	1986	3	8.0	0.0	8.0	0.0	1.0	8
	MalinI	1979	2	53.0	0.0	53.0	0.0	1.0	7
	tessum	1985	3	23.0	1.0	22.0	0.043478260869565216	0.9565217391304348	8
	lokisse	1961	1	150.0	6.0	144.0	0.04	0.96	3
	Bebbo	1982	3	4.0	1.0	3.0	0.25	0.75	7
	ekp	1976	2	3.0	0.0	3.0	0.0	1.0	6
	RiNan	1984	3	80.0	1.0	79.0	0.0125	0.9875	8
	ratwoman	1977	2	23.0	18.0	5.0	0.782608695652174	0.21739130434782608	6
	Lavish	1986	3	118.0	3.0	115.0	0.025423728813559324	0.9745762711864406	8
	mammasgullar	1990	3	34.0	0.0	34.0	0.0	1.0	9
	fjonkan	1989	3	20.0	1.0	19.0	0.05	0.95	9
	Saniis	1984	3	9.0	0.0	9.0	0.0	1.0	8
	Aurora2005	1979	2	1.0	0.0	1.0	0.0	1.0	7
	Thuss	1982	3	1.0	0.0	1.0	0.0	1.0	7
	Mamma Tes	1982	3	18.0	1.0	17.0	0.05555555555555555	0.9444444444444444	7
	Fe73	1974	2	26.0	0.0	26.0	0.0	1.0	6
	AW76	1977	2	57.0	3.0	54.0	0.05263157894736842	0.9473684210526315	6
	fjollan	1989	3	3.0	0.0	3.0	0.0	1.0	9
	riboflavin	1985	3	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888	8
	brokig	1984	3	4.0	0.0	4.0	0.0	1.0	8
	Beckah82	1983	3	143.0	1.0	142.0	0.006993006993006993	0.993006993006993	8
	Lena	1980	3	28.0	0.0	28.0	0.0	1.0	7
	lieh	1971	2	6.0	0.0	6.0	0.0	1.0	5
	vill bli mamma 2009	1976	2	11.0	0.0	11.0	0.0	1.0	6
	SuzR	1982	3	31.0	0.0	31.0	0.0	1.0	7
	Sadie	1984	3	35.0	0.0	35.0	0.0	1.0	8
	Um muhammed	1984	3	14.0	0.0	14.0	0.0	1.0	8
	Fraggelgirl	1981	3	47.0	2.0	45.0	0.0425531914893617	0.9574468085106383	7
	Softyy	1981	3	4.0	0.0	4.0	0.0	1.0	7
	mysgravid	1989	3	9.0	0.0	9.0	0.0	1.0	9
	ajmaj	1975	2	11.0	0.0	11.0	0.0	1.0	6
	Lady Blue	1984	3	1.0	0.0	1.0	0.0	1.0	8
	Rockenrola	1984	3	26.0	0.0	26.0	0.0	1.0	8
	broglo	1979	2	3.0	0.0	3.0	0.0	1.0	7
	Flisan79	1980	3	30.0	2.0	28.0	0.06666666666666667	0.9333333333333333	7
	Hjärtefröjd	1979	2	9.0	0.0	9.0	0.0	1.0	7
	tempo21	1974	2	9.0	0.0	9.0	0.0	1.0	6
	kattengustav	1982	3	11.0	0.0	11.0	0.0	1.0	7
	Dynamic	1980	3	16.0	0.0	16.0	0.0	1.0	7
	83an	1984	3	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	8
	hundpuss	1988	3	51.0	0.0	51.0	0.0	1.0	9
	bambigirl	1982	3	47.0	1.0	46.0	0.02127659574468085	0.9787234042553191	7
	karinagumman	1979	2	17.0	1.0	16.0	0.058823529411764705	0.9411764705882353	7
	nahna87	1988	3	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	9
	LuMa	1979	2	26.0	0.0	26.0	0.0	1.0	7
	Sara K	1986	3	9.0	2.0	7.0	0.2222222222222222	0.7777777777777778	8
	Trojan Rudeboy	1981	3	4.0	0.0	4.0	0.0	1.0	7
	pumpkinpie	1984	3	13.0	0.0	13.0	0.0	1.0	8
	korfu08	1976	2	33.0	11.0	22.0	0.3333333333333333	0.6666666666666666	6
	Snärtan	1973	2	2.0	0.0	2.0	0.0	1.0	6
	Sazee	1990	3	3.0	0.0	3.0	0.0	1.0	9
	IsaCMoJs	1983	3	27.0	9.0	18.0	0.3333333333333333	0.6666666666666666	8
	Norea	1973	2	16.0	0.0	16.0	0.0	1.0	6
	Madame Mom	1974	2	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	6
	Humminggirl	1976	2	3.0	0.0	3.0	0.0	1.0	6
	Bellss	1989	3	2.0	0.0	2.0	0.0	1.0	9
	ewis1	1973	2	2.0	0.0	2.0	0.0	1.0	6
	honeydew	1986	3	3.0	0.0	3.0	0.0	1.0	8
	Ummi07	1981	3	20.0	0.0	20.0	0.0	1.0	7
	Caab	1981	3	3.0	0.0	3.0	0.0	1.0	7
	Madicken 71	1972	2	4.0	0.0	4.0	0.0	1.0	5
	Fjärilen72	1988	3	19.0	0.0	19.0	0.0	1.0	9
	Tatiin	1985	3	6.0	0.0	6.0	0.0	1.0	8
	alegria	1982	3	4.0	0.0	4.0	0.0	1.0	7
	Amandamamman	1980	3	5.0	0.0	5.0	0.0	1.0	7
	Dorian Ertymexx	1973	2	644.0	4.0	640.0	0.006211180124223602	0.9937888198757764	6
	mariahammarberg	1981	3	34.0	1.0	33.0	0.029411764705882353	0.9705882352941176	7
	CeeJay	1973	2	95.0	2.0	93.0	0.021052631578947368	0.9789473684210527	6
	TigerLinn	1986	3	26.0	0.0	26.0	0.0	1.0	8
	Heureka	1975	2	54.0	1.0	53.0	0.018518518518518517	0.9814814814814815	6
	delifi2	1975	2	16.0	0.0	16.0	0.0	1.0	6
	Jungblom	1986	3	66.0	4.0	62.0	0.06060606060606061	0.9393939393939394	8
	SaraSara	1976	2	39.0	2.0	37.0	0.05128205128205128	0.9487179487179487	6
	Pumpkin	1985	3	62.0	0.0	62.0	0.0	1.0	8
	Sylten	1978	2	16.0	0.0	16.0	0.0	1.0	7
	God cares	1986	3	25.0	0.0	25.0	0.0	1.0	8
	soff82	1983	3	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	8
	Erase	1973	2	10.0	0.0	10.0	0.0	1.0	6
	star67	1968	2	5.0	0.0	5.0	0.0	1.0	5
	sleeping angel	1984	3	53.0	9.0	44.0	0.16981132075471697	0.8301886792452831	8
	CuteElliz	1988	3	41.0	3.0	38.0	0.07317073170731707	0.926829268292683	9
	ciissii	1990	3	1.0	0.0	1.0	0.0	1.0	9
	Seven Costanza	1984	3	27.0	0.0	27.0	0.0	1.0	8
	Hercule	1971	2	25.0	0.0	25.0	0.0	1.0	5
	EmmaOh	1980	3	15.0	1.0	14.0	0.06666666666666667	0.9333333333333333	7
	zuzzan	1984	3	10.0	1.0	9.0	0.1	0.9	8
	Vintersol80	1981	3	32.0	5.0	27.0	0.15625	0.84375	7
	ingra	1975	2	16.0	0.0	16.0	0.0	1.0	6
	Sven Erik Johansson	1964	1	8.0	1.0	7.0	0.125	0.875	4
	Tiril	1977	2	1.0	0.0	1.0	0.0	1.0	6
	ciccir	1987	3	6.0	0.0	6.0	0.0	1.0	8
	Irma01	1978	2	29.0	0.0	29.0	0.0	1.0	7
	Mashenjka	1973	2	3.0	0.0	3.0	0.0	1.0	6
	P A K	1973	2	2.0	0.0	2.0	0.0	1.0	6
	Pallas	1974	2	117.0	3.0	114.0	0.02564102564102564	0.9743589743589743	6
	BTD	1976	2	8.0	0.0	8.0	0.0	1.0	6
	LeaveMeAlone	1984	3	41.0	3.0	38.0	0.07317073170731707	0.926829268292683	8
	mika85	1986	3	3.0	0.0	3.0	0.0	1.0	8
	bigmomma	1978	2	13.0	2.0	11.0	0.15384615384615385	0.8461538461538461	7
	mammaprutt	1986	3	3.0	0.0	3.0	0.0	1.0	8
	underverket 06	1971	2	65.0	2.0	63.0	0.03076923076923077	0.9692307692307692	5
	Sara35	1971	2	2.0	2.0	0.0	1.0	0.0	5
	Mymla X	1976	2	7.0	0.0	7.0	0.0	1.0	6
	Mia22	1985	3	4.0	2.0	2.0	0.5	0.5	8
	Guavasylt	1976	2	10.0	0.0	10.0	0.0	1.0	6
	soffien	1986	3	5.0	0.0	5.0	0.0	1.0	8
	basil	1977	2	4.0	0.0	4.0	0.0	1.0	6
	Flamma	1984	3	22.0	0.0	22.0	0.0	1.0	8
	Liten måne	1984	3	27.0	2.0	25.0	0.07407407407407407	0.9259259259259259	8
	Aaglars	1971	2	15.0	0.0	15.0	0.0	1.0	5
	Legewiel	1985	3	17.0	0.0	17.0	0.0	1.0	8
	Amanda85	1986	3	6.0	4.0	2.0	0.6666666666666666	0.3333333333333333	8
	LinaJo83	1984	3	3.0	0.0	3.0	0.0	1.0	8
	Uhngoliant	1984	3	4.0	0.0	4.0	0.0	1.0	8
	Engelvinge	1978	2	4.0	1.0	3.0	0.25	0.75	7
	idiblon	1982	3	81.0	0.0	81.0	0.0	1.0	7
	mithrandil	1983	3	111.0	5.0	106.0	0.04504504504504504	0.954954954954955	8
	Kalle17	1971	2	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888	5
	kodarn	1988	3	3.0	0.0	3.0	0.0	1.0	9
	guldplutt	1971	2	88.0	4.0	84.0	0.045454545454545456	0.9545454545454546	5
	fenja	1973	2	21.0	0.0	21.0	0.0	1.0	6
	Mare pacificum	1977	2	26.0	0.0	26.0	0.0	1.0	6
	Erika Ö	1989	3	22.0	0.0	22.0	0.0	1.0	9
	IngGa	1988	3	6.0	0.0	6.0	0.0	1.0	9
	Sippan76	1977	2	1.0	0.0	1.0	0.0	1.0	6
	MymlanMy	1968	2	14.0	2.0	12.0	0.14285714285714285	0.8571428571428571	5
	Luxuria	1990	3	4.0	0.0	4.0	0.0	1.0	9
	CarVen	1979	2	8.0	0.0	8.0	0.0	1.0	7
	Ida1990	1991	3	7.0	2.0	5.0	0.2857142857142857	0.7142857142857143	9
	LHUF	1980	3	69.0	0.0	69.0	0.0	1.0	7
	Dilong	1963	1	31.0	0.0	31.0	0.0	1.0	4
	Veronica76	1977	2	4.0	0.0	4.0	0.0	1.0	6
	Missnööjd	1975	2	2.0	0.0	2.0	0.0	1.0	6
	Atamon	1972	2	27.0	2.0	25.0	0.07407407407407407	0.9259259259259259	5
	regnbågspappan	1989	3	6.0	0.0	6.0	0.0	1.0	9
	faster	1964	1	15.0	0.0	15.0	0.0	1.0	4
	Daimis	1977	2	20.0	0.0	20.0	0.0	1.0	6
	smulan 75	1976	2	3.0	0.0	3.0	0.0	1.0	6
	Jelin	1983	3	2.0	0.0	2.0	0.0	1.0	8
	abuelita	1951	1	143.0	0.0	143.0	0.0	1.0	1
	Victoria86	1987	3	7.0	0.0	7.0	0.0	1.0	8
	Ghostrider	1990	3	6.0	1.0	5.0	0.16666666666666666	0.8333333333333334	9
	lingonben	1952	1	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	1
	BaraCarolina	1979	2	9.0	0.0	9.0	0.0	1.0	7
	janniahlholm	1991	3	18.0	0.0	18.0	0.0	1.0	9
	Pebblas	1985	3	5.0	0.0	5.0	0.0	1.0	8
	Julianna	1974	2	4.0	0.0	4.0	0.0	1.0	6
	Caeruleus	1979	2	26.0	0.0	26.0	0.0	1.0	7
	Skruttis1979	1979	2	31.0	3.0	28.0	0.0967741935483871	0.9032258064516129	7
	FruHH	1973	2	1.0	0.0	1.0	0.0	1.0	6
	Redaktör	1981	3	1.0	0.0	1.0	0.0	1.0	7
	MinNatalie	1987	3	5.0	0.0	5.0	0.0	1.0	8
	pyjamastrollet	1986	3	14.0	0.0	14.0	0.0	1.0	8
	Empan81	1982	3	4.0	1.0	3.0	0.25	0.75	7
	Gostosa	1981	3	1.0	0.0	1.0	0.0	1.0	7
	Helenaa	1986	3	1.0	0.0	1.0	0.0	1.0	8
	Geshia	1981	3	19.0	0.0	19.0	0.0	1.0	7
	Dakine	1988	3	24.0	1.0	23.0	0.041666666666666664	0.9583333333333334	9
	Mornie Alantie	1987	3	23.0	0.0	23.0	0.0	1.0	8
	linas fina	1984	3	10.0	0.0	10.0	0.0	1.0	8
	Lily38	1974	2	10.0	0.0	10.0	0.0	1.0	6
	fatooooosh	1985	3	10.0	3.0	7.0	0.3	0.7	8
	Lallamen	1971	2	14.0	0.0	14.0	0.0	1.0	5
	Nellie81	1982	3	4.0	0.0	4.0	0.0	1.0	7
	Pippin	1987	3	1.0	0.0	1.0	0.0	1.0	8
	Rundabullar	1980	3	20.0	1.0	19.0	0.05	0.95	7
	MumOfThree	1986	3	3.0	0.0	3.0	0.0	1.0	8
	Matilda86	1987	3	6.0	0.0	6.0	0.0	1.0	8
	Okara	1973	2	9.0	0.0	9.0	0.0	1.0	6
	PS84	1985	3	7.0	0.0	7.0	0.0	1.0	8
	EmsanPemsan	1987	3	12.0	0.0	12.0	0.0	1.0	8
	målvakten	1984	3	2.0	0.0	2.0	0.0	1.0	8
	Bonzan	1983	3	4.0	0.0	4.0	0.0	1.0	8
	Smilla0608	1981	3	10.0	0.0	10.0	0.0	1.0	7
	IsaViolia	1988	3	5.0	0.0	5.0	0.0	1.0	9
	anahabecc	1989	3	7.0	0.0	7.0	0.0	1.0	9
	Turran	1976	2	26.0	5.0	21.0	0.19230769230769232	0.8076923076923077	6
	juzze	1984	3	23.0	3.0	20.0	0.13043478260869565	0.8695652173913043	8
	Buggster	1989	3	42.0	2.0	40.0	0.047619047619047616	0.9523809523809523	9
	Doktorn	1972	2	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	5
	Lina Nk	1990	3	3.0	0.0	3.0	0.0	1.0	9
	Janina	1986	3	3.0	0.0	3.0	0.0	1.0	8
	Digestive	1982	3	18.0	0.0	18.0	0.0	1.0	7
	Pethrelita	1978	2	1.0	0.0	1.0	0.0	1.0	7
	Jamieolivia	1983	3	13.0	6.0	7.0	0.46153846153846156	0.5384615384615384	8
	Nyfiken86	1987	3	6.0	0.0	6.0	0.0	1.0	8
	Minisen	1976	2	4.0	0.0	4.0	0.0	1.0	6
	hemljuvahem	1986	3	19.0	2.0	17.0	0.10526315789473684	0.8947368421052632	8
	Ellaria	1990	3	3.0	0.0	3.0	0.0	1.0	9
	stardream	1981	3	25.0	4.0	21.0	0.16	0.84	7
	MrsHW	1987	3	4.0	0.0	4.0	0.0	1.0	8
	Ablan	1986	3	40.0	10.0	30.0	0.25	0.75	8
	nixxia	1980	3	3.0	0.0	3.0	0.0	1.0	7
	Harling1985	1986	3	32.0	0.0	32.0	0.0	1.0	8
	Kajsa86	1987	3	8.0	0.0	8.0	0.0	1.0	8
	malin77	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Lioness	1977	2	12.0	0.0	12.0	0.0	1.0	6
	Tonci	1986	3	12.0	0.0	12.0	0.0	1.0	8
	Snåjtis	1983	3	4.0	0.0	4.0	0.0	1.0	8
	CoolJen	1980	3	16.0	1.0	15.0	0.0625	0.9375	7
	MajaMaria79	1980	3	26.0	5.0	21.0	0.19230769230769232	0.8076923076923077	7
	Alisa	1981	3	55.0	0.0	55.0	0.0	1.0	7
	Ronjah	1987	3	12.0	1.0	11.0	0.08333333333333333	0.9166666666666666	8
	Juni 06	1982	3	20.0	0.0	20.0	0.0	1.0	7
	Habbi	1991	3	10.0	0.0	10.0	0.0	1.0	9
	Gyllan	1985	3	5.0	1.0	4.0	0.2	0.8	8
	Sedek	1977	2	46.0	0.0	46.0	0.0	1.0	6
	biologic	1987	3	1.0	1.0	0.0	1.0	0.0	8
	tuggummigirl	1985	3	3.0	0.0	3.0	0.0	1.0	8
	Bina86	1987	3	19.0	2.0	17.0	0.10526315789473684	0.8947368421052632	8
	Houdini	1966	2	11.0	0.0	11.0	0.0	1.0	4
	Södermalmsbönan	1982	3	10.0	0.0	10.0	0.0	1.0	7
	Lugnistormen	1981	3	9.0	0.0	9.0	0.0	1.0	7
	tjejmamma79	1980	3	5.0	0.0	5.0	0.0	1.0	7
	ModestyB	1982	3	34.0	1.0	33.0	0.029411764705882353	0.9705882352941176	7
	giftgrodan	1980	3	24.0	3.0	21.0	0.125	0.875	7
	Lillhagen	1962	1	5.0	0.0	5.0	0.0	1.0	3
	Honey Boo	1984	3	15.0	0.0	15.0	0.0	1.0	8
	Tottelina	1985	3	22.0	0.0	22.0	0.0	1.0	8
	doriah	1980	3	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	7
	Izzo	1976	2	5.0	0.0	5.0	0.0	1.0	6
	LindaSofi	1988	3	4.0	0.0	4.0	0.0	1.0	9
	camave	1979	2	13.0	0.0	13.0	0.0	1.0	7
	TessaS	1974	2	50.0	1.0	49.0	0.02	0.98	6
	Rastafairy	1987	3	46.0	1.0	45.0	0.021739130434782608	0.9782608695652174	8
	Mamman88	1989	3	12.0	0.0	12.0	0.0	1.0	9
	Psychadelia	1983	3	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888	8
	gmt	1987	3	18.0	11.0	7.0	0.6111111111111112	0.3888888888888889	8
	Vildblomman	1985	3	5.0	0.0	5.0	0.0	1.0	8
	aldrigmer	1954	1	2.0	0.0	2.0	0.0	1.0	2
	Lina86	1987	3	18.0	0.0	18.0	0.0	1.0	8
	NorrVimpel	1973	2	15.0	0.0	15.0	0.0	1.0	6
	Lemonad	1983	3	2.0	0.0	2.0	0.0	1.0	8
	pluvdo	1987	3	69.0	0.0	69.0	0.0	1.0	8
	Mia Magdalena	1985	3	7.0	1.0	6.0	0.14285714285714285	0.8571428571428571	8
	Jordgubbssmak	1968	2	22.0	0.0	22.0	0.0	1.0	5
	Wednesday85	1986	3	19.0	0.0	19.0	0.0	1.0	8
	Lycklig88	1989	3	2.0	0.0	2.0	0.0	1.0	9
	Krake	1961	1	22.0	0.0	22.0	0.0	1.0	3
	bambiii	1988	3	9.0	3.0	6.0	0.3333333333333333	0.6666666666666666	9
	Kickan90	1971	2	4.0	0.0	4.0	0.0	1.0	5
	ThereseK	1981	3	15.0	0.0	15.0	0.0	1.0	7
	Kristina30p	1976	2	8.0	0.0	8.0	0.0	1.0	6
	Amy27	1984	3	3.0	0.0	3.0	0.0	1.0	8
	Kärnan	1979	2	12.0	0.0	12.0	0.0	1.0	7
	Livshlädje	1974	2	38.0	1.0	37.0	0.02631578947368421	0.9736842105263158	6
	Kickiliisa	1978	2	14.0	0.0	14.0	0.0	1.0	7
	Winglur	1989	3	64.0	0.0	64.0	0.0	1.0	9
	Trolli	1985	3	8.0	0.0	8.0	0.0	1.0	8
	ceisabelle	1988	3	1.0	1.0	0.0	1.0	0.0	9
	Wonderchild2009	1990	3	5.0	0.0	5.0	0.0	1.0	9
	Atjo	1977	2	5.0	0.0	5.0	0.0	1.0	6
	Fröken Juni	1974	2	20.0	0.0	20.0	0.0	1.0	6
	Azusephre	1988	3	14.0	0.0	14.0	0.0	1.0	9
	Aisha	1968	2	6.0	1.0	5.0	0.16666666666666666	0.8333333333333334	5
	pysselmajjo	1983	3	4.0	2.0	2.0	0.5	0.5	8
	Freksta	1986	3	6.0	0.0	6.0	0.0	1.0	8
	Fiamedbarn	1971	2	43.0	2.0	41.0	0.046511627906976744	0.9534883720930233	5
	SandraD	1987	3	4.0	0.0	4.0	0.0	1.0	8
	astro	1978	2	41.0	0.0	41.0	0.0	1.0	7
	camas	1984	3	8.0	1.0	7.0	0.125	0.875	8
	Xay1de	1982	3	78.0	0.0	78.0	0.0	1.0	7
	tusselisan	1976	2	2.0	0.0	2.0	0.0	1.0	6
	Tweety78	1979	2	1.0	0.0	1.0	0.0	1.0	7
	Mopsan	1987	3	109.0	7.0	102.0	0.06422018348623854	0.9357798165137615	8
	R3becca	1991	3	3.0	0.0	3.0	0.0	1.0	9
	kmp	1971	2	4.0	0.0	4.0	0.0	1.0	5
	MHK	1983	3	5.0	0.0	5.0	0.0	1.0	8
	Insatt	1982	3	14.0	0.0	14.0	0.0	1.0	7
	FVA	1981	3	41.0	0.0	41.0	0.0	1.0	7
	Snöbarn	1985	3	9.0	0.0	9.0	0.0	1.0	8
	car	1975	2	64.0	0.0	64.0	0.0	1.0	6
	snobben76	1977	2	8.0	1.0	7.0	0.125	0.875	6
	Solglimtar	1988	3	13.0	1.0	12.0	0.07692307692307693	0.9230769230769231	9
	EXPOSED	1971	2	6.0	0.0	6.0	0.0	1.0	5
	enola	1978	2	6.0	0.0	6.0	0.0	1.0	7
	flashieangel	1982	3	7.0	0.0	7.0	0.0	1.0	7
	Snakeheart	1981	3	7.0	0.0	7.0	0.0	1.0	7
	Makaron	1986	3	8.0	0.0	8.0	0.0	1.0	8
	mamion	1980	3	6.0	0.0	6.0	0.0	1.0	7
	hjert	1981	3	3.0	0.0	3.0	0.0	1.0	7
	Bobido	1982	3	3.0	0.0	3.0	0.0	1.0	7
	Josephine	1972	2	2.0	0.0	2.0	0.0	1.0	5
	Sussi82	1983	3	6.0	0.0	6.0	0.0	1.0	8
	mammahaj	1989	3	8.0	0.0	8.0	0.0	1.0	9
	VeraVera	1987	3	7.0	0.0	7.0	0.0	1.0	8
	lillgrodan2010	1983	3	1.0	0.0	1.0	0.0	1.0	8
	Amy1983	1984	3	13.0	0.0	13.0	0.0	1.0	8
	så mycket bättre	1987	3	14.0	3.0	11.0	0.21428571428571427	0.7857142857142857	8
	hannis	1979	2	8.0	0.0	8.0	0.0	1.0	7
	BasseKatt	1975	2	35.0	1.0	34.0	0.02857142857142857	0.9714285714285714	6
	Svalan75	1976	2	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	6
	tinaaaaaa	1987	3	5.0	0.0	5.0	0.0	1.0	8
	Jossan1979	1971	2	4.0	1.0	3.0	0.25	0.75	5
	MuM2girls	1987	3	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	8
	Maddisen80	1981	3	241.0	6.0	235.0	0.024896265560165973	0.975103734439834	7
	Fanaya	1983	3	2.0	0.0	2.0	0.0	1.0	8
	Klantus	1982	3	4.0	0.0	4.0	0.0	1.0	7
	AnnaS84	1985	3	1.0	1.0	0.0	1.0	0.0	8
	Lillatroll	1974	2	77.0	1.0	76.0	0.012987012987012988	0.987012987012987	6
	de Robespierre	1963	1	28.0	0.0	28.0	0.0	1.0	4
	Tant Groda	1983	3	30.0	1.0	29.0	0.03333333333333333	0.9666666666666667	8
	Grenna	1967	2	8.0	0.0	8.0	0.0	1.0	4
	Smuliz	1982	3	31.0	1.0	30.0	0.03225806451612903	0.967741935483871	7
	allakantralla	1976	2	72.0	0.0	72.0	0.0	1.0	6
