period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	fabler	1964	2	13.0	0.0	13.0	0.0	1.0	4
	BrödernaBus	1980	3	16.0	0.0	16.0	0.0	1.0	7
	kicki08	1978	3	13.0	0.0	13.0	0.0	1.0	7
