period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	TessaS	1974	3	10.0	1.0	9.0	0.1	0.9	6
	Amulett	1976	3	13.0	6.0	7.0	0.46153846153846156	0.5384615384615384	6
	Beckah82	1983	4	35.0	22.0	13.0	0.6285714285714286	0.37142857142857144	8
	Pumpkin	1985	4	20.0	3.0	17.0	0.15	0.85	8
	AmandaBrun	1985	4	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091	8
	Ett två tre	1986	4	16.0	8.0	8.0	0.5	0.5	8
	Emmel	1973	3	12.0	7.0	5.0	0.5833333333333334	0.4166666666666667	6
	Ablan	1986	4	11.0	10.0	1.0	0.9090909090909091	0.09090909090909091	8
	Tyrell	1973	3	10.0	3.0	7.0	0.3	0.7	6
	Stumpan84	1985	4	13.0	0.0	13.0	0.0	1.0	8
	Erika Ö	1989	4	10.0	1.0	9.0	0.1	0.9	9
	Impertiff	1974	3	21.0	8.0	13.0	0.38095238095238093	0.6190476190476191	6
	josse83	1984	4	15.0	7.0	8.0	0.4666666666666667	0.5333333333333333	8
	Heureka	1975	3	17.0	10.0	7.0	0.5882352941176471	0.4117647058823529	6
	Marlene	1967	2	50.0	42.0	8.0	0.84	0.16	4
	mandelblomma	1990	4	14.0	0.0	14.0	0.0	1.0	9
	Superhero	1983	4	10.0	0.0	10.0	0.0	1.0	8
	Livshlädje	1974	3	12.0	0.0	12.0	0.0	1.0	6
	modestyclara	1979	3	13.0	7.0	6.0	0.5384615384615384	0.46153846153846156	7
	Enigmia	1977	3	10.0	1.0	9.0	0.1	0.9	6
	guldplutt	1971	2	19.0	16.0	3.0	0.8421052631578947	0.15789473684210525	5
	Bullan1978	1979	3	14.0	4.0	10.0	0.2857142857142857	0.7142857142857143	7
	LHUF	1980	3	17.0	2.0	15.0	0.11764705882352941	0.8823529411764706	7
	Mamma till viljestark dotter	1976	3	23.0	1.0	22.0	0.043478260869565216	0.9565217391304348	6
	lisadragon	1985	4	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	8
	TinaLi	1984	4	10.0	0.0	10.0	0.0	1.0	8
	kicki08	1978	3	12.0	2.0	10.0	0.16666666666666666	0.8333333333333334	7
	inga76	1977	3	10.0	7.0	3.0	0.7	0.3	6
	Helena D	1975	3	11.0	9.0	2.0	0.8181818181818182	0.18181818181818182	6
	IsaN	1974	3	12.0	4.0	8.0	0.3333333333333333	0.6666666666666666	6
	MissMy	1985	4	14.0	12.0	2.0	0.8571428571428571	0.14285714285714285	8
	mariaheterjag	1982	3	13.0	11.0	2.0	0.8461538461538461	0.15384615384615385	7
	babyboom86	1987	4	11.0	2.0	9.0	0.18181818181818182	0.8181818181818182	8
	saltflingan	1990	4	57.0	25.0	32.0	0.43859649122807015	0.5614035087719298	9
	MrsCharlotte	1981	3	10.0	3.0	7.0	0.3	0.7	7
	Stella 78	1979	3	19.0	2.0	17.0	0.10526315789473684	0.8947368421052632	7
	fru smurf	1979	3	16.0	9.0	7.0	0.5625	0.4375	7
	NadiaMi	1975	3	82.0	18.0	64.0	0.21951219512195122	0.7804878048780488	6
	mammiz83	1984	4	24.0	0.0	24.0	0.0	1.0	8
	Nickis	1974	3	11.0	2.0	9.0	0.18181818181818182	0.8181818181818182	6
	BrödernaBus	1980	3	18.0	1.0	17.0	0.05555555555555555	0.9444444444444444	7
	Linha	1972	2	12.0	6.0	6.0	0.5	0.5	5
	korvmedbröd	1988	4	10.0	6.0	4.0	0.6	0.4	9
	annsofia	1989	4	10.0	10.0	0.0	1.0	0.0	9
	Myra	1973	3	13.0	7.0	6.0	0.5384615384615384	0.46153846153846156	6
	Lilli77	1978	3	12.0	3.0	9.0	0.25	0.75	7
	Semlan10	1973	3	12.0	7.0	5.0	0.5833333333333334	0.4166666666666667	6
