post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2021	Egon den stora	53	50--59	70	0	0	70	0	0	1
2009	Egon26	25	20--29	13	7	0	6	0.5384615385	0	0.4615384615
2015	Egon26	31	30--39	15	14	0	1	0.9333333333	0	0.0666666667
2011	EightySix	26	20--29	15	15	0	0	1	0	0
2011	ekim	30	30--39	94	94	0	0	1	0	0
2013	eldflugan	33	30--39	10	10	0	0	1	0	0
2010	Eldig72	39	30--39	32	32	0	0	1	0	0
2009	Eldsjäl	23	20--29	59	58	1	0	0.9830508475	0.0169491525	0
2010	Eldsjäl	24	20--29	19	19	0	0	1	0	0
2012	Eldsjäl	26	20--29	17	17	0	0	1	0	0
2013	Eldsjäl	27	20--29	19	19	0	0	1	0	0
2008	Eled	20	20--29	17	17	0	0	1	0	0
2009	Eleni	25	20--29	70	18	0	52	0.2571428571	0	0.7428571429
2010	Eleni	26	20--29	29	4	0	25	0.1379310345	0	0.8620689655
2011	Eleonor01	31	30--39	21	20	0	1	0.9523809524	0	0.0476190476
2012	Eleonor01	32	30--39	22	22	0	0	1	0	0
2013	Eleonor01	33	30--39	40	40	0	0	1	0	0
2014	Eleonor01	34	30--39	21	21	0	0	1	0	0
2015	Eleonor01	35	30--39	33	33	0	0	1	0	0
2016	Eleonor01	36	30--39	11	11	0	0	1	0	0
2008	Elessario	24	20--29	16	15	0	1	0.9375	0	0.0625
2011	Eliana	43	40--49	17	0	0	17	0	0	1
2019	Elin P	35	30--39	123	123	0	0	1	0	0
2020	Elin P	36	30--39	47	47	0	0	1	0	0
2021	Elin P	37	30--39	13	13	0	0	1	0	0
2015	elin1989	27	20--29	16	16	0	0	1	0	0
2016	elin1989	28	20--29	65	65	0	0	1	0	0
2017	elin1989	29	20--29	52	52	0	0	1	0	0
2018	elin1989	30	30--39	72	72	0	0	1	0	0
2019	elin1989	31	30--39	34	34	0	0	1	0	0
2020	elin1989	32	30--39	12	12	0	0	1	0	0
2021	elin1989	33	30--39	41	41	0	0	1	0	0
2012	Elin85	28	20--29	17	17	0	0	1	0	0
2007	ElinC	20	20--29	16	9	0	7	0.5625	0	0.4375
2008	ElinC	21	20--29	43	38	0	5	0.8837209302	0	0.1162790698
2009	ElinC	22	20--29	16	13	0	3	0.8125	0	0.1875
2012	elinos01	24	20--29	20	9	3	8	0.45	0.15	0.4
2008	elinville	29	20--29	36	34	0	2	0.9444444444	0	0.0555555556
2009	elinville	30	30--39	17	12	0	5	0.7058823529	0	0.2941176471
2010	elinville	31	30--39	15	14	0	1	0.9333333333	0	0.0666666667
2012	elinville	33	30--39	20	20	0	0	1	0	0
2009	Elisie	26	20--29	24	24	0	0	1	0	0
2010	Elisie	27	20--29	16	16	0	0	1	0	0
2011	Elisie	28	20--29	48	48	0	0	1	0	0
2011	eliten	30	30--39	17	17	0	0	1	0	0
2012	eliten	31	30--39	16	16	0	0	1	0	0
2013	eliten	32	30--39	41	41	0	0	1	0	0
2011	Ella26	43	40--49	55	39	0	16	0.7090909091	0	0.2909090909
2011	ellabella04	36	30--39	11	11	0	0	1	0	0
2007	Ellah	39	30--39	21	21	0	0	1	0	0
2008	Ellah	40	40--49	15	13	0	2	0.8666666667	0	0.1333333333
2011	Ellaria	23	20--29	27	26	1	0	0.962962963	0.037037037	0
2012	Ellaria	24	20--29	80	76	0	4	0.95	0	0.05
2013	Ellaria	25	20--29	14	14	0	0	1	0	0
2009	Ellas och Alvins mamma	33	30--39	10	0	0	10	0	0	1
2017	Elle N	49	40--49	51	50	0	1	0.9803921569	0	0.0196078431
2018	Elle N	50	50--59	52	50	0	2	0.9615384615	0	0.0384615385
2019	Elle N	51	50--59	11	11	0	0	1	0	0
2020	Elle N	52	50--59	53	52	1	0	0.9811320755	0.0188679245	0
2012	EllenH	45	40--49	32	17	0	15	0.53125	0	0.46875
2008	EllieK	19	<20	12	12	0	0	1	0	0
2007	Ellieott	20	20--29	16	15	0	1	0.9375	0	0.0625
2011	Ellieott	24	20--29	60	59	1	0	0.9833333333	0.0166666667	0
2012	Ellieott	25	20--29	17	17	0	0	1	0	0
2018	ellinoras	50	50--59	12	12	0	0	1	0	0
2008	ellla	26	20--29	47	43	0	4	0.914893617	0	0.085106383
2012	Elvali	28	20--29	11	11	0	0	1	0	0
2017	Elviram	49	40--49	13	10	3	0	0.7692307692	0.2307692308	0
2019	Elviram	51	50--59	27	11	16	0	0.4074074074	0.5925925926	0
2006	Elvirasmamma	20	20--29	23	23	0	0	1	0	0
2010	Elvirasmamma	24	20--29	11	0	0	11	0	0	1
2011	elwen	30	30--39	79	1	0	78	0.0126582278	0	0.9873417722
2012	elwen	31	30--39	100	7	0	93	0.07	0	0.93
2013	elwen	32	30--39	13	8	0	5	0.6153846154	0	0.3846153846
2014	elwen	33	30--39	25	15	0	10	0.6	0	0.4
2012	Ely	44	40--49	74	0	0	74	0	0	1
2015	Elyssa81	36	30--39	11	11	0	0	1	0	0
2007	Em00	19	<20	25	7	0	18	0.28	0	0.72
2008	Em00	20	20--29	49	10	0	39	0.2040816327	0	0.7959183673
2009	Em00	21	20--29	83	21	1	61	0.2530120482	0.0120481928	0.734939759
2010	Em00	22	20--29	17	0	0	17	0	0	1
2011	Em00	23	20--29	15	0	0	15	0	0	1
2012	Ema86	27	20--29	21	1	0	20	0.0476190476	0	0.9523809524
2017	Emale	49	40--49	28	28	0	0	1	0	0
2011	emchristina	25	20--29	20	0	0	20	0	0	1
2008	Emeli	56	50--59	57	57	0	0	1	0	0
2009	Emeli	57	50--59	147	136	1	10	0.925170068	0.0068027211	0.0680272109
2010	Emeli	58	50--59	152	150	0	2	0.9868421053	0	0.0131578947
2011	Emeli	59	50--59	201	200	1	0	0.9950248756	0.0049751244	0
2012	Emeli	60	>60	324	322	2	0	0.9938271605	0.0061728395	0
2013	Emeli	61	>60	351	350	0	1	0.9971509972	0	0.0028490028
2014	Emeli	62	>60	192	189	0	3	0.984375	0	0.015625
2015	Emeli	63	>60	33	33	0	0	1	0	0
2012	emelianzei	22	20--29	26	26	0	0	1	0	0
2011	Emelie578	27	20--29	10	10	0	0	1	0	0
2010	EmelieL	21	20--29	11	2	0	9	0.1818181818	0	0.8181818182
2011	emelielj	23	20--29	26	11	0	15	0.4230769231	0	0.5769230769
2012	emelielj	24	20--29	65	13	2	50	0.2	0.0307692308	0.7692307692
2013	emelielj	25	20--29	12	8	1	3	0.6666666667	0.0833333333	0.25
2006	EmelieW	38	30--39	14	14	0	0	1	0	0
2012	Emeliie89	24	20--29	80	25	1	54	0.3125	0.0125	0.675
2012	EmeNo11	25	20--29	30	17	0	13	0.5666666667	0	0.4333333333
2016	Emerencia	48	40--49	60	37	0	23	0.6166666667	0	0.3833333333
2010	Emilia75	36	30--39	15	15	0	0	1	0	0
2009	emilial	22	20--29	13	0	0	13	0	0	1
2006	emiliasmamma	21	20--29	14	14	0	0	1	0	0
2010	Emma Elisabeth	21	20--29	15	0	0	15	0	0	1
2011	Emma2009	23	20--29	12	12	0	0	1	0	0
2012	Emma2009	24	20--29	11	9	1	1	0.8181818182	0.0909090909	0.0909090909
2011	EmmAhh	26	20--29	20	19	1	0	0.95	0.05	0
2012	emmak	44	40--49	19	12	0	7	0.6315789474	0	0.3684210526
2009	EmmaOh	31	30--39	58	56	1	1	0.9655172414	0.0172413793	0.0172413793
2010	EmmaOh	32	30--39	52	51	1	0	0.9807692308	0.0192307692	0
2011	EmmaOh	33	30--39	14	14	0	0	1	0	0
2011	EmmaRoSa	29	20--29	11	10	0	1	0.9090909091	0	0.0909090909
2006	Emmas mamma	38	30--39	53	37	0	16	0.6981132075	0	0.3018867925
2012	EmmaT	29	20--29	30	30	0	0	1	0	0
2008	Emmel	37	30--39	169	160	0	9	0.9467455621	0	0.0532544379
2009	Emmel	38	30--39	159	143	0	16	0.8993710692	0	0.1006289308
2010	Emmel	39	30--39	71	71	0	0	1	0	0
2011	Emmel	40	40--49	182	182	0	0	1	0	0
2012	Emmel	41	40--49	16	16	0	0	1	0	0
2013	Emmel	42	40--49	33	33	0	0	1	0	0
2010	Emmi27	28	20--29	37	21	0	16	0.5675675676	0	0.4324324324
2011	Emmi27	29	20--29	265	189	0	76	0.7132075472	0	0.2867924528
2012	Emmi27	30	30--39	112	95	0	17	0.8482142857	0	0.1517857143
2013	Emmi27	31	30--39	83	79	0	4	0.9518072289	0	0.0481927711
2014	Emmi27	32	30--39	12	10	0	2	0.8333333333	0	0.1666666667
2011	Emmi83	29	20--29	17	16	1	0	0.9411764706	0.0588235294	0
2015	Emmispemmis	35	30--39	23	23	0	0	1	0	0
2010	emmisss	27	20--29	26	2	0	24	0.0769230769	0	0.9230769231
2011	emmisss	28	20--29	23	1	0	22	0.0434782609	0	0.9565217391
2012	emmisss	29	20--29	18	2	0	16	0.1111111111	0	0.8888888889
2013	emmisss	30	30--39	17	1	0	16	0.0588235294	0	0.9411764706
2014	emmisss	31	30--39	27	2	0	25	0.0740740741	0	0.9259259259
2012	Emmixen	21	20--29	16	16	0	0	1	0	0
2013	Emms1984	30	30--39	14	0	14	0	0	1	0
2009	Emmsan	21	20--29	13	13	0	0	1	0	0
2007	Emmsen	39	30--39	21	21	0	0	1	0	0
2009	Empan81	29	20--29	19	19	0	0	1	0	0
2007	EmsanPemsan	22	20--29	36	35	0	1	0.9722222222	0	0.0277777778
2008	EmsanPemsan	23	20--29	52	49	0	3	0.9423076923	0	0.0576923077
2009	EmsanPemsan	24	20--29	17	11	0	6	0.6470588235	0	0.3529411765
2010	emseli	42	40--49	24	0	0	24	0	0	1
2011	emseli	43	40--49	19	1	0	18	0.0526315789	0	0.9473684211
2016	emseli	48	40--49	12	0	0	12	0	0	1
2004	emsipemsi	36	30--39	10	10	0	0	1	0	0
2005	Emster	37	30--39	11	11	0	0	1	0	0
2006	Emster	38	30--39	22	22	0	0	1	0	0
2007	Emster	39	30--39	12	12	0	0	1	0	0
2005	Emy	23	20--29	76	0	0	76	0	0	1
2012	Emy88	25	20--29	13	12	0	1	0.9230769231	0	0.0769230769
2017	Emy88	30	30--39	11	11	0	0	1	0	0
2018	Emy88	31	30--39	10	10	0	0	1	0	0
2012	En Ängel	23	20--29	24	0	0	24	0	0	1
2013	en blind vän	49	40--49	20	4	0	16	0.2	0	0.8
2014	en blind vän	50	50--59	55	28	0	27	0.5090909091	0	0.4909090909
2006	En glad tjej	29	20--29	10	10	0	0	1	0	0
2007	En glad tjej	30	30--39	28	28	0	0	1	0	0
2008	En glad tjej	31	30--39	22	22	0	0	1	0	0
2010	En glad tjej	33	30--39	12	12	0	0	1	0	0
2011	En glad tjej	34	30--39	17	17	0	0	1	0	0
2012	En glad tjej	35	30--39	24	24	0	0	1	0	0
2013	En glad tjej	36	30--39	24	24	0	0	1	0	0
2014	En glad tjej	37	30--39	18	18	0	0	1	0	0
2016	En glad tjej	39	30--39	18	18	0	0	1	0	0
2017	En glad tjej	40	40--49	17	17	0	0	1	0	0
2007	EN MÄNNISKA	39	30--39	57	24	0	33	0.4210526316	0	0.5789473684
2011	En skrutt	32	30--39	16	16	0	0	1	0	0
2012	En skrutt	33	30--39	36	36	0	0	1	0	0
2013	En skrutt	34	30--39	18	18	0	0	1	0	0
2009	En Tjej	41	40--49	42	33	0	9	0.7857142857	0	0.2142857143
2010	EnAnka	21	20--29	12	12	0	0	1	0	0
2009	enAnnan	41	40--49	13	11	0	2	0.8461538462	0	0.1538461538
2010	enAnnan	42	40--49	27	27	0	0	1	0	0
2010	enannan	42	40--49	10	10	0	0	1	0	0
2008	engdahl	20	20--29	15	15	0	0	1	0	0
2009	engdahl	21	20--29	12	12	0	0	1	0	0
2012	engdahl	24	20--29	13	13	0	0	1	0	0
2013	engdahl	25	20--29	17	16	0	1	0.9411764706	0	0.0588235294
2011	engelmede	20	20--29	21	21	0	0	1	0	0
2009	Engelvinge	33	30--39	15	14	0	1	0.9333333333	0	0.0666666667
2011	Engelvinge	35	30--39	10	9	0	1	0.9	0	0.1
2013	englasmamma86	28	20--29	56	0	56	0	0	1	0
2007	enilorac	25	20--29	40	39	0	1	0.975	0	0.025
2008	Enira	29	20--29	23	1	21	1	0.0434782609	0.9130434783	0.0434782609
2012	enLitenEmma	31	30--39	11	0	0	11	0	0	1
2013	enLitenEmma	32	30--39	28	7	0	21	0.25	0	0.75
2014	enLitenEmma	33	30--39	11	1	0	10	0.0909090909	0	0.9090909091
2013	EnLitenSvamp	32	30--39	26	21	5	0	0.8076923077	0.1923076923	0
2014	EnLitenSvamp	33	30--39	21	11	10	0	0.5238095238	0.4761904762	0
2018	enmanmedskägg	36	30--39	20	19	1	0	0.95	0.05	0
2012	enola	36	30--39	10	10	0	0	1	0	0
2013	enola	37	30--39	39	39	0	0	1	0	0
2014	enola	38	30--39	73	73	0	0	1	0	0
2015	enola	39	30--39	10	10	0	0	1	0	0
2017	enola	41	40--49	17	17	0	0	1	0	0
2019	enola	43	40--49	21	21	0	0	1	0	0
2009	EnormLängtan	20	20--29	20	20	0	0	1	0	0
2008	ensam själ	24	20--29	14	14	0	0	1	0	0
2007	Ensamamma	24	20--29	23	9	0	14	0.3913043478	0	0.6086956522
2012	Erik76	37	30--39	43	43	0	0	1	0	0
2010	Erika Ö	23	20--29	10	2	0	8	0.2	0	0.8
2016	ErikaST80	37	30--39	19	19	0	0	1	0	0
2013	Erizajo	30	30--39	26	22	0	4	0.8461538462	0	0.1538461538
2014	Erizajo	31	30--39	49	49	0	0	1	0	0
2015	Erizajo	32	30--39	62	62	0	0	1	0	0
2016	Erizajo	33	30--39	21	21	0	0	1	0	0
2010	Erki	31	30--39	12	4	0	8	0.3333333333	0	0.6666666667
2011	Erki	32	30--39	18	11	1	6	0.6111111111	0.0555555556	0.3333333333
2012	Erki	33	30--39	76	21	0	55	0.2763157895	0	0.7236842105
2013	Erki	34	30--39	23	7	0	16	0.3043478261	0	0.6956521739
2014	Erki	35	30--39	40	11	0	29	0.275	0	0.725
2018	Erla	30	30--39	26	26	0	0	1	0	0
2019	Erla	31	30--39	31	31	0	0	1	0	0
2008	EsMamma	40	40--49	28	28	0	0	1	0	0
2009	EsMamma	41	40--49	25	24	1	0	0.96	0.04	0
2010	EsMamma	42	40--49	28	28	0	0	1	0	0
2004	Esme	29	20--29	10	0	0	10	0	0	1
2007	esse	27	20--29	19	19	0	0	1	0	0
2012	Estelle	44	40--49	21	21	0	0	1	0	0
2008	estrella81	29	20--29	25	25	0	0	1	0	0
2006	etanol	38	30--39	11	7	0	4	0.6363636364	0	0.3636363636
2007	etanol	39	30--39	51	30	0	21	0.5882352941	0	0.4117647059
2008	Ett två tre	24	20--29	10	2	0	8	0.2	0	0.8
2009	Ett två tre	25	20--29	106	2	0	104	0.0188679245	0	0.9811320755
2010	Ett två tre	26	20--29	14	0	0	14	0	0	1
2006	evaeng	38	30--39	10	3	7	0	0.3	0.7	0
2006	EvaLinnea	21	20--29	13	0	0	13	0	0	1
2013	Evelina021	22	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2014	Evelina021	23	20--29	18	17	0	1	0.9444444444	0	0.0555555556
2011	Evelinas	29	20--29	16	6	0	10	0.375	0	0.625
2012	Evelinas	30	30--39	23	11	0	12	0.4782608696	0	0.5217391304
2013	Evelinas	31	30--39	21	18	0	3	0.8571428571	0	0.1428571429
2011	eviz08	30	30--39	24	22	0	2	0.9166666667	0	0.0833333333
2012	Ewelins	31	30--39	34	34	0	0	1	0	0
2006	exiteme	36	30--39	13	13	0	0	1	0	0
2009	EXPOSED	40	40--49	12	1	0	11	0.0833333333	0	0.9166666667
2012	fab	32	30--39	13	13	0	0	1	0	0
2007	fabler	45	40--49	272	269	1	2	0.9889705882	0.0036764706	0.0073529412
2008	fabler	46	40--49	24	23	1	0	0.9583333333	0.0416666667	0
2009	fabler	47	40--49	50	45	5	0	0.9	0.1	0
2011	fabler	49	40--49	22	20	2	0	0.9090909091	0.0909090909	0
2007	FallenMadonnaWithTheBigBoobies	34	30--39	80	76	0	4	0.95	0	0.05
2008	FallenMadonnaWithTheBigBoobies	35	30--39	48	47	0	1	0.9791666667	0	0.0208333333
2009	FallenMadonnaWithTheBigBoobies	36	30--39	87	83	0	4	0.9540229885	0	0.0459770115
2010	FallenMadonnaWithTheBigBoobies	37	30--39	37	37	0	0	1	0	0
2011	FallenMadonnaWithTheBigBoobies	38	30--39	10	10	0	0	1	0	0
2014	FallenMadonnaWithTheBigBoobies	41	40--49	12	12	0	0	1	0	0
2012	fancyface3	28	20--29	11	6	1	4	0.5454545455	0.0909090909	0.3636363636
2009	FannyN	41	40--49	193	190	0	3	0.9844559585	0	0.0155440415
2010	FannyN	42	40--49	175	175	0	0	1	0	0
2011	FannyN	43	40--49	29	29	0	0	1	0	0
2013	FannyN	45	40--49	28	28	0	0	1	0	0
2015	FannyN	47	40--49	13	13	0	0	1	0	0
2020	FannyN	52	50--59	16	16	0	0	1	0	0
2021	FannyN	53	50--59	15	15	0	0	1	0	0
2018	fanola	30	30--39	22	18	0	4	0.8181818182	0	0.1818181818
2007	Farmer boy	52	50--59	12	11	0	1	0.9166666667	0	0.0833333333
2018	Farsta2014	50	50--59	13	13	0	0	1	0	0
2019	Farsta2014	51	50--59	11	11	0	0	1	0	0
2007	Farth Vader	35	30--39	64	1	0	63	0.015625	0	0.984375
2008	Farth Vader	36	30--39	17	0	0	17	0	0	1
2010	Farth Vader	38	30--39	10	0	0	10	0	0	1
2006	faster	44	40--49	21	21	0	0	1	0	0
2007	faster	45	40--49	17	16	1	0	0.9411764706	0.0588235294	0
2008	faster	46	40--49	28	27	1	0	0.9642857143	0.0357142857	0
2009	faster	47	40--49	30	27	0	3	0.9	0	0.1
2012	Felicia111	19	<20	39	28	0	11	0.7179487179	0	0.2820512821
2013	Felicia111	20	20--29	80	53	0	27	0.6625	0	0.3375
2013	Feliciia 92	22	20--29	13	13	0	0	1	0	0
2007	felicityporter	23	20--29	12	12	0	0	1	0	0
2013	felicityporter	29	20--29	15	15	0	0	1	0	0
2017	felicityporter	33	30--39	10	10	0	0	1	0	0
2018	felicityporter	34	30--39	38	38	0	0	1	0	0
2019	felicityporter	35	30--39	24	24	0	0	1	0	0
2013	felize	29	20--29	15	14	1	0	0.9333333333	0.0666666667	0
2004	Fembarnsmorsan	34	30--39	26	23	1	2	0.8846153846	0.0384615385	0.0769230769
2005	Fembarnsmorsan	35	30--39	90	88	2	0	0.9777777778	0.0222222222	0
2006	Fembarnsmorsan	36	30--39	90	87	3	0	0.9666666667	0.0333333333	0
2007	Fembarnsmorsan	37	30--39	63	63	0	0	1	0	0
2008	Fembarnsmorsan	38	30--39	67	64	3	0	0.9552238806	0.0447761194	0
2009	Fembarnsmorsan	39	30--39	28	25	3	0	0.8928571429	0.1071428571	0
2010	Fembarnsmorsan	40	40--49	12	12	0	0	1	0	0
2010	fenja	39	30--39	43	43	0	0	1	0	0
2011	fenja	40	40--49	54	54	0	0	1	0	0
2012	fenja	41	40--49	62	60	2	0	0.9677419355	0.0322580645	0
2004	Fia a	36	30--39	21	17	0	4	0.8095238095	0	0.1904761905
2009	Fia86	24	20--29	11	10	0	1	0.9090909091	0	0.0909090909
2013	Fiamedbarn	44	40--49	68	64	0	4	0.9411764706	0	0.0588235294
2014	Fiamedbarn	45	40--49	25	24	0	1	0.96	0	0.04
2015	Fililuran	32	30--39	11	11	0	0	1	0	0
2004	Fillifjonkan	36	30--39	33	33	0	0	1	0	0
2010	Fimpen72	42	40--49	79	79	0	0	1	0	0
2005	FinaCina	37	30--39	27	27	0	0	1	0	0
2015	finaflickan	29	20--29	10	9	1	0	0.9	0.1	0
2012	finallly	23	20--29	24	24	0	0	1	0	0
2008	Finasteunge	23	20--29	25	18	0	7	0.72	0	0.28
2010	Finlandssvenska	36	30--39	12	1	0	11	0.0833333333	0	0.9166666667
2009	finskaflikkan	27	20--29	42	35	0	7	0.8333333333	0	0.1666666667
2010	finskaflikkan	28	20--29	149	123	0	26	0.8255033557	0	0.1744966443
2011	finskaflikkan	29	20--29	440	376	0	64	0.8545454545	0	0.1454545455
2012	finskaflikkan	30	30--39	904	788	0	116	0.8716814159	0	0.1283185841
2013	finskaflikkan	31	30--39	85	75	0	10	0.8823529412	0	0.1176470588
2012	finskorpan	33	30--39	11	6	0	5	0.5454545455	0	0.4545454545
2014	firebird	26	20--29	12	0	0	12	0	0	1
2015	firebird	27	20--29	22	1	0	21	0.0454545455	0	0.9545454545
2019	Firenze	27	20--29	11	11	0	0	1	0	0
2006	fisbubbla	30	30--39	39	0	0	39	0	0	1
2014	fjällräven lady	26	20--29	33	24	0	9	0.7272727273	0	0.2727272727
2006	Fjällsippa	28	20--29	10	4	0	6	0.4	0	0.6
2015	Fjäril kär	39	30--39	399	68	0	331	0.1704260652	0	0.8295739348
2016	Fjäril kär	40	40--49	185	116	0	69	0.627027027	0	0.372972973
2017	Fjäril kär	41	40--49	68	57	0	11	0.8382352941	0	0.1617647059
2018	Fjäril kär	42	40--49	110	95	0	15	0.8636363636	0	0.1363636364
2019	Fjäril kär	43	40--49	229	202	0	27	0.8820960699	0	0.1179039301
2020	Fjäril kär	44	40--49	169	116	0	53	0.6863905325	0	0.3136094675
2021	Fjäril kär	45	40--49	117	64	0	53	0.547008547	0	0.452991453
2009	Fjärilen72	23	20--29	44	12	0	32	0.2727272727	0	0.7272727273
2009	fjollan	22	20--29	46	42	0	4	0.9130434783	0	0.0869565217
2010	fjollan	23	20--29	25	19	0	6	0.76	0	0.24
2011	fjollan	24	20--29	21	18	0	3	0.8571428571	0	0.1428571429
2008	fjonkan	21	20--29	15	5	0	10	0.3333333333	0	0.6666666667
2009	fjonkan	22	20--29	110	16	1	93	0.1454545455	0.0090909091	0.8454545455
2010	fjonkan	23	20--29	91	4	0	87	0.043956044	0	0.956043956
2011	fjonkan	24	20--29	68	10	0	58	0.1470588235	0	0.8529411765
2011	FL Lisa	30	30--39	19	0	0	19	0	0	1
2008	fläck	26	20--29	16	14	0	2	0.875	0	0.125
2009	fläck	27	20--29	12	12	0	0	1	0	0
2010	fläck	28	20--29	34	33	0	1	0.9705882353	0	0.0294117647
2006	Fladdermusen	18	<20	35	35	0	0	1	0	0
2014	flambards	31	30--39	12	11	1	0	0.9166666667	0.0833333333	0
2008	Flamma	26	20--29	16	16	0	0	1	0	0
2009	flashieangel	29	20--29	20	13	0	7	0.65	0	0.35
2011	flashieangel	31	30--39	22	14	0	8	0.6363636364	0	0.3636363636
2012	fläta	44	40--49	637	631	0	6	0.9905808477	0	0.0094191523
2013	fläta	45	40--49	318	318	0	0	1	0	0
2007	Fleur	33	30--39	11	0	0	11	0	0	1
2010	Fleur	36	30--39	13	4	0	9	0.3076923077	0	0.6923076923
2007	flickmamman	39	30--39	16	16	0	0	1	0	0
2008	flickmamman	40	40--49	11	10	0	1	0.9090909091	0	0.0909090909
2007	Flingan86	39	30--39	39	32	0	7	0.8205128205	0	0.1794871795
2008	Flingan86	40	40--49	30	21	0	9	0.7	0	0.3
2009	Flisan79	31	30--39	16	15	0	1	0.9375	0	0.0625
2010	Flisan79	32	30--39	17	17	0	0	1	0	0
2011	Flisan79	33	30--39	66	66	0	0	1	0	0
2012	Flisan79	34	30--39	218	218	0	0	1	0	0
2013	Flisan79	35	30--39	180	180	0	0	1	0	0
2014	Flisan79	36	30--39	247	244	0	3	0.987854251	0	0.012145749
2015	Flisan79	37	30--39	21	21	0	0	1	0	0
2016	Flisan79	38	30--39	82	82	0	0	1	0	0
2017	Fliselisan	39	30--39	13	10	0	3	0.7692307692	0	0.2307692308
2018	Fliselisan	40	40--49	63	57	0	6	0.9047619048	0	0.0952380952
2019	Fliselisan	41	40--49	51	45	0	6	0.8823529412	0	0.1176470588
2020	Fliselisan	42	40--49	34	30	0	4	0.8823529412	0	0.1176470588
2021	Fliselisan	43	40--49	20	13	0	7	0.65	0	0.35
2006	Flissi	38	30--39	15	14	0	1	0.9333333333	0	0.0666666667
2007	Flissi	39	30--39	35	35	0	0	1	0	0
2010	Flissi	42	40--49	48	48	0	0	1	0	0
2011	Flissi	43	40--49	56	56	0	0	1	0	0
2012	Flissi	44	40--49	10	10	0	0	1	0	0
2007	flixflax	33	30--39	39	39	0	0	1	0	0
2009	Floff	28	20--29	27	26	0	1	0.962962963	0	0.037037037
2011	Floff	30	30--39	19	19	0	0	1	0	0
2012	Floff	31	30--39	12	12	0	0	1	0	0
2018	Fluffer	37	30--39	16	16	0	0	1	0	0
2012	Fluffig	23	20--29	28	23	0	5	0.8214285714	0	0.1785714286
2004	Fluortanten	29	20--29	169	69	1	99	0.4082840237	0.0059171598	0.5857988166
2005	Fluortanten	30	30--39	73	50	5	18	0.6849315068	0.0684931507	0.2465753425
2006	Fluortanten	31	30--39	31	29	1	1	0.935483871	0.0322580645	0.0322580645
2010	fluu	18	<20	10	10	0	0	1	0	0
2011	fluu	19	<20	26	26	0	0	1	0	0
2013	fluu	21	20--29	229	229	0	0	1	0	0
2014	fluu	22	20--29	392	391	0	1	0.9974489796	0	0.0025510204
2015	fluu	23	20--29	110	108	2	0	0.9818181818	0.0181818182	0
2016	fluu	24	20--29	46	46	0	0	1	0	0
2017	fluu	25	20--29	103	103	0	0	1	0	0
2018	fluu	26	20--29	34	34	0	0	1	0	0
2019	fluu	27	20--29	47	47	0	0	1	0	0
2020	fluu	28	20--29	48	47	0	1	0.9791666667	0	0.0208333333
2021	fluu	29	20--29	17	17	0	0	1	0	0
2015	flygrl	19	<20	52	31	0	21	0.5961538462	0	0.4038461538
2016	flygrl	20	20--29	112	16	0	96	0.1428571429	0	0.8571428571
2017	flygrl	21	20--29	35	3	0	32	0.0857142857	0	0.9142857143
2018	flygrl	22	20--29	17	1	0	16	0.0588235294	0	0.9411764706
2019	flygrl	23	20--29	66	0	0	66	0	0	1
2020	flygrl	24	20--29	242	1	0	241	0.0041322314	0	0.9958677686
2021	flygrl	25	20--29	24	0	0	24	0	0	1
2012	FMG	25	20--29	11	11	0	0	1	0	0
2017	Fnollet	30	30--39	90	90	0	0	1	0	0
2014	Folivee	24	20--29	13	13	0	0	1	0	0
2006	Förhoppningsfull	38	30--39	12	12	0	0	1	0	0
2016	fornminne	41	40--49	181	181	0	0	1	0	0
2017	fornminne	42	40--49	626	625	1	0	0.9984025559	0.0015974441	0
2018	fornminne	43	40--49	329	329	0	0	1	0	0
2019	fornminne	44	40--49	159	159	0	0	1	0	0
2020	fornminne	45	40--49	256	255	1	0	0.99609375	0.00390625	0
2021	fornminne	46	40--49	98	98	0	0	1	0	0
2010	ForReal	28	20--29	11	11	0	0	1	0	0
2011	ForReal	29	20--29	55	54	0	1	0.9818181818	0	0.0181818182
2012	ForReal	30	30--39	65	61	1	3	0.9384615385	0.0153846154	0.0461538462
2006	förstföderskan	18	<20	17	17	0	0	1	0	0
2009	fostermamman	49	40--49	14	14	0	0	1	0	0
2007	Fotavtryck	39	30--39	11	0	0	11	0	0	1
2009	Fotavtryck	41	40--49	106	7	0	99	0.0660377358	0	0.9339622642
2010	Fotavtryck	42	40--49	95	1	0	94	0.0105263158	0	0.9894736842
2011	Fotavtryck	43	40--49	78	0	0	78	0	0	1
2010	Foxy79	32	30--39	39	39	0	0	1	0	0
2011	Foxy79	33	30--39	18	18	0	0	1	0	0
2012	Foxy79	34	30--39	86	86	0	0	1	0	0
2013	Foxy79	35	30--39	43	43	0	0	1	0	0
2011	Fraajdaa	27	20--29	22	6	0	16	0.2727272727	0	0.7272727273
2008	Fraggelgirl	29	20--29	30	30	0	0	1	0	0
2009	Fraggelgirl	30	30--39	55	55	0	0	1	0	0
2010	Fraggelgirl	31	30--39	10	10	0	0	1	0	0
2012	Fraggelgirl	33	30--39	47	47	0	0	1	0	0
2009	Frank	41	40--49	36	36	0	0	1	0	0
