period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2010	Emeli	56	Gen1	1212.0	1192.0	20.0	0.9834983498349835	0.0165016501650165
2009	Manchester	39	Gen2	5287.0	5209.0	78.0	0.9852468318517117	0.014753168148288254
2009	inga76	32	Gen2	119.0	118.0	1.0	0.9915966386554622	0.008403361344537815
2010	Linnis	23	Gen3	45.0	45.0	0.0	1.0	0.0
2010	Linisen	40	Gen2	18.0	18.0	0.0	1.0	0.0
2008	Vildrosen	37	Gen2	142.0	141.0	1.0	0.9929577464788732	0.007042253521126761
2007	MIC	22	Gen3	14.0	13.0	1.0	0.9285714285714286	0.07142857142857142
2007	Teea	37	Gen2	68.0	11.0	57.0	0.16176470588235295	0.8382352941176471
2008	Solkattan	32	Gen2	860.0	820.0	40.0	0.9534883720930233	0.046511627906976744
2008	Nimbus	38	Gen2	159.0	158.0	1.0	0.9937106918238994	0.006289308176100629
2008	Manchester	38	Gen2	4572.0	4526.0	46.0	0.989938757655293	0.010061242344706912
2008	Mara	34	Gen2	234.0	230.0	4.0	0.9829059829059829	0.017094017094017096
2007	Jennie med ie	31	Gen2	2988.0	2953.0	35.0	0.9882864792503346	0.011713520749665328
2009	Sally	35	Gen2	144.0	144.0	0.0	1.0	0.0
2008	Emeli	54	Gen1	736.0	736.0	0.0	1.0	0.0
2008	Moira	38	Gen2	121.0	120.0	1.0	0.9917355371900827	0.008264462809917356
2008	Camarogirl	37	Gen2	500.0	493.0	7.0	0.986	0.014
2008	Sally	34	Gen2	199.0	198.0	1.0	0.9949748743718593	0.005025125628140704
2009	Linisen	39	Gen2	61.0	60.0	1.0	0.9836065573770492	0.01639344262295082
2010	Cassidy	27	Gen3	35.0	35.0	0.0	1.0	0.0
2010	Manchester	40	Gen2	4006.0	4005.0	1.0	0.9997503744383425	0.00024962556165751375
2008	busisen	38	Gen2	118.0	113.0	5.0	0.9576271186440678	0.0423728813559322
2008	kvinna79	28	Gen3	104.0	104.0	0.0	1.0	0.0
2006	Maline	33	Gen2	217.0	215.0	2.0	0.9907834101382489	0.009216589861751152
2007	Sally	33	Gen2	82.0	82.0	0.0	1.0	0.0
2008	Smulan1973	34	Gen2	178.0	49.0	129.0	0.2752808988764045	0.7247191011235955
2009	Jennie med ie	33	Gen2	2057.0	2046.0	11.0	0.9946524064171123	0.0053475935828877
2008	Jola	31	Gen2	67.0	43.0	24.0	0.6417910447761194	0.3582089552238806
2008	rallarrosen	38	Gen2	211.0	211.0	0.0	1.0	0.0
2009	rallarrosen	39	Gen2	79.0	79.0	0.0	1.0	0.0
2011	Emeli	57	Gen1	934.0	921.0	13.0	0.9860813704496788	0.013918629550321198
2011	rallarrosen	41	Gen2	13.0	13.0	0.0	1.0	0.0
2006	Vildrosen	35	Gen2	158.0	156.0	2.0	0.9873417721518988	0.012658227848101266
2006	Emster	36	Gen2	270.0	270.0	0.0	1.0	0.0
2006	Jennie med ie	30	Gen2	5617.0	5577.0	40.0	0.9928787609043974	0.007121239095602635
2009	Emeli	55	Gen1	884.0	865.0	19.0	0.9785067873303167	0.021493212669683258
2007	Ninnie	27	Gen3	133.0	12.0	121.0	0.09022556390977443	0.9097744360902256
2011	slapback	29	Gen3	27.0	27.0	0.0	1.0	0.0
2009	Mara	35	Gen2	194.0	191.0	3.0	0.9845360824742269	0.015463917525773196
2007	Manchester	37	Gen2	580.0	571.0	9.0	0.9844827586206897	0.015517241379310345
2007	JAG är BÄST	34	Gen2	817.0	85.0	732.0	0.10403916768665851	0.8959608323133414
2018	Meriall	38	Gen3	1110.0	1110.0	0.0	1.0	0.0
2018	Kanttant	48	Gen2	107.0	107.0	0.0	1.0	0.0
2011	Linnean89	21	Gen4	13.0	13.0	0.0	1.0	0.0
2009	JAG är BÄST	36	Gen2	3513.0	857.0	2656.0	0.2439510389980074	0.7560489610019926
2007	Nöjder	37	Gen2	38.0	4.0	34.0	0.10526315789473684	0.8947368421052632
2012	jemlan	29	Gen3	76.0	55.0	21.0	0.7236842105263158	0.27631578947368424
2012	Emeli	58	Gen1	814.0	814.0	0.0	1.0	0.0
2007	Vildrosen	36	Gen2	310.0	309.0	1.0	0.9967741935483871	0.0032258064516129032
2007	werner	31	Gen2	114.0	111.0	3.0	0.9736842105263158	0.02631578947368421
2007	Nimbus	37	Gen2	51.0	51.0	0.0	1.0	0.0
2008	HoppetKärleken	33	Gen2	254.0	253.0	1.0	0.9960629921259843	0.003937007874015748
2015	Myra	42	Gen2	237.0	8.0	229.0	0.03375527426160337	0.9662447257383966
2007	hjärtrud	37	Gen2	19.0	19.0	0.0	1.0	0.0
2011	Metalmom	30	Gen3	54.0	6.0	48.0	0.1111111111111111	0.8888888888888888
2008	Vafan dåh	23	Gen3	219.0	195.0	24.0	0.8904109589041096	0.1095890410958904
2010	gottelina	36	Gen2	51.0	36.0	15.0	0.7058823529411765	0.29411764705882354
2008	Ninnie	28	Gen3	128.0	75.0	53.0	0.5859375	0.4140625
2008	Luscinia	38	Gen2	20.0	5.0	15.0	0.25	0.75
2008	Jennie med ie	32	Gen2	2254.0	2226.0	28.0	0.9875776397515528	0.012422360248447204
2012	ystersyster	34	Gen2	83.0	82.0	1.0	0.9879518072289156	0.012048192771084338
2009	Linakinn	31	Gen2	38.0	38.0	0.0	1.0	0.0
2011	wilma123	36	Gen2	68.0	68.0	0.0	1.0	0.0
2011	gottelina	37	Gen2	102.0	48.0	54.0	0.47058823529411764	0.5294117647058824
2007	Minnea	37	Gen2	138.0	138.0	0.0	1.0	0.0
2007	rallarrosen	37	Gen2	129.0	128.0	1.0	0.9922480620155039	0.007751937984496124
2010	Luscinia	40	Gen2	19.0	13.0	6.0	0.6842105263157895	0.3157894736842105
2010	mikroE	27	Gen3	272.0	272.0	0.0	1.0	0.0
2009	Fröken Vit i Madickenhuset	37	Gen2	65.0	65.0	0.0	1.0	0.0
2012	Seven Costanza	28	Gen3	1257.0	1256.0	1.0	0.9992044550517104	0.0007955449482895784
2012	Hjärtefröjd	33	Gen2	397.0	394.0	3.0	0.9924433249370277	0.007556675062972292
2010	latina02	21	Gen3	360.0	253.0	107.0	0.7027777777777777	0.2972222222222222
2012	Helle68	43	Gen1	134.0	134.0	0.0	1.0	0.0
2008	Tap dancing mum	38	Gen2	7.0	7.0	0.0	1.0	0.0
2007	Jola	30	Gen2	90.0	16.0	74.0	0.17777777777777778	0.8222222222222222
2007	Yoga	34	Gen2	98.0	98.0	0.0	1.0	0.0
2006	werner	30	Gen2	189.0	189.0	0.0	1.0	0.0
2009	Smulan1973	35	Gen2	184.0	63.0	121.0	0.3423913043478261	0.657608695652174
2008	Helle68	39	Gen1	69.0	67.0	2.0	0.9710144927536232	0.028985507246376812
2008	Vante	38	Gen2	71.0	64.0	7.0	0.9014084507042254	0.09859154929577464
2011	Sally	37	Gen2	93.0	93.0	0.0	1.0	0.0
2012	Vitsippa	39	Gen2	30.0	30.0	0.0	1.0	0.0
2006	MIC	21	Gen3	10.0	10.0	0.0	1.0	0.0
2008	UmeåElin	26	Gen3	154.0	151.0	3.0	0.9805194805194806	0.01948051948051948
2009	UmeåElin	27	Gen3	258.0	252.0	6.0	0.9767441860465116	0.023255813953488372
2007	elinville	26	Gen3	351.0	298.0	53.0	0.8490028490028491	0.150997150997151
2010	Mara	36	Gen2	151.0	150.0	1.0	0.9933774834437086	0.006622516556291391
2007	asa1971	35	Gen2	15.0	15.0	0.0	1.0	0.0
2007	hotten	32	Gen2	1969.0	1968.0	1.0	0.9994921279837481	0.0005078720162519045
2010	Smulan1973	36	Gen2	19.0	5.0	14.0	0.2631578947368421	0.7368421052631579
2010	Sally	36	Gen2	23.0	23.0	0.0	1.0	0.0
2010	Kurreburre	32	Gen2	191.0	191.0	0.0	1.0	0.0
2011	Crollan	43	Gen1	20.0	20.0	0.0	1.0	0.0
2013	Emeli	59	Gen1	893.0	888.0	5.0	0.9944008958566629	0.005599104143337066
2013	rosalack	22	Gen4	9.0	9.0	0.0	1.0	0.0
2010	MrsCD	29	Gen3	484.0	484.0	0.0	1.0	0.0
2010	Jola	33	Gen2	11.0	3.0	8.0	0.2727272727272727	0.7272727272727273
2010	JAG är BÄST	37	Gen2	831.0	23.0	808.0	0.027677496991576414	0.9723225030084236
2009	Längtande mamma	39	Gen2	323.0	321.0	2.0	0.9938080495356038	0.006191950464396285
2007	challis77	37	Gen2	304.0	303.0	1.0	0.9967105263157895	0.003289473684210526
2009	Camarogirl	38	Gen2	310.0	306.0	4.0	0.9870967741935484	0.012903225806451613
2010	Jennie med ie	34	Gen2	1845.0	1841.0	4.0	0.9978319783197832	0.002168021680216802
2011	Nelle	37	Gen2	173.0	173.0	0.0	1.0	0.0
2009	Helle68	40	Gen1	164.0	164.0	0.0	1.0	0.0
2007	Fjällräven	23	Gen3	220.0	92.0	128.0	0.41818181818181815	0.5818181818181818
2009	mulan	39	Gen2	1809.0	1420.0	389.0	0.7849640685461581	0.2150359314538419
2009	Luscinia	39	Gen2	65.0	26.0	39.0	0.4	0.6
2011	Kiwi10	29	Gen3	82.0	82.0	0.0	1.0	0.0
2011	Vitsippa	38	Gen2	34.0	34.0	0.0	1.0	0.0
2011	Eleator	31	Gen3	234.0	234.0	0.0	1.0	0.0
2011	Mara	37	Gen2	59.0	59.0	0.0	1.0	0.0
