period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	27277	1	27275	0.0000366609	0.9999266782	0.14610350001161523	3984.972962816805
2004	327989	3	327970	0.0000091466	0.9999420712	0.031100407686950927	3400.000236363099
2005	824689	18	824617	0.0000218264	0.9999126944	0.07745859819637568	3548.537603827818
2006	1780286	43	1780115	0.0000241534	0.9999039480	0.09165716569092214	3794.4254768347873
2007	2481246	55	2480998	0.0000221663	0.9999000502	0.08662154929198948	3907.4161918241325
2008	2432660	48	2432450	0.0000197315	0.9999136747	0.07707804220340436	3906.0100782848117
2009	2327285	50	2327109	0.0000214843	0.9999243754	0.08428600143126395	3922.854250094145
2010	1632687	29	1632546	0.0000177621	0.9999136393	0.07037545423745935	3961.7643556395624
2011	1397751	29	1397661	0.0000207476	0.9999356108	0.0804005979198397	3874.92345135314
2012	1110214	26	1110121	0.0000234189	0.9999162324	0.08952755058172317	3822.5543838205035
2013	779731	16	779662	0.0000205199	0.9999115079	0.07701091824218652	3752.655408658726
2014	509392	15	509348	0.0000294469	0.9999136225	0.10826721604820402	3676.3793306480416
2015	322364	7	322341	0.0000217146	0.9999286521	0.07881876079725536	3629.50259630687
2016	233241	10	233215	0.0000428741	0.9998885273	0.1563480888822625	3646.2719548676855
2017	220373	14	220347	0.0000635287	0.9998820182	0.22743561695696277	3579.6254206868484
2018	201238	12	201217	0.0000596309	0.9998956460	0.21220093108109866	3558.202895778786
2019	161745	9	161730	0.0000556431	0.9999072614	0.19662360566008577	3533.3261937117413
2020	146444	7	146426	0.0000477998	0.9998770861	0.1678393321068754	3510.8631490116195
2021	138501	8	138482	0.0000577613	0.9998628169	0.19651018061520903	3401.6403539944217
2022	113476	7	113460	0.0000616871	0.9998590010	0.21209583132006415	3437.770431653497
