period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	132264	131101	1124	0.9912069800	0.0084981552	7516.25197930759	64.44090605519203
2002	162653	161194	1410	0.9910299841	0.0086687611	7639.551410834064	66.82486624363209
2003	145529	144363	1107	0.9919878512	0.0076067313	7559.799251597521	57.969824480777326
2004	158517	157108	1352	0.9911113634	0.0085290537	7017.296240778823	60.3876601925616
2005	157821	156351	1421	0.9906856502	0.0090038715	6741.8686727740815	61.27364317472845
2006	157173	155625	1489	0.9901509801	0.0094736373	6914.07434972381	66.15297482241769
2007	144013	142502	1475	0.9895078916	0.0102421309	7647.153586926202	79.15363672591366
2008	112965	111878	1053	0.9903775506	0.0093214713	6609.368303117146	62.207626371425604
2009	123771	122843	901	0.9925022824	0.0072795728	7066.32374396488	51.82841263492716
2010	123433	122359	1048	0.9912989233	0.0084904361	7098.9125161534075	60.80190518824745
2011	140068	138792	1236	0.9908901391	0.0088242853	6961.9855683966225	61.999352718731814
2012	120104	118869	1208	0.9897172451	0.0100579498	6914.2022701831465	70.26521921090645
2013	120535	119886	628	0.9946156718	0.0052101049	7105.949393686228	37.22316383259889
