period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	6166	6008	158	0.9743756082	0.0256243918	877.7898280697843	23.084353001835204
2004	67791	66395	1395	0.9794072960	0.0205779528	688.3038561250356	14.46168957443218
2005	156787	153460	3324	0.9787801285	0.0212007373	660.3775821786562	14.304021133597375
2006	322776	315596	7176	0.9777554713	0.0222321362	672.712438683541	15.296088860419935
2007	429126	418169	10948	0.9744667067	0.0255123204	658.5899390160354	17.242413120885466
2008	430493	418416	12072	0.9719461176	0.0280422678	671.8892938870758	19.385127614156197
2009	426364	414186	12169	0.9714375510	0.0285413403	698.20163577619	20.513527028341024
2010	316415	306822	9587	0.9696822211	0.0302988164	744.5771593119224	23.265154474983543
2011	285530	276813	8711	0.9694708087	0.0305081778	767.4458866201581	24.150676154473224
2012	227490	219266	8220	0.9638489604	0.0361334564	755.013380994312	28.304479453144783
2013	163798	158089	5707	0.9651460946	0.0348416953	760.911190874314	27.468831900509905
2014	106922	102677	4243	0.9602981613	0.0396831335	741.103529478763	30.625186512835313
2015	65672	63066	2604	0.9603179437	0.0396516019	710.1119954913868	29.320579016578996
2016	47744	45802	1939	0.9593247319	0.0406124330	716.1055166985387	30.3158944342707
2017	44428	42881	1546	0.9651796165	0.0347978752	696.6190493379657	25.115390272533176
2018	41586	39887	1699	0.9591449045	0.0408550955	705.3382115026485	30.044115158898887
2019	32463	31275	1187	0.9634044913	0.0365647044	683.267029668798	25.932468879835756
2020	29161	27899	1259	0.9567230205	0.0431741024	668.9356466356737	30.187102731793733
2021	28604	27668	933	0.9672773039	0.0326178157	679.6304596577004	22.917999814248752
2022	22253	21675	575	0.9740259740	0.0258392127	656.7395919803415	17.422157572719556
