period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	133	5	128	0.0375939850	0.9624060150	1.6089555754493974	41.18926273150457
2004	1218	23	1195	0.0188834154	0.9811165846	0.6978892400620345	36.25989747278831
2005	3496	130	3366	0.0371853547	0.9628146453	1.6094750041103516	41.67302202950341
2006	8485	185	8300	0.0218031821	0.9781968179	0.9933070274490948	44.56458555582425
2007	12621	167	12453	0.0132319151	0.9866888519	0.6287353420802543	46.88407913128986
2008	12014	139	11875	0.0115698352	0.9884301648	0.5407738019478353	46.199200705975144
2009	12295	130	12165	0.0105734038	0.9894265962	0.47413860231161536	44.36843151631385
2010	7976	81	7895	0.0101554664	0.9898445336	0.42870231433674166	41.785244094920685
2011	7344	63	7281	0.0085784314	0.9914215686	0.3227629905507548	37.30217990793724
2012	6961	70	6891	0.0100560264	0.9899439736	0.3838153236820448	37.78387707847101
2013	4979	45	4934	0.0090379594	0.9909620406	0.3159984894991314	34.64747882641588
2014	3402	41	3361	0.0120517343	0.9879482657	0.4163222953566234	34.128274016917345
2015	2162	14	2148	0.0064754857	0.9935245143	0.2185997980294009	33.539454726225216
2016	1639	20	1619	0.0122025625	0.9877974375	0.422072616707352	34.16677832246015
2017	1646	11	1635	0.0066828676	0.9933171324	0.22692550312169035	33.72938160036034
2018	1499	14	1485	0.0093395597	0.9906604403	0.3037836140637492	32.2227619203334
2019	1087	10	1077	0.0091996320	0.9908003680	0.2616660060036125	28.181428846589064
2020	1170	6	1163	0.0051282051	0.9940170940	0.16650421405515353	32.274066824357256
2021	1147	10	1137	0.0087183958	0.9912816042	0.2813153337280375	31.985553444877866
2022	862	12	850	0.0139211137	0.9860788863	0.40610408278431726	28.765705863889142
2023	543	7	536	0.0128913444	0.9871086556	0.33354948928569944	25.540360893876418
