period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	16	3	13	0.1875000000	0.8125000000	0.49116556863875105	2.128384130767921
2001	29	5	24	0.1724137931	0.8275862069	0.860456647784806	4.130191909367069
2002	29	9	20	0.3103448276	0.6896551724	0.7854550481457763	1.7454556625461695
2003	19	5	14	0.2631578947	0.7368421053	0.3984883900806039	1.1157674922256906
2004	179	31	148	0.1731843575	0.8268156425	0.6544331162072029	3.1243903612472916
2005	333	61	272	0.1831831832	0.8168168168	0.7589170860315998	3.384023727878609
2006	346	75	271	0.2167630058	0.7832369942	0.624942437593644	2.2581253411717004
2007	406	78	328	0.1921182266	0.8078817734	0.4585307629141236	1.9281806440491351
2008	469	109	360	0.2324093817	0.7675906183	0.4558657485909681	1.5056116467224636
2009	585	162	423	0.2769230769	0.7230769231	0.546726946574889	1.4275648049455434
2010	639	197	442	0.3082942097	0.6917057903	0.5520584180483556	1.2386285318648387
2011	726	180	546	0.2479338843	0.7520661157	0.4862671432063058	1.475010334392461
2012	774	230	544	0.2971576227	0.7028423773	0.643786867662077	1.5226958956876953
2013	950	257	693	0.2705263158	0.7294736842	0.796854726955728	2.148717220935095
2014	806	216	590	0.2679900744	0.7320099256	0.7782543092166291	2.125787233508385
2015	754	199	555	0.2639257294	0.7360742706	0.8273187124359889	2.307346157798863
2016	681	194	487	0.2848751836	0.7151248164	0.8720748423979826	2.1891775682877195
2017	590	160	430	0.2711864407	0.7288135593	0.853390426290706	2.2934867706562723
2018	681	196	485	0.2878120411	0.7121879589	1.0307623069430187	2.550610810547776
2019	767	199	568	0.2594524120	0.7405475880	1.0621549030698252	3.0316783162998027
2020	732	228	504	0.3114754098	0.6885245902	1.0286935476442485	2.273954157950444
2021	720	233	487	0.3236111111	0.6763888889	1.0832539520498057	2.264140234541869
2022	604	187	417	0.3096026490	0.6903973510	0.8860281099667208	1.9757953040434364
2023	588	195	393	0.3316326531	0.6683673469	1.020741947484554	2.057187617238102
2024	499	166	333	0.3326653307	0.6673346693	0.9534012941515114	1.9125459695930922
