period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2008	Solkattan	32		32.0	0.0	32.0	0.0	1.0
2010	Emeli	56		42.0	0.0	42.0	0.0	1.0
2008	Emeli	54		21.0	0.0	21.0	0.0	1.0
2009	Emeli	55		19.0	0.0	19.0	0.0	1.0
2009	P A K	36		13.0	0.0	13.0	0.0	1.0
2009	JAG är BÄST	36		43.0	0.0	43.0	0.0	1.0
2009	Jennie med ie	33		17.0	0.0	17.0	0.0	1.0
2008	JAG är BÄST	35		13.0	0.0	13.0	0.0	1.0
2008	hymafr	43		32.0	0.0	32.0	0.0	1.0
2009	hymafr	44		22.0	0.0	22.0	0.0	1.0
2009	morotsland	28		12.0	0.0	12.0	0.0	1.0
2008	orpan	26		12.0	0.0	12.0	0.0	1.0
2008	hotten	33		115.0	0.0	115.0	0.0	1.0
2010	Lavish	24		72.0	0.0	72.0	0.0	1.0
2010	hymafr	45		16.0	0.0	16.0	0.0	1.0
2009	lokisse	48		85.0	0.0	85.0	0.0	1.0
2009	ModestyB	27		12.0	0.0	12.0	0.0	1.0
2009	Anova	30		75.0	0.0	75.0	0.0	1.0
2010	Bette	43		22.0	0.0	22.0	0.0	1.0
2010	dicny	30		30.0	0.0	30.0	0.0	1.0
2009	Fridapida	27		18.0	0.0	18.0	0.0	1.0
2009	Lia85	23		13.0	0.0	13.0	0.0	1.0
2010	Pumpkin	25		51.0	0.0	51.0	0.0	1.0
2008	CeeJay	35		70.0	0.0	70.0	0.0	1.0
2010	Winglur	21		13.0	0.0	13.0	0.0	1.0
2010	Tant Groda	27		14.0	0.0	14.0	0.0	1.0
2008	hally	22		31.0	0.0	31.0	0.0	1.0
2010	tantS	23		11.0	0.0	11.0	0.0	1.0
2010	MajaMaria79	30		10.0	0.0	10.0	0.0	1.0
2010	Lena	30		45.0	0.0	45.0	0.0	1.0
2009	Winglur	20		19.0	0.0	19.0	0.0	1.0
2009	Martinis	25		10.0	0.0	10.0	0.0	1.0
2008	tessum	23		18.0	0.0	18.0	0.0	1.0
2008	Atamon	36		51.0	0.0	51.0	0.0	1.0
2008	FL Lisa	25		28.0	0.0	28.0	0.0	1.0
2009	Väntarochlängtar	38		16.0	0.0	16.0	0.0	1.0
2009	Bong	29		11.0	0.0	11.0	0.0	1.0
2010	Scaniamamma	23		14.0	0.0	14.0	0.0	1.0
2009	Fresa78	30		12.0	0.0	12.0	0.0	1.0
2010	Rae	35		16.0	0.0	16.0	0.0	1.0
2009	kixan	27		18.0	0.0	18.0	0.0	1.0
2010	VirrAnna	25		24.0	0.0	24.0	0.0	1.0
2008	Ronjah	21		11.0	0.0	11.0	0.0	1.0
2009	rosen76	32		14.0	0.0	14.0	0.0	1.0
2010	Rocktroll	25		48.0	0.0	48.0	0.0	1.0
2010	star67	42		38.0	0.0	38.0	0.0	1.0
2009	Damien och Adrian	36		64.0	0.0	64.0	0.0	1.0
2009	StaffenAssar	26		23.0	0.0	23.0	0.0	1.0
2009	solstraalen	27		17.0	0.0	17.0	0.0	1.0
2010	Lia85	24		19.0	0.0	19.0	0.0	1.0
2009	Empan81	27		21.0	0.0	21.0	0.0	1.0
2010	Anova	31		111.0	0.0	111.0	0.0	1.0
2009	felicityporter	23		14.0	0.0	14.0	0.0	1.0
2009	elinville	28		13.0	0.0	13.0	0.0	1.0
2008	LaFontaine	23		24.0	0.0	24.0	0.0	1.0
2009	Astarte	29		25.0	0.0	25.0	0.0	1.0
2010	Mama Me	33		11.0	0.0	11.0	0.0	1.0
2008	Snooze	27		26.0	0.0	26.0	0.0	1.0
2008	yodi	28		26.0	0.0	26.0	0.0	1.0
2009	Lena	29		46.0	0.0	46.0	0.0	1.0
2008	Butterscotch	33		73.0	0.0	73.0	0.0	1.0
2008	Hundtok	24		17.0	0.0	17.0	0.0	1.0
2010	MissLillan	49		23.0	0.0	23.0	0.0	1.0
2009	Butterscotch	34		64.0	0.0	64.0	0.0	1.0
2008	Betty Boop	34		13.0	0.0	13.0	0.0	1.0
2010	camas	26		16.0	0.0	16.0	0.0	1.0
2010	TheStar	33		10.0	0.0	10.0	0.0	1.0
2008	Lindadjo	30		18.0	0.0	18.0	0.0	1.0
2009	Gladabarnensmamma	26		36.0	0.0	36.0	0.0	1.0
2009	sara1981	27		10.0	0.0	10.0	0.0	1.0
2008	LeaveMeAlone	24		30.0	0.0	30.0	0.0	1.0
2009	spik	40		11.0	0.0	11.0	0.0	1.0
2008	Pochahontas	34		42.0	0.0	42.0	0.0	1.0
2008	Damien och Adrian	35		26.0	0.0	26.0	0.0	1.0
2010	Jossebell	41		25.0	0.0	25.0	0.0	1.0
2010	tessum	25		18.0	0.0	18.0	0.0	1.0
2010	StaffenAssar	27		43.0	0.0	43.0	0.0	1.0
2010	Mamma till Simon	32		22.0	0.0	22.0	0.0	1.0
2010	Hjärtefröjd	31		14.0	0.0	14.0	0.0	1.0
2009	luspudel	20		12.0	0.0	12.0	0.0	1.0
2008	TigerLinn	22		18.0	0.0	18.0	0.0	1.0
2008	skorpiona	27		139.0	0.0	139.0	0.0	1.0
2010	kattengustav	28		19.0	0.0	19.0	0.0	1.0
2010	Hercule	39		40.0	0.0	40.0	0.0	1.0
2010	Tattyn	32		30.0	0.0	30.0	0.0	1.0
2010	Bumblebina	32		57.0	0.0	57.0	0.0	1.0
2010	Hoppfull84	25		18.0	0.0	18.0	0.0	1.0
2010	passau	33		19.0	0.0	19.0	0.0	1.0
2008	Miss Cee	27		17.0	0.0	17.0	0.0	1.0
2008	Bong	28		13.0	0.0	13.0	0.0	1.0
2009	TigerLinn	23		35.0	0.0	35.0	0.0	1.0
2008	SaraSara	32		32.0	0.0	32.0	0.0	1.0
2009	Mary Wollstonecraft	31		11.0	0.0	11.0	0.0	1.0
2009	FreeForAll	25		17.0	0.0	17.0	0.0	1.0
2009	Jossebell	40		19.0	0.0	19.0	0.0	1.0
2008	SandraS	24		16.0	0.0	16.0	0.0	1.0
2010	bubbelmaja	32		31.0	0.0	31.0	0.0	1.0
2009	Jamieolivia	26		18.0	1.0	17.0	0.05555555555555555	0.9444444444444444
2010	Konvaljen	25		17.0	0.0	17.0	0.0	1.0
2009	Atamon	37		23.0	0.0	23.0	0.0	1.0
2010	saltflingan	20		53.0	0.0	53.0	0.0	1.0
2009	Fraggelgirl	28		30.0	0.0	30.0	0.0	1.0
2009	hally	23		18.0	0.0	18.0	0.0	1.0
2009	Tant Groda	26		33.0	0.0	33.0	0.0	1.0
2008	gosmamman	25		71.0	0.0	71.0	0.0	1.0
2010	Atamon	38		17.0	0.0	17.0	0.0	1.0
2009	CeeJay	36		38.0	0.0	38.0	0.0	1.0
2010	crossfit	30		17.0	0.0	17.0	0.0	1.0
2008	smulan 75	32		16.0	0.0	16.0	0.0	1.0
2010	Betty Boop	36		10.0	0.0	10.0	0.0	1.0
2010	Miss Cee	29		55.0	0.0	55.0	0.0	1.0
2010	Butterscotch	35		56.0	0.0	56.0	0.0	1.0
2008	Challe N	30		19.0	0.0	19.0	0.0	1.0
2009	SaraSara	33		61.0	0.0	61.0	0.0	1.0
2009	spaceylisie	25		12.0	0.0	12.0	0.0	1.0
2008	BrödernaBus	28		36.0	0.0	36.0	0.0	1.0
2008	MalinI	29		85.0	0.0	85.0	0.0	1.0
2010	Hallonmumsan	23		21.0	0.0	21.0	0.0	1.0
2008	Pjatt	25		12.0	0.0	12.0	0.0	1.0
2009	MajaMaria79	29		11.0	0.0	11.0	0.0	1.0
2008	linhol	27		12.0	0.0	12.0	0.0	1.0
2009	Anatha	30		27.0	1.0	26.0	0.037037037037037035	0.9629629629629629
2009	luzorsus	31		14.0	0.0	14.0	0.0	1.0
2009	Ett två tre	23		59.0	0.0	59.0	0.0	1.0
2009	Joona	31		18.0	0.0	18.0	0.0	1.0
2009	star67	41		35.0	0.0	35.0	0.0	1.0
2009	Mikah	30		14.0	0.0	14.0	0.0	1.0
2009	Beckah82	26		43.0	0.0	43.0	0.0	1.0
2009	passau	32		44.0	0.0	44.0	0.0	1.0
2009	AAEV	22		19.0	0.0	19.0	0.0	1.0
2008	guldplutt	37		66.0	0.0	66.0	0.0	1.0
2008	delifi2	33		41.0	0.0	41.0	0.0	1.0
2009	gosmamman	26		17.0	0.0	17.0	0.0	1.0
2009	Örnie	46		31.0	0.0	31.0	0.0	1.0
2009	Mylla	29		40.0	0.0	40.0	0.0	1.0
2008	En glad tjej	29		21.0	0.0	21.0	0.0	1.0
2008	Tittij	30		16.0	0.0	16.0	0.0	1.0
2009	mamita64	44		66.0	0.0	66.0	0.0	1.0
2009	mandolin76	34		12.0	0.0	12.0	0.0	1.0
2010	Daimis	33		17.0	0.0	17.0	0.0	1.0
2010	Örnie	47		23.0	0.0	23.0	0.0	1.0
2008	Pumpkin	23		16.0	0.0	16.0	0.0	1.0
2009	En glad tjej	30		11.0	0.0	11.0	0.0	1.0
2008	Vårblomma	23		29.0	0.0	29.0	0.0	1.0
2009	SuzR	27		25.0	0.0	25.0	0.0	1.0
2008	Tant Groda	25		30.0	0.0	30.0	0.0	1.0
2008	MrsCD	27		10.0	0.0	10.0	0.0	1.0
2009	Rilliana	25		21.0	0.0	21.0	0.0	1.0
2009	NorrVimpel	36		13.0	0.0	13.0	0.0	1.0
2008	Geshia	27		45.0	0.0	45.0	0.0	1.0
2008	bambigirl	26		65.0	0.0	65.0	0.0	1.0
2009	hundpuss	21		118.0	0.0	118.0	0.0	1.0
2009	korfu08	33		20.0	0.0	20.0	0.0	1.0
2009	Pejo	42		11.0	0.0	11.0	0.0	1.0
2009	hotten	34		57.0	0.0	57.0	0.0	1.0
2010	SuzR	28		22.0	0.0	22.0	0.0	1.0
2010	clembke	29		13.0	0.0	13.0	0.0	1.0
2008	Annamaja	27		30.0	0.0	30.0	0.0	1.0
2009	Miss Cee	28		24.0	0.0	24.0	0.0	1.0
2008	pumpkinpie	24		12.0	0.0	12.0	0.0	1.0
2009	Pumpkin	24		46.0	0.0	46.0	0.0	1.0
2008	Tindrande	25		17.0	0.0	17.0	0.0	1.0
2008	Jenny28	32		19.0	0.0	19.0	0.0	1.0
2009	LuMa	30		28.0	0.0	28.0	0.0	1.0
2009	stardream	28		12.0	0.0	12.0	0.0	1.0
2010	Alfonsina	32		18.0	0.0	18.0	0.0	1.0
2009	Tigra79	29		18.0	0.0	18.0	0.0	1.0
2008	carola 79	28		11.0	0.0	11.0	0.0	1.0
2010	Jungblom	24		17.0	0.0	17.0	0.0	1.0
2009	wiizz	21		13.0	0.0	13.0	0.0	1.0
2009	TessaS	35		43.0	0.0	43.0	0.0	1.0
2008	2babiesmom	25		11.0	0.0	11.0	0.0	1.0
2008	Liona	27		15.0	0.0	15.0	0.0	1.0
2009	tessum	24		13.0	0.0	13.0	0.0	1.0
2010	Astarte	30		18.0	0.0	18.0	0.0	1.0
2009	Dorian Ertymexx	36		176.0	0.0	176.0	0.0	1.0
2010	Zinara	30		23.0	0.0	23.0	0.0	1.0
2009	MrsCD	28		18.0	0.0	18.0	0.0	1.0
2009	LA Woman	34		30.0	0.0	30.0	0.0	1.0
2010	angeni	22		16.0	0.0	16.0	0.0	1.0
2010	hundpuss	22		13.0	0.0	13.0	0.0	1.0
