period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	JAG är BÄST	36		15.0	0.0	15.0	0.0	1.0
2009	Pallas	35		11.0	0.0	11.0	0.0	1.0
2008	Pallas	34		15.0	0.0	15.0	0.0	1.0
2009	idiblon	27		16.0	0.0	16.0	0.0	1.0
2008	Beckah82	25		40.0	0.0	40.0	0.0	1.0
2009	Mopsan	22		16.0	0.0	16.0	0.0	1.0
2008	car	33		14.0	0.0	14.0	0.0	1.0
2010	upyours	29		12.0	0.0	12.0	0.0	1.0
2009	Dorian Ertymexx	36		72.0	0.0	72.0	0.0	1.0
2009	hundpuss	21		15.0	0.0	15.0	0.0	1.0
2010	Lavish	24		14.0	0.0	14.0	0.0	1.0
2009	Rosdraken	23		11.0	0.0	11.0	0.0	1.0
2009	Lorelei	31		10.0	0.0	10.0	0.0	1.0
2009	fruganL	19		23.0	0.0	23.0	0.0	1.0
2009	mamita64	44		10.0	0.0	10.0	0.0	1.0
2008	Dorian Ertymexx	35		43.0	0.0	43.0	0.0	1.0
2010	Dorian Ertymexx	37		40.0	0.0	40.0	0.0	1.0
2010	Gojtan	34		10.0	0.0	10.0	0.0	1.0
2009	Lavish	23		17.0	0.0	17.0	0.0	1.0
2009	regnbågspappan	20		11.0	0.0	11.0	0.0	1.0
2010	prospicientia	31		12.0	0.0	12.0	0.0	1.0
2010	Helene70	39		15.0	0.0	15.0	0.0	1.0
2009	Impertiff	35		22.0	0.0	22.0	0.0	1.0
2009	TessaS	35		10.0	0.0	10.0	0.0	1.0
2009	Bajjelen	24		11.0	0.0	11.0	0.0	1.0
2008	Alisa	27		12.0	0.0	12.0	0.0	1.0
2009	mariaheterjag	27		11.0	0.0	11.0	0.0	1.0
2008	abuelita	57		13.0	0.0	13.0	0.0	1.0
2009	NadiaMi	34		10.0	0.0	10.0	0.0	1.0
2010	abuelita	59		18.0	0.0	18.0	0.0	1.0
2009	abuelita	58		14.0	0.0	14.0	0.0	1.0
2008	NadiaMi	33		19.0	0.0	19.0	0.0	1.0
2010	NadiaMi	35		12.0	0.0	12.0	0.0	1.0
2009	Skahlmann	43		10.0	0.0	10.0	0.0	1.0
2009	Summer	29		10.0	0.0	10.0	0.0	1.0
2009	Stella 78	30		19.0	0.0	19.0	0.0	1.0
2010	de Robespierre	47		32.0	0.0	32.0	0.0	1.0
