period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	Mopsan	22		22.0	0.0	22.0	0.0	1.0
2009	Dorian Ertymexx	36		44.0	1.0	43.0	0.022727272727272728	0.9772727272727273
2008	hymafr	43		15.0	0.0	15.0	0.0	1.0
2008	Pallas	34		18.0	0.0	18.0	0.0	1.0
2009	idiblon	27		38.0	0.0	38.0	0.0	1.0
2010	lokisse	49		20.0	0.0	20.0	0.0	1.0
2008	Dorian Ertymexx	35		18.0	0.0	18.0	0.0	1.0
2008	Pochahontas	34		10.0	0.0	10.0	0.0	1.0
2008	Beckah82	25		48.0	0.0	48.0	0.0	1.0
2009	BasseKatt	34		10.0	0.0	10.0	0.0	1.0
2009	WhiteAngels	29		11.0	0.0	11.0	0.0	1.0
2009	lokisse	48		11.0	0.0	11.0	0.0	1.0
2009	Sigrid	34		15.0	0.0	15.0	0.0	1.0
2008	högbergarna	29		10.0	0.0	10.0	0.0	1.0
2010	abuelita	59		24.0	0.0	24.0	0.0	1.0
2009	Lavish	23		12.0	0.0	12.0	0.0	1.0
2009	LA Woman	34		11.0	0.0	11.0	0.0	1.0
2008	Solkattan	32		15.0	0.0	15.0	0.0	1.0
2009	fruganL	19		11.0	0.0	11.0	0.0	1.0
2008	FL Lisa	25		22.0	0.0	22.0	0.0	1.0
2010	Dorian Ertymexx	37		18.0	0.0	18.0	0.0	1.0
2008	lottizm	23		11.0	0.0	11.0	0.0	1.0
2010	Lavish	24		11.0	0.0	11.0	0.0	1.0
2009	Heobea	21		13.0	0.0	13.0	0.0	1.0
2009	Beckah82	26		10.0	0.0	10.0	0.0	1.0
2008	AW76	31		12.0	0.0	12.0	0.0	1.0
2008	BasseKatt	33		16.0	0.0	16.0	0.0	1.0
2008	abuelita	57		40.0	0.0	40.0	0.0	1.0
2010	mithrandil	27		15.0	0.0	15.0	0.0	1.0
2010	Chaktio	33		15.0	0.0	15.0	0.0	1.0
2008	jesslin	35		44.0	0.0	44.0	0.0	1.0
2010	Trillian80	24		16.0	0.0	16.0	0.0	1.0
2009	guldplutt	38		19.0	0.0	19.0	0.0	1.0
2008	Kerstin	23		12.0	0.0	12.0	0.0	1.0
2008	solstraalen	26		15.0	0.0	15.0	0.0	1.0
2009	Bondfia	37		15.0	0.0	15.0	0.0	1.0
2010	pågmamman	38		10.0	0.0	10.0	0.0	1.0
2010	Myra	37		27.0	0.0	27.0	0.0	1.0
2010	Stefanie	22		10.0	0.0	10.0	0.0	1.0
2009	abuelita	58		36.0	0.0	36.0	0.0	1.0
2009	mithrandil	26		14.0	0.0	14.0	0.0	1.0
2010	emme 86	23		11.0	0.0	11.0	0.0	1.0
2009	Myra	36		21.0	0.0	21.0	0.0	1.0
2010	Tigra79	30		17.0	0.0	17.0	0.0	1.0
2009	Tjillevippen	28		16.0	1.0	15.0	0.0625	0.9375
2009	Stella 78	30		23.0	0.0	23.0	0.0	1.0
2008	Miniluvan	32		10.0	0.0	10.0	0.0	1.0
2009	NadiaMi	34		22.0	0.0	22.0	0.0	1.0
2008	NadiaMi	33		27.0	0.0	27.0	0.0	1.0
2010	NadiaMi	35		31.0	0.0	31.0	0.0	1.0
2008	Brodsmulan	30		10.0	0.0	10.0	0.0	1.0
2009	Jojo 85	23		12.0	0.0	12.0	0.0	1.0
2008	Pjatt	25		11.0	0.0	11.0	0.0	1.0
2008	LHUF	28		11.0	0.0	11.0	0.0	1.0
2008	Vaja	29		14.0	0.0	14.0	0.0	1.0
2009	lilaemma	28		11.0	0.0	11.0	0.0	1.0
2008	Tilcha	23		15.0	0.0	15.0	0.0	1.0
2009	hejsvej	26		10.0	0.0	10.0	0.0	1.0
2010	guldplutt	39		12.0	0.0	12.0	0.0	1.0
2010	MrsCD	29		21.0	0.0	21.0	0.0	1.0
2010	Inanna Li	41		14.0	0.0	14.0	0.0	1.0
2010	MD77	32		10.0	0.0	10.0	0.0	1.0
2010	Kerstin	25		38.0	1.0	37.0	0.02631578947368421	0.9736842105263158
2010	EmmAhh	23		10.0	0.0	10.0	0.0	1.0
2010	Tattyn	32		10.0	0.0	10.0	0.0	1.0
2008	Myra	35		13.0	0.0	13.0	0.0	1.0
2008	HoppetKärleken	33		10.0	0.0	10.0	0.0	1.0
