period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2008	S a C	25		13.0	0.0	13.0	0.0	1.0
2010	IVFmamma	27		17.0	0.0	17.0	0.0	1.0
2008	Emmel	35		44.0	0.0	44.0	0.0	1.0
2009	sursocka	27		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
2008	solstraalen	26		34.0	0.0	34.0	0.0	1.0
2010	MammaBecca	28		12.0	6.0	6.0	0.5	0.5
2008	Hormonermedhumör	29		15.0	0.0	15.0	0.0	1.0
2009	Maddisen80	28		78.0	3.0	75.0	0.038461538461538464	0.9615384615384616
2010	AAEV	23		10.0	1.0	9.0	0.1	0.9
2008	BrödernaBus	28		22.0	1.0	21.0	0.045454545454545456	0.9545454545454546
2008	Malllis	23		12.0	0.0	12.0	0.0	1.0
2008	God cares	22		10.0	0.0	10.0	0.0	1.0
2009	Sigrid	34		25.0	1.0	24.0	0.04	0.96
2009	pindile	25		11.0	0.0	11.0	0.0	1.0
2008	Gladhannapanna	36		35.0	0.0	35.0	0.0	1.0
2010	korfu08	34		10.0	4.0	6.0	0.4	0.6
2009	5 barnsmamman	30		16.0	0.0	16.0	0.0	1.0
2010	Heureka	35		15.0	0.0	15.0	0.0	1.0
2010	Milleman	21		12.0	0.0	12.0	0.0	1.0
2008	AnnaKlara	37		11.0	0.0	11.0	0.0	1.0
2008	Kryztina	30		12.0	0.0	12.0	0.0	1.0
2008	My sunshine	22		11.0	0.0	11.0	0.0	1.0
2009	Melike	26		10.0	0.0	10.0	0.0	1.0
2009	CuteElliz	21		11.0	0.0	11.0	0.0	1.0
2008	korvmedbröd	20		11.0	0.0	11.0	0.0	1.0
2008	Gustie	35		15.0	1.0	14.0	0.06666666666666667	0.9333333333333333
2008	Aniko	32		20.0	0.0	20.0	0.0	1.0
2010	marla333	23		15.0	0.0	15.0	0.0	1.0
2009	LinaTed	22		11.0	0.0	11.0	0.0	1.0
2009	vimsan06	22		23.0	0.0	23.0	0.0	1.0
2008	Lynn84	23		11.0	0.0	11.0	0.0	1.0
2009	Winglur	20		35.0	0.0	35.0	0.0	1.0
2009	saltflingan	19		50.0	3.0	47.0	0.06	0.94
2010	Tida77	32		12.0	0.0	12.0	0.0	1.0
2009	Fjärilen72	21		17.0	0.0	17.0	0.0	1.0
2010	Killarnas morsa	38		11.0	0.0	11.0	0.0	1.0
2008	MajaMaria79	28		12.0	2.0	10.0	0.16666666666666666	0.8333333333333334
2009	Stumpan84	24		49.0	0.0	49.0	0.0	1.0
2010	miljarden	33		13.0	0.0	13.0	0.0	1.0
2010	Baronessan	35		18.0	0.0	18.0	0.0	1.0
2010	Jungblom	24		16.0	2.0	14.0	0.125	0.875
2009	TigerLily	35		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
2009	Solkattan	33		10.0	0.0	10.0	0.0	1.0
2010	Helene70	39		17.0	0.0	17.0	0.0	1.0
2009	Mylla	29		11.0	0.0	11.0	0.0	1.0
2010	YayasMami	21		10.0	0.0	10.0	0.0	1.0
2009	Gladabarnensmamma	26		21.0	0.0	21.0	0.0	1.0
2010	Flisan79	30		18.0	1.0	17.0	0.05555555555555555	0.9444444444444444
2010	ollebulle86	23		19.0	1.0	18.0	0.05263157894736842	0.9473684210526315
2008	TanjaS	35		14.0	0.0	14.0	0.0	1.0
2010	Gladhannapanna	38		38.0	4.0	34.0	0.10526315789473684	0.8947368421052632
2010	sara1981	28		10.0	0.0	10.0	0.0	1.0
2009	honeybunches	27		40.0	0.0	40.0	0.0	1.0
2009	Rimfolina	29		17.0	0.0	17.0	0.0	1.0
2010	EricaN81	28		20.0	0.0	20.0	0.0	1.0
2010	Tigerhonan	19		14.0	1.0	13.0	0.07142857142857142	0.9285714285714286
2010	ALLIEVERDO	23		20.0	0.0	20.0	0.0	1.0
2010	Stampan	31		10.0	0.0	10.0	0.0	1.0
2010	juzze	26		12.0	0.0	12.0	0.0	1.0
2009	Helena D	34		17.0	0.0	17.0	0.0	1.0
2010	Maddisen80	29		62.0	3.0	59.0	0.04838709677419355	0.9516129032258065
2010	737 dagar	24		20.0	0.0	20.0	0.0	1.0
2008	SandraS	24		10.0	0.0	10.0	0.0	1.0
2009	Adoniram	31		16.0	2.0	14.0	0.125	0.875
2008	Vaja	29		15.0	0.0	15.0	0.0	1.0
2009	IsaCMoJs	26		16.0	7.0	9.0	0.4375	0.5625
2008	aprilfamilj	21		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
2009	orpan	27		13.0	4.0	9.0	0.3076923076923077	0.6923076923076923
2009	Calles matte	30		12.0	0.0	12.0	0.0	1.0
2010	Scilia	30		11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
2009	Riskiflickan	28		24.0	5.0	19.0	0.20833333333333334	0.7916666666666666
2008	plettis	31		12.0	0.0	12.0	0.0	1.0
2010	idiblon	28		18.0	0.0	18.0	0.0	1.0
2008	kjempejente	36		11.0	7.0	4.0	0.6363636363636364	0.36363636363636365
2009	CeeJay	36		44.0	1.0	43.0	0.022727272727272728	0.9772727272727273
2008	allakantralla	32		18.0	0.0	18.0	0.0	1.0
2010	HelenaH	25		17.0	0.0	17.0	0.0	1.0
2008	Sigrid	33		11.0	0.0	11.0	0.0	1.0
2009	Lullisgirl	31		12.0	0.0	12.0	0.0	1.0
2009	challis777	31		18.0	0.0	18.0	0.0	1.0
2008	trollprinsessan	30		10.0	0.0	10.0	0.0	1.0
2008	Hedi	42		15.0	7.0	8.0	0.4666666666666667	0.5333333333333333
2010	Miss Cee	29		61.0	7.0	54.0	0.11475409836065574	0.8852459016393442
2010	mamita64	45		29.0	0.0	29.0	0.0	1.0
2008	hejsvej	25		11.0	0.0	11.0	0.0	1.0
2010	Livsglädjen	37		10.0	0.0	10.0	0.0	1.0
2010	Pebble	28		11.0	0.0	11.0	0.0	1.0
2009	MrsCharlotte	28		22.0	0.0	22.0	0.0	1.0
2009	Xay1de	27		22.0	0.0	22.0	0.0	1.0
2009	TessaS	35		24.0	1.0	23.0	0.041666666666666664	0.9583333333333334
2010	Jaramla	30		26.0	2.0	24.0	0.07692307692307693	0.9230769230769231
2008	Lisa1977	30		13.0	0.0	13.0	0.0	1.0
2009	Flisan79	29		10.0	0.0	10.0	0.0	1.0
2008	Fridapida	26		14.0	1.0	13.0	0.07142857142857142	0.9285714285714286
2009	Gravid 89	19		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
2009	Akilla	26		11.0	0.0	11.0	0.0	1.0
2009	AndyP	29		17.0	1.0	16.0	0.058823529411764705	0.9411764705882353
2009	solskina	38		10.0	3.0	7.0	0.3	0.7
2008	Lorelei	30		12.0	0.0	12.0	0.0	1.0
2009	chippan	29		23.0	0.0	23.0	0.0	1.0
2009	Tittij	31		14.0	0.0	14.0	0.0	1.0
2008	Charmeuse	23		14.0	0.0	14.0	0.0	1.0
2009	Rockenrola	25		17.0	0.0	17.0	0.0	1.0
2010	Johanna 85	24		14.0	0.0	14.0	0.0	1.0
2008	Miisa	24		18.0	0.0	18.0	0.0	1.0
2008	kvinna 86	21		25.0	2.0	23.0	0.08	0.92
2008	habibty81	27		15.0	6.0	9.0	0.4	0.6
2009	theesi	21		12.0	0.0	12.0	0.0	1.0
2009	Beckah82	26		30.0	0.0	30.0	0.0	1.0
2008	Brodsmulan	30		26.0	0.0	26.0	0.0	1.0
2009	Alfonsina	31		14.0	5.0	9.0	0.35714285714285715	0.6428571428571429
2009	Rosdraken	23		38.0	2.0	36.0	0.05263157894736842	0.9473684210526315
2009	lottizm	24		20.0	1.0	19.0	0.05	0.95
2009	Numminen	33		11.0	0.0	11.0	0.0	1.0
2010	Thuleslapper	36		10.0	7.0	3.0	0.7	0.3
2010	Stefanie	22		32.0	3.0	29.0	0.09375	0.90625
2010	Mopsan	23		27.0	3.0	24.0	0.1111111111111111	0.8888888888888888
2010	Tattyn	32		17.0	0.0	17.0	0.0	1.0
2010	Johjo	25		10.0	1.0	9.0	0.1	0.9
2010	Afrodisiac	31		13.0	0.0	13.0	0.0	1.0
2009	crazy hannah	22		17.0	0.0	17.0	0.0	1.0
2010	Medveten	33		10.0	0.0	10.0	0.0	1.0
2010	Floff	27		34.0	1.0	33.0	0.029411764705882353	0.9705882352941176
2009	MissUnderstood80	28		24.0	0.0	24.0	0.0	1.0
2008	fabler	44		18.0	1.0	17.0	0.05555555555555555	0.9444444444444444
2008	Malinsson84	23		10.0	0.0	10.0	0.0	1.0
2009	Snoffsan	29		13.0	0.0	13.0	0.0	1.0
2009	frk lorelei	29		11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
2008	Ett två tre	22		34.0	0.0	34.0	0.0	1.0
2009	Tant Groda	26		15.0	0.0	15.0	0.0	1.0
2009	fabler	45		16.0	0.0	16.0	0.0	1.0
2009	Nilsfar	44		21.0	0.0	21.0	0.0	1.0
2009	Emmel	36		23.0	1.0	22.0	0.043478260869565216	0.9565217391304348
2009	Ett två tre	23		27.0	0.0	27.0	0.0	1.0
2010	elinville	29		14.0	0.0	14.0	0.0	1.0
2008	Jenny28	32		18.0	0.0	18.0	0.0	1.0
2010	Ett två tre	24		36.0	0.0	36.0	0.0	1.0
2008	Challe N	30		13.0	0.0	13.0	0.0	1.0
2010	AmandaBrun	25		24.0	0.0	24.0	0.0	1.0
2008	honeybunches	26		21.0	0.0	21.0	0.0	1.0
2009	luzorsus	31		12.0	0.0	12.0	0.0	1.0
2010	lier1979	30		10.0	3.0	7.0	0.3	0.7
2009	StilaM	33		18.0	9.0	9.0	0.5	0.5
2008	Mopsan	21		15.0	0.0	15.0	0.0	1.0
2009	Grönögat	20		10.0	3.0	7.0	0.3	0.7
2010	Adoniram	32		22.0	1.0	21.0	0.045454545454545456	0.9545454545454546
2010	Zephir	24		19.0	0.0	19.0	0.0	1.0
2010	pojkens	35		21.0	3.0	18.0	0.14285714285714285	0.8571428571428571
2009	morotsland	28		28.0	0.0	28.0	0.0	1.0
2010	versus	23		14.0	0.0	14.0	0.0	1.0
2009	Lilla Morran	25		10.0	0.0	10.0	0.0	1.0
2010	Mrs TH	30		11.0	0.0	11.0	0.0	1.0
2010	pållan	35		14.0	1.0	13.0	0.07142857142857142	0.9285714285714286
2010	daddybear	33		11.0	0.0	11.0	0.0	1.0
2009	Enigmia	32		18.0	0.0	18.0	0.0	1.0
2010	Flamma	26		16.0	0.0	16.0	0.0	1.0
2010	pamilya	24		12.0	0.0	12.0	0.0	1.0
2008	Greta Anna	30		17.0	1.0	16.0	0.058823529411764705	0.9411764705882353
2008	Tokfia 7	30		18.0	0.0	18.0	0.0	1.0
2009	Tyrell	36		17.0	0.0	17.0	0.0	1.0
2009	Ablan	23		20.0	3.0	17.0	0.15	0.85
2010	Kyanita	36		10.0	0.0	10.0	0.0	1.0
2008	Tyrell	35		18.0	0.0	18.0	0.0	1.0
2010	Hedi	44		26.0	14.0	12.0	0.5384615384615384	0.46153846153846156
2009	Jaramla	29		12.0	0.0	12.0	0.0	1.0
2010	Emeli	56		19.0	0.0	19.0	0.0	1.0
2009	Kajsala	48		10.0	0.0	10.0	0.0	1.0
2009	mandelblomma	19		25.0	1.0	24.0	0.04	0.96
2009	Lyxmamma	36		16.0	0.0	16.0	0.0	1.0
2010	Sven Justus	54		10.0	0.0	10.0	0.0	1.0
