period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	JAG är BÄST	36		17.0	1.0	16.0	0.058823529411764705	0.9411764705882353
2010	Miss Cee	29		20.0	0.0	20.0	0.0	1.0
2008	Butterscotch	33		10.0	0.0	10.0	0.0	1.0
2009	LA Woman	34		10.0	0.0	10.0	0.0	1.0
2009	modestyclara	30		14.0	0.0	14.0	0.0	1.0
2010	Pumpkin	25		21.0	0.0	21.0	0.0	1.0
2009	LillaLoppanT	28		15.0	0.0	15.0	0.0	1.0
2008	CeeJay	35		21.0	0.0	21.0	0.0	1.0
2008	carrobarro84	23		12.0	0.0	12.0	0.0	1.0
2008	Pallas	34		17.0	0.0	17.0	0.0	1.0
2010	Lavish	24		15.0	0.0	15.0	0.0	1.0
2008	hally	22		12.0	0.0	12.0	0.0	1.0
2008	saltflingan	18		12.0	0.0	12.0	0.0	1.0
2008	Aaglars	37		12.0	0.0	12.0	0.0	1.0
2009	car	34		22.0	0.0	22.0	0.0	1.0
2009	carrobarro84	24		12.0	0.0	12.0	0.0	1.0
2009	allakantralla	33		12.0	0.0	12.0	0.0	1.0
2008	mjauen	24		12.0	0.0	12.0	0.0	1.0
2009	Lorelei	31		17.0	0.0	17.0	0.0	1.0
2008	Jenny28	32		11.0	0.0	11.0	0.0	1.0
2009	lillabebben	29		10.0	0.0	10.0	0.0	1.0
2010	RiNan	26		11.0	0.0	11.0	0.0	1.0
2009	RiNan	25		16.0	0.0	16.0	0.0	1.0
2008	MalinI	29		17.0	0.0	17.0	0.0	1.0
2009	saltflingan	19		34.0	0.0	34.0	0.0	1.0
2009	Stella 78	30		12.0	0.0	12.0	0.0	1.0
2009	CeeJay	36		12.0	0.0	12.0	0.0	1.0
2009	Dorian Ertymexx	36		14.0	0.0	14.0	0.0	1.0
2008	Maddisen80	27		10.0	0.0	10.0	0.0	1.0
2010	Daimis	33		10.0	0.0	10.0	0.0	1.0
2009	fruganL	19		22.0	0.0	22.0	0.0	1.0
2008	Malllis	23		10.0	0.0	10.0	0.0	1.0
2008	FL Lisa	25		17.0	0.0	17.0	0.0	1.0
2008	Beckah82	25		24.0	0.0	24.0	0.0	1.0
2009	JennyL29	29		14.0	0.0	14.0	0.0	1.0
2010	Dorian Ertymexx	37		10.0	0.0	10.0	0.0	1.0
2008	Tilcha	23		23.0	0.0	23.0	0.0	1.0
2009	Mylla	29		12.0	0.0	12.0	0.0	1.0
2009	Beckah82	26		11.0	0.0	11.0	0.0	1.0
2008	skorpiona	27		22.0	0.0	22.0	0.0	1.0
2008	högbergarna	29		15.0	0.0	15.0	0.0	1.0
2010	Aiva	27		10.0	0.0	10.0	0.0	1.0
2008	Vaja	29		20.0	0.0	20.0	0.0	1.0
2010	NadiaMi	35		18.0	0.0	18.0	0.0	1.0
2009	Ett två tre	23		16.0	0.0	16.0	0.0	1.0
2008	BasseKatt	33		14.0	0.0	14.0	0.0	1.0
2009	Bajjelen	24		10.0	0.0	10.0	0.0	1.0
2009	MrsCharlotte	28		11.0	0.0	11.0	0.0	1.0
2009	mandelblomma	19		12.0	0.0	12.0	0.0	1.0
2009	Erika Ö	20		10.0	0.0	10.0	0.0	1.0
2010	Hedi	44		20.0	1.0	19.0	0.05	0.95
2008	solstraalen	26		14.0	0.0	14.0	0.0	1.0
2009	Jojo 85	23		13.0	0.0	13.0	0.0	1.0
2008	guldplutt	37		17.0	0.0	17.0	0.0	1.0
2008	abuelita	57		14.0	0.0	14.0	0.0	1.0
2009	nötskrikan	31		14.0	0.0	14.0	0.0	1.0
2008	bambigirl	26		18.0	0.0	18.0	0.0	1.0
2008	Joje	33		16.0	0.0	16.0	0.0	1.0
2009	BabyJia	24		11.0	0.0	11.0	0.0	1.0
2009	guldplutt	38		46.0	0.0	46.0	0.0	1.0
2008	AW76	31		13.0	0.0	13.0	0.0	1.0
2008	Granada	33		10.0	0.0	10.0	0.0	1.0
2009	Tingeling76	32		13.0	0.0	13.0	0.0	1.0
2010	högbergarna	31		10.0	0.0	10.0	0.0	1.0
2009	Lilla Fjun	31		12.0	2.0	10.0	0.16666666666666666	0.8333333333333334
