period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	309	2	307	0.0064724919	0.9935275081	0.327443712425834	50.26260985736552
2001	314	1	313	0.0031847134	0.9968152866	0.1720913295569612	53.86458615132885
2002	583	3	580	0.0051457976	0.9948542024	0.2618183493819254	50.61821421383892
2003	709	4	705	0.0056417489	0.9943582511	0.20627190349775268	36.3554229914789
2004	4451	24	4427	0.0053920467	0.9946079533	0.1668656609200497	30.7797617038775
2005	10281	69	10212	0.0067114094	0.9932885906	0.22061655504007202	32.65125014593066
2006	20172	140	20032	0.0069403133	0.9930596867	0.237628710700043	34.00127380530901
2007	27428	154	27274	0.0056147003	0.9943852997	0.19128888693150398	33.87800715694701
2008	29665	190	29474	0.0064048542	0.9935614360	0.22045349802354447	34.198138951294474
2009	32449	172	32277	0.0053006256	0.9946993744	0.19334147190770387	36.281876097470686
2010	30599	167	30432	0.0054576947	0.9945423053	0.2171818499536194	39.576515316099076
2011	30545	180	30365	0.0058929448	0.9941070552	0.2462814352614898	41.546309898417434
2012	28483	163	28320	0.0057227118	0.9942772882	0.2516589695072531	43.723816051812314
2013	24991	152	24839	0.0060821896	0.9939178104	0.2866399441549957	46.841115610960124
2014	19899	136	19763	0.0068345143	0.9931654857	0.3268544547731467	47.49723963001249
2015	16008	101	15906	0.0063093453	0.9936281859	0.30666789119256826	48.29563838919793
2016	12989	94	12894	0.0072368928	0.9926861190	0.32819238581794113	45.01821939081418
2017	12453	89	12364	0.0071468722	0.9928531278	0.35737239146412747	49.64665447261205
2018	12244	90	12154	0.0073505390	0.9926494610	0.36482583293781146	49.267701928068455
2019	11596	72	11524	0.0062090376	0.9937909624	0.3088419189420792	49.43186491511833
2020	11872	83	11789	0.0069912399	0.9930087601	0.3151752696319685	44.76628016495514
2021	12287	93	12194	0.0075689753	0.9924310247	0.36355877457878677	47.66920104530888
2022	11520	104	11416	0.0090277778	0.9909722222	0.4261279762206822	46.775740158993344
2023	10020	74	9946	0.0073852295	0.9926147705	0.3432697987478288	46.13731646413385
2024	7972	55	7917	0.0068991470	0.9931008530	0.315885970953814	45.470349673479014
