year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	NA	0.0
2007	NA	0.0
2008	NA	0.0
2009	NA	0.0
2010	NA	0.0
2011	NA	0.0
2012	NA	0.0
2013	NA	0.0
2014	1.0	9.0
2015	1.0	8.0
2016	1.0	21.0
2017	1.0	26.0
2018	1.0	10.0
2019	1.0	16.0
2020	1.0	15.0
2021	1.0	18.0
2022	1.0	5.0
