year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	NA	0.0
2007	NA	0.0
2008	NA	0.0
2009	0.375	8.0
2010	0.07407407407407407	27.0
2011	0.17857142857142858	28.0
2012	0.05714285714285714	35.0
2013	0.06493506493506493	77.0
2014	0.0851063829787234	47.0
2015	0.0	45.0
2016	0.0	10.0
2017	0.12	25.0
2018	0.0	5.0
2019	0.1282051282051282	39.0
2020	NA	0.0
2021	0.0	6.0
2022	0.0	20.0
