year	v2rel	total
2003	0.8421052631578947	38.0
2004	0.9047619047619048	42.0
2005	1.0	32.0
2006	0.8888888888888888	36.0
2007	0.9523809523809523	21.0
2008	0.9807692307692307	52.0
2009	1.0	7.0
2010	NA	0.0
2011	NA	0.0
2012	NA	0.0
2013	NA	0.0
2014	NA	0.0
2015	NA	0.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
