year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	0.08333333333333333	12.0
2006	0.12987012987012986	77.0
2007	0.15	40.0
2008	0.09375	32.0
2009	0.1875	16.0
2010	NA	0.0
2011	NA	0.0
2012	NA	0.0
2013	NA	0.0
2014	NA	0.0
2015	NA	0.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
