year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	NA	0.0
2007	0.8	5.0
2008	0.96	25.0
2009	0.9382716049382716	81.0
2010	0.9726027397260274	73.0
2011	NA	0.0
2012	NA	0.0
2013	0.8666666666666667	15.0
2014	NA	0.0
2015	NA	0.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
