year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	0.9649122807017544	57.0
2007	0.9847328244274809	131.0
2008	0.98	50.0
2009	1.0	16.0
2010	NA	0.0
2011	NA	0.0
2012	NA	0.0
2013	NA	0.0
2014	NA	0.0
2015	NA	0.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
