year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	NA	0.0
2007	NA	0.0
2008	NA	0.0
2009	NA	0.0
2010	1.0	15.0
2011	0.9230769230769231	13.0
2012	0.8888888888888888	9.0
2013	1.0	14.0
2014	1.0	22.0
2015	1.0	38.0
2016	1.0	25.0
2017	1.0	26.0
2018	1.0	6.0
2019	1.0	30.0
2020	NA	0.0
2021	1.0	9.0
2022	0.92	25.0
