year	v2rel	total
2003	NA	0.0
2004	NA	0.0
2005	NA	0.0
2006	NA	0.0
2007	NA	0.0
2008	NA	0.0
2009	0.8	10.0
2010	0.6666666666666666	42.0
2011	0.8181818181818182	11.0
2012	NA	0.0
2013	0.7142857142857143	7.0
2014	0.75	8.0
2015	1.0	5.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
