2003	0.0	0.0
2004	0.0	0.0
2005	0.0	0.0
2006	0.0	0.0
2007	0.0	0.0
2008	0.0	0.0
2009	1.0	5.0
2010	1.0	9.0
2011	1.0	67.0
2012	1.0	42.0
2013	1.0	7.0
2014	1.0	4.0
2015	0.0	0.0
2016	0.0	0.0
2017	0.0	0.0
2018	0.0	0.0
2019	0.0	0.0
2020	0.0	0.0
2021	0.0	0.0
2022	0.0	0.0
