year	v2rel	total
2003	NA	0.0
2004	0.25	4.0
2005	0.3023255813953488	43.0
2006	0.1320754716981132	53.0
2007	0.18666666666666668	75.0
2008	0.35714285714285715	42.0
2009	0.125	8.0
2010	0.21428571428571427	14.0
2011	NA	0.0
2012	NA	0.0
2013	NA	0.0
2014	NA	0.0
2015	NA	0.0
2016	NA	0.0
2017	NA	0.0
2018	NA	0.0
2019	NA	0.0
2020	NA	0.0
2021	NA	0.0
2022	NA	0.0
