period	v1ipm	v1abs
2007	727.8501951961887	11
2008	546.1347314382458	60
2009	683.0029829109866	98
2010	452.4796881370765	91
2011	391.7542721328047	224
2012	466.5034695207191	295
2013	492.634072459135	376
2014	582.1960316099937	591
2015	643.9641999563414	590
2016	582.6546582325444	446
2017	564.9104516689035	479
2018	587.5831740049532	512
2019	609.9509134741061	546
2020	508.7697838377912	470
2021	617.150615607739	540
2022	708.4577587008706	358
