period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	61	52	9	0.8524590164	0.1475409836	7.597382000603991	1.314931500104537
2004	685	605	80	0.8832116788	0.1167883212	6.27191555020177	0.8293442049853581
2005	2045	1832	213	0.8958435208	0.1041564792	7.8835639942089015	0.9165934119904455
2006	4087	3652	435	0.8935649621	0.1064350379	7.784464397749946	0.9272294668732821
2007	5400	4824	576	0.8933333333	0.1066666667	7.597497341537404	0.907163861676108
2008	4475	3875	600	0.8659217877	0.1340782123	6.2224461153789985	0.9634755275425545
2009	3901	3381	520	0.8667008459	0.1332991541	5.699419416782069	0.8765744148851452
2010	2558	2223	335	0.8690383112	0.1309616888	5.394642578271453	0.81295783343272
2011	2136	1911	225	0.8946629213	0.1053370787	5.298122159476333	0.6237977424815149
2012	1604	1391	213	0.8672069825	0.1327930175	4.78972395612219	0.7334372413041167
2013	1089	951	138	0.8732782369	0.1267217631	4.577336453019961	0.6642191698388586
2014	694	630	64	0.9077809798	0.0922190202	4.547223074024569	0.4619401218056705
2015	419	368	51	0.8782816229	0.1217183771	4.143614853341425	0.5742509715228605
2016	329	293	36	0.8905775076	0.1094224924	4.580999004250292	0.5628531199761451
2017	277	238	39	0.8592057762	0.1407942238	3.8664054882683674	0.6335706472372535
2018	246	215	31	0.8739837398	0.1260162602	3.8019333485363513	0.5481857386261716
2019	187	163	24	0.8716577540	0.1283422460	3.5610719691771084	0.524329615093562
2020	140	120	20	0.8571428571	0.1428571429	2.8772456932607207	0.4795409488767868
2021	161	140	21	0.8695652174	0.1304347826	3.438928160766158	0.5158392241149237
2022	112	99	13	0.8839285714	0.1160714286	2.999641042955193	0.3938922581658334
