period	v1ipm	v1abs
2007	0	0
2008	36.408982095883054	4
2009	13.938836385938503	2
2010	4.972304265242599	1
2011	10.493418003557268	6
2012	9.48820615974344	6
2013	19.652955018316554	15
2014	7.880826147004991	8
2015	12.006112202575856	11
2016	3.9192017369902095	3
2017	2.358707522625902	2
2018	11.476233867284241	10
2019	21.22539808792677	19
2020	9.74240011604281	9
2021	20.571687186924635	18
2022	21.76825515561334	11
