period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1998	193	184	9	0.9533678756	0.0466321244	5947.1863990432785	290.89498690972556
1999	3233	3049	183	0.9430869162	0.0566037736	5047.854454909531	302.97060191815154
2000	1190	926	262	0.7781512605	0.2201680672	4905.206617261454	1387.8662351214912
2001	2132	1856	273	0.8705440901	0.1280487805	5681.766000630627	835.733899877242
2002	1462	1312	147	0.8974008208	0.1005471956	5405.338595847942	605.6286384067434
2003	1631	1434	194	0.8792152054	0.1189454323	5274.443958113412	713.5579692287321
2004	4632	3542	1083	0.7646804836	0.2338082902	5543.322268599161	1694.9232119968638
2005	31384	27922	3422	0.8896890135	0.1090364517	5817.044553036313	712.9119139205739
2006	55262	50640	4562	0.9163620571	0.0825522059	6246.799656228648	562.7547399627783
2007	121207	102913	18132	0.8490681231	0.1495953204	5389.171009315019	949.5053952454978
2008	266452	211070	54873	0.7921501809	0.2059395313	4829.558260279028	1255.5661648566406
2009	446471	350958	94672	0.7860712118	0.2120451272	4672.35813791941	1260.3829792542308
2010	587415	468754	117652	0.7979946035	0.2002877012	4810.906409830738	1207.483586122798
2011	574023	460836	112127	0.8028180056	0.1953353785	4581.256507686919	1114.6753908926626
2012	443961	357663	85542	0.8056180610	0.1926790867	4468.484945563612	1068.7242997274043
2013	340062	272814	66634	0.8022478254	0.1959466215	4393.21798603869	1073.0302963986528
2014	221398	182329	38738	0.8235349913	0.1749699636	4543.052454142588	965.2264092304329
2015	149250	122873	26154	0.8232696817	0.1752361809	4414.2523232368085	939.590921210807
2016	94150	82017	12027	0.8711311737	0.1277429634	4633.806567262739	679.5029272525082
2017	8268	7403	856	0.8953797775	0.1035316884	4434.322844819067	512.735425525479
