period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	31	9	22	0.2903225806	0.7096774194	12.280234961828937	30.01835212891518
2001	66	15	51	0.2272727273	0.7727272727	24.824901693389293	84.4046657575236
2002	52	15	37	0.2884615385	0.7115384615	10.612061244327853	26.176417736008705
2003	22	18	4	0.8181818182	0.1818181818	11.12309934040021	2.4717998534222687
2004	32	30	2	0.9375000000	0.0625000000	6.486186368890174	0.4324124245926783
2005	14	13	1	0.9285714286	0.0714285714	2.3497285340549774	0.1807483487734598
2006	27	25	2	0.9259259259	0.0740740741	2.8977511133159775	0.2318200890652782
2007	43	37	6	0.8604651163	0.1395348837	1.8971841070528692	0.3076514768193842
2008	64	47	17	0.7343750000	0.2656250000	1.581177448345624	0.5719152472739492
2009	97	84	13	0.8659793814	0.1340206186	2.355906054543937	0.3646045084413236
2010	112	85	27	0.7589285714	0.2410714286	2.100913395579525	0.6673489609487903
2011	107	76	31	0.7102803738	0.2897196262	1.9554868413489341	0.797632790550223
2012	113	98	15	0.8672566372	0.1327433628	2.9044551615546874	0.44455946350326847
2013	98	85	13	0.8673469388	0.1326530612	3.350979856077386	0.512502801517718
2014	60	47	13	0.7833333333	0.2166666667	2.434569267458309	0.6733914995097451
2015	56	48	8	0.8571428571	0.1428571429	3.6243921592316286	0.6040653598719381
2016	31	28	3	0.9032258065	0.0967741935	2.7939059323802917	0.29934706418360274
2017	20	15	5	0.7500000000	0.2500000000	2.0309066075411084	0.6769688691803694
2018	11	9	2	0.8181818182	0.1818181818	1.4832188617976216	0.3296041915105826
2019	16	15	1	0.9375000000	0.0625000000	3.0755830690382284	0.20503887126921522
2020	7	7	0	1.0000000000	0.0000000000	1.6302659336369973	0.0
2021	15	14	1	0.9333333333	0.0666666667	3.5776099878693466	0.2555435705620962
