verb2	abs	ipm
_total_	59	0.07272551010295267
bli	9	0.011093721880111424
vara	6	0.00739581458674095
flytta	3	0.003697907293370475
göra	3	0.003697907293370475
ta	2	0.0024652715289136496
komma	2	0.0024652715289136496
ha	2	0.0024652715289136496
gå	2	0.0024652715289136496
försvinna	1	0.0012326357644568248
försätta	1	0.0012326357644568248
stelna	1	0.0012326357644568248
tycka	1	0.0012326357644568248
vifta	1	0.0012326357644568248
uppträda	1	0.0012326357644568248
tolka	1	0.0012326357644568248
plocka	1	0.0012326357644568248
röra	1	0.0012326357644568248
skapa	1	0.0012326357644568248
leva	1	0.0012326357644568248
växa	1	0.0012326357644568248
prioritera	1	0.0012326357644568248
följa	1	0.0012326357644568248
urgröpa	1	0.0012326357644568248
undvika	1	0.0012326357644568248
dra	1	0.0012326357644568248
slå	1	0.0012326357644568248
öka	1	0.0012326357644568248
leda	1	0.0012326357644568248
tro	1	0.0012326357644568248
intressera	1	0.0012326357644568248
diskutera	1	0.0012326357644568248
svälja	1	0.0012326357644568248
splittra	1	0.0012326357644568248
kunna	1	0.0012326357644568248
dela	1	0.0012326357644568248
utgöra	1	0.0012326357644568248
få	1	0.0012326357644568248
avreagera	1	0.0012326357644568248
