verb2	abs	ipm
_total_	531	0.654529590926574
betala	94	0.11586776185894156
bli	44	0.054235973636100304
ta	22	0.027117986818050152
möta	20	0.0246527152891365
gå	19	0.023420079524679675
åka	18	0.022187443760222848
vara	18	0.022187443760222848
få	14	0.017256900702395547
göra	14	0.017256900702395547
stå	8	0.009861086115654599
hamna	8	0.009861086115654599
ha	8	0.009861086115654599
se	8	0.009861086115654599
bygga	6	0.00739581458674095
leva	6	0.00739581458674095
bära	6	0.00739581458674095
oroa	5	0.006163178822284125
tänka	5	0.006163178822284125
resa	5	0.006163178822284125
lämna	5	0.006163178822284125
sitta	4	0.004930543057827299
kvala	4	0.004930543057827299
skatta	4	0.004930543057827299
ligga	4	0.004930543057827299
vänta	4	0.004930543057827299
arbeta	4	0.004930543057827299
känna	4	0.004930543057827299
spela	4	0.004930543057827299
fundera	4	0.004930543057827299
styra	3	0.003697907293370475
läsa	3	0.003697907293370475
dela	3	0.003697907293370475
köpa	3	0.003697907293370475
skära	3	0.003697907293370475
hålla	3	0.003697907293370475
bo	3	0.003697907293370475
öppna	3	0.003697907293370475
uppleva	2	0.0024652715289136496
passa	2	0.0024652715289136496
äta	2	0.0024652715289136496
springa	2	0.0024652715289136496
jobba	2	0.0024652715289136496
skada	2	0.0024652715289136496
fortsätta	2	0.0024652715289136496
fylla	2	0.0024652715289136496
berätta	2	0.0024652715289136496
släppa	2	0.0024652715289136496
slösa	2	0.0024652715289136496
höra	2	0.0024652715289136496
komma	2	0.0024652715289136496
köra	2	0.0024652715289136496
förhandla	2	0.0024652715289136496
stänga	2	0.0024652715289136496
spara	2	0.0024652715289136496
avtjäna	2	0.0024652715289136496
hantera	2	0.0024652715289136496
använda	2	0.0024652715289136496
upphandla	2	0.0024652715289136496
splittra	2	0.0024652715289136496
tina	1	0.0012326357644568248
stå	1	0.0012326357644568248
sakna	1	0.0012326357644568248
vandra	1	0.0012326357644568248
stressa	1	0.0012326357644568248
putta	1	0.0012326357644568248
växla	1	0.0012326357644568248
starta	1	0.0012326357644568248
lösa	1	0.0012326357644568248
leda	1	0.0012326357644568248
investera	1	0.0012326357644568248
skrubba	1	0.0012326357644568248
samordna	1	0.0012326357644568248
lova	1	0.0012326357644568248
salta	1	0.0012326357644568248
befatta	1	0.0012326357644568248
överlämna	1	0.0012326357644568248
fly	1	0.0012326357644568248
hitta	1	0.0012326357644568248
lyfta	1	0.0012326357644568248
beställa	1	0.0012326357644568248
ansöka	1	0.0012326357644568248
subventionera	1	0.0012326357644568248
gräva	1	0.0012326357644568248
bädda	1	0.0012326357644568248
behöva	1	0.0012326357644568248
sätta	1	0.0012326357644568248
slänga	1	0.0012326357644568248
jaga	1	0.0012326357644568248
bli	1	0.0012326357644568248
ångestväcka	1	0.0012326357644568248
förgrädda	1	0.0012326357644568248
tala	1	0.0012326357644568248
ge	1	0.0012326357644568248
bryta	1	0.0012326357644568248
uppfinna	1	0.0012326357644568248
plocka	1	0.0012326357644568248
säga	1	0.0012326357644568248
rita	1	0.0012326357644568248
flämta	1	0.0012326357644568248
konstruera	1	0.0012326357644568248
cykla	1	0.0012326357644568248
söka	1	0.0012326357644568248
bekosta	1	0.0012326357644568248
vittna	1	0.0012326357644568248
störa	1	0.0012326357644568248
låta	1	0.0012326357644568248
operera	1	0.0012326357644568248
vakna	1	0.0012326357644568248
minska	1	0.0012326357644568248
konkurrera	1	0.0012326357644568248
ljuga	1	0.0012326357644568248
klägga	1	0.0012326357644568248
riskera	1	0.0012326357644568248
sova	1	0.0012326357644568248
mixa	1	0.0012326357644568248
frysa	1	0.0012326357644568248
varsla	1	0.0012326357644568248
satsa	1	0.0012326357644568248
föra	1	0.0012326357644568248
flytta	1	0.0012326357644568248
kliva	1	0.0012326357644568248
dra	1	0.0012326357644568248
bekymra	1	0.0012326357644568248
skicka	1	0.0012326357644568248
ersätta	1	0.0012326357644568248
växa	1	0.0012326357644568248
stolpa	1	0.0012326357644568248
längta	1	0.0012326357644568248
inrätta	1	0.0012326357644568248
försvara	1	0.0012326357644568248
fatta	1	0.0012326357644568248
konsumera	1	0.0012326357644568248
mönstra	1	0.0012326357644568248
trampa	1	0.0012326357644568248
planera	1	0.0012326357644568248
leverera	1	0.0012326357644568248
knuffa	1	0.0012326357644568248
bry	1	0.0012326357644568248
argumentera	1	0.0012326357644568248
pendla	1	0.0012326357644568248
leta	1	0.0012326357644568248
hala	1	0.0012326357644568248
slita	1	0.0012326357644568248
koppla	1	0.0012326357644568248
höja	1	0.0012326357644568248
diska	1	0.0012326357644568248
ägna	1	0.0012326357644568248
slakta	1	0.0012326357644568248
be	1	0.0012326357644568248
släpa	1	0.0012326357644568248
blotta	1	0.0012326357644568248
blanda	1	0.0012326357644568248
logga	1	0.0012326357644568248
