period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	39466	31041	8425	0.7865251102	0.2134748898	4535.198743860548	1230.9219875978583
2004	481228	351621	129607	0.7306744412	0.2693255588	3645.1854837644573	1343.6101796942162
2005	1131396	801427	329969	0.7083523364	0.2916476636	3448.745109818154	1419.9408993477716
2006	2339707	1646428	693279	0.7036898210	0.2963101790	3509.463348701711	1477.7671668148093
2007	3236717	2306971	929746	0.7127502961	0.2872497039	3633.3345853034593	1464.2916176005465
2008	3194109	2329741	864368	0.7293868180	0.2706131820	3741.0807316875307	1387.9956913181713
2009	3088956	2351555	737401	0.7612782442	0.2387217558	3964.0633619139185	1243.0516348283095
2010	2220267	1749563	470704	0.7879966689	0.2120033311	4245.734166967313	1142.2761314272093
2011	1999730	1622749	376981	0.8114840503	0.1885159497	4498.965168062826	1045.1550967041064
2012	1667734	1389003	278731	0.8328684311	0.1671315689	4782.847551564047	959.773219276703
2013	1229276	1034324	194952	0.8414090896	0.1585909104	4978.390062495708	938.3395333219216
2014	839362	720417	118945	0.8582911783	0.1417088217	5199.836198919934	858.5229341902419
2015	549690	469413	80277	0.8539595044	0.1460404956	5285.507280303148	903.9048086458956
2016	402891	343338	59553	0.8521858269	0.1478141731	5368.024014065825	931.099773720538
2017	395424	340801	54623	0.8618622036	0.1381377964	5536.448978182134	887.3725503600127
2018	367340	320195	47145	0.8716584091	0.1283415909	5662.1397606260325	833.6844079848664
2019	298393	260048	38345	0.8714949747	0.1285050253	5681.28615607711	837.7257954484433
2020	268664	233470	35194	0.8690036626	0.1309963374	5597.9212667131715	843.8482077384818
2021	256891	224674	32217	0.8745888334	0.1254111666	5518.841039942684	791.3710611100237
2022	214003	187533	26470	0.8763101452	0.1236898548	5682.138219277942	802.0252364345855
