verb2	abs	ipm
_total_	5021	6.1890641733377185
fungera	222	0.2736451397094152
spela	221	0.27241250394495836
röka	179	0.22064180183777166
sälja	150	0.18489536466852377
använda	117	0.14421838444144852
vara	110	0.13558993409025075
äta	107	0.13189202679688028
arbeta	106	0.13065939103242344
jobba	105	0.12942675526796663
gå	101	0.12449621221013933
köpa	99	0.12203094068122568
köra	90	0.11093721880111425
ta	80	0.098610861156546
gälla	78	0.09614558962763235
flyga	64	0.07888868892523679
betala	60	0.0739581458674095
göra	59	0.07272551010295267
tänka	54	0.06656233128066855
prata	51	0.06286442398729807
växa	51	0.06286442398729807
lyssna	51	0.06286442398729807
tävla	48	0.0591665166939276
tillverka	41	0.05053806634272982
idrotta	41	0.05053806634272982
skriva	36	0.044374887520445695
tro	35	0.04314225175598887
slå	34	0.04190961599153205
skjuta	34	0.04190961599153205
leta	34	0.04190961599153205
regna	33	0.04067698022707522
ge	32	0.039444344462618394
servera	30	0.03697907293370475
stödja	30	0.03697907293370475
komma	30	0.03697907293370475
träna	27	0.03328116564033427
bry	26	0.032048529875877446
söka	26	0.032048529875877446
dricka	25	0.030815894111420623
jaga	24	0.0295832583469638
ringa	24	0.0295832583469638
se	23	0.028350622582506976
sända	23	0.028350622582506976
producera	23	0.028350622582506976
leverera	22	0.027117986818050152
samarbeta	22	0.027117986818050152
läsa	22	0.027117986818050152
tala	21	0.025885351053593325
blogga	21	0.025885351053593325
skicka	20	0.0246527152891365
blåsa	20	0.0246527152891365
åka	19	0.023420079524679675
bygga	19	0.023420079524679675
ha	18	0.022187443760222848
sjunga	16	0.019722172231309197
rulla	16	0.019722172231309197
handla	16	0.019722172231309197
investera	15	0.018489536466852374
konsumera	15	0.018489536466852374
följa	15	0.018489536466852374
dela	15	0.018489536466852374
kämpa	14	0.017256900702395547
amma	14	0.017256900702395547
falla	14	0.017256900702395547
lägga	14	0.017256900702395547
hantera	14	0.017256900702395547
lita	13	0.016024264937938723
springa	13	0.016024264937938723
behandla	13	0.016024264937938723
kalla	13	0.016024264937938723
stiga	13	0.016024264937938723
röra	13	0.016024264937938723
visa	13	0.016024264937938723
sponsra	12	0.0147916291734819
snöa	12	0.0147916291734819
försöka	12	0.0147916291734819
simma	11	0.013558993409025076
låna	11	0.013558993409025076
erbjuda	11	0.013558993409025076
dra	11	0.013558993409025076
bråka	11	0.013558993409025076
driva	11	0.013558993409025076
släppa	11	0.013558993409025076
ställa	10	0.01232635764456825
titta	10	0.01232635764456825
tjata	10	0.01232635764456825
testa	10	0.01232635764456825
resa	10	0.01232635764456825
fiska	10	0.01232635764456825
hoppa	10	0.01232635764456825
skräpa	10	0.01232635764456825
engagera	9	0.011093721880111424
anstränga	9	0.011093721880111424
agera	9	0.011093721880111424
slänga	9	0.011093721880111424
bomba	9	0.011093721880111424
cykla	9	0.011093721880111424
snurra	9	0.011093721880111424
trafikera	9	0.011093721880111424
höra	9	0.011093721880111424
öka	9	0.011093721880111424
blunda	8	0.009861086115654599
peka	8	0.009861086115654599
föra	8	0.009861086115654599
diskriminera	8	0.009861086115654599
räkna	8	0.009861086115654599
marknadsföra	8	0.009861086115654599
döma	8	0.009861086115654599
strida	8	0.009861086115654599
förfölja	8	0.009861086115654599
elda	8	0.009861086115654599
höja	7	0.008628450351197773
hjälpa	7	0.008628450351197773
exportera	7	0.008628450351197773
hyra	7	0.008628450351197773
dansa	7	0.008628450351197773
turnera	7	0.008628450351197773
fundera	7	0.008628450351197773
uttala	7	0.008628450351197773
träffa	7	0.008628450351197773
trycka	7	0.008628450351197773
svara	7	0.008628450351197773
kräva	7	0.008628450351197773
jämföra	7	0.008628450351197773
twittra	7	0.008628450351197773
begå	7	0.008628450351197773
leka	7	0.008628450351197773
tycka	6	0.00739581458674095
skylla	6	0.00739581458674095
hålla	6	0.00739581458674095
få	6	0.00739581458674095
gråta	6	0.00739581458674095
gnälla	6	0.00739581458674095
döda	6	0.00739581458674095
oroa	6	0.00739581458674095
vänta	6	0.00739581458674095
slösa	6	0.00739581458674095
leva	6	0.00739581458674095
anlita	6	0.00739581458674095
subventionera	6	0.00739581458674095
skrika	6	0.00739581458674095
existera	6	0.00739581458674095
odla	6	0.00739581458674095
angripa	6	0.00739581458674095
kränka	6	0.00739581458674095
sälja	6	0.00739581458674095
rapportera	6	0.00739581458674095
tillhandahålla	6	0.00739581458674095
kriga	5	0.006163178822284125
bjuda	5	0.006163178822284125
studera	5	0.006163178822284125
rösta	5	0.006163178822284125
gömma	5	0.006163178822284125
förneka	5	0.006163178822284125
annonsera	5	0.006163178822284125
tvätta	5	0.006163178822284125
teckna	5	0.006163178822284125
surra	5	0.006163178822284125
motarbeta	5	0.006163178822284125
missbruka	5	0.006163178822284125
betrakta	5	0.006163178822284125
stå	5	0.006163178822284125
måla	5	0.006163178822284125
knarka	5	0.006163178822284125
sträva	5	0.006163178822284125
mata	5	0.006163178822284125
klippa	5	0.006163178822284125
blanda	5	0.006163178822284125
genomföra	5	0.006163178822284125
pumpa	5	0.006163178822284125
stjäla	5	0.006163178822284125
säga	5	0.006163178822284125
ducka	5	0.006163178822284125
kommunicera	5	0.006163178822284125
utfärda	5	0.006163178822284125
medicinera	5	0.006163178822284125
handlägga	5	0.006163178822284125
ljuga	5	0.006163178822284125
importera	5	0.006163178822284125
skratta	5	0.006163178822284125
verka	4	0.004930543057827299
skydda	4	0.004930543057827299
segla	4	0.004930543057827299
finansiera	4	0.004930543057827299
bedöma	4	0.004930543057827299
hota	4	0.004930543057827299
besöka	4	0.004930543057827299
överraska	4	0.004930543057827299
älska	4	0.004930543057827299
snusa	4	0.004930543057827299
skaka	4	0.004930543057827299
salta	4	0.004930543057827299
drömma	4	0.004930543057827299
låta	4	0.004930543057827299
hälsa	4	0.004930543057827299
blöda	4	0.004930543057827299
reagera	4	0.004930543057827299
bromsa	4	0.004930543057827299
klia	4	0.004930543057827299
ockupera	4	0.004930543057827299
filma	4	0.004930543057827299
bryta	4	0.004930543057827299
forska	4	0.004930543057827299
förstöra	4	0.004930543057827299
trakassera	4	0.004930543057827299
delta	4	0.004930543057827299
viga	4	0.004930543057827299
sjunka	4	0.004930543057827299
lysa	4	0.004930543057827299
festa	4	0.004930543057827299
belöna	4	0.004930543057827299
fascinera	4	0.004930543057827299
shoppa	4	0.004930543057827299
kontrollera	4	0.004930543057827299
distribuera	4	0.004930543057827299
gripa	4	0.004930543057827299
placera	4	0.004930543057827299
anmäla	4	0.004930543057827299
bära	4	0.004930543057827299
publicera	4	0.004930543057827299
tolerera	4	0.004930543057827299
beväpna	3	0.003697907293370475
upprätthålla	3	0.003697907293370475
tortera	3	0.003697907293370475
ta	3	0.003697907293370475
stirra	3	0.003697907293370475
inbilla	3	0.003697907293370475
fokusera	3	0.003697907293370475
blockera	3	0.003697907293370475
acceptera	3	0.003697907293370475
protestera	3	0.003697907293370475
gunga	3	0.003697907293370475
hacka	3	0.003697907293370475
skämta	3	0.003697907293370475
känna	3	0.003697907293370475
leda	3	0.003697907293370475
intressera	3	0.003697907293370475
bita	3	0.003697907293370475
spela	3	0.003697907293370475
bli	3	0.003697907293370475
framställa	3	0.003697907293370475
bubbla	3	0.003697907293370475
tillverka	3	0.003697907293370475
berätta	3	0.003697907293370475
stamma	3	0.003697907293370475
klaga	3	0.003697907293370475
färga	3	0.003697907293370475
utföra	3	0.003697907293370475
predika	3	0.003697907293370475
elitidrotta	3	0.003697907293370475
beställa	3	0.003697907293370475
fly	3	0.003697907293370475
banka	3	0.003697907293370475
borra	3	0.003697907293370475
avvisa	3	0.003697907293370475
uppträda	3	0.003697907293370475
dalta	3	0.003697907293370475
förhala	3	0.003697907293370475
