verb2	abs	ipm
_total_	3295	4.061534843885239
ta	160	0.197221722313092
göra	134	0.16517319243721454
hålla	90	0.11093721880111425
se	85	0.10477403997883013
skapa	66	0.08135396045415044
ge	60	0.0739581458674095
hantera	59	0.07272551010295267
lyfta	54	0.06656233128066855
leva	48	0.0591665166939276
sätta	39	0.048072794813816176
bryta	34	0.04190961599153205
tänka	32	0.039444344462618394
visa	32	0.039444344462618394
skilja	30	0.03697907293370475
vara	30	0.03697907293370475
genomföra	27	0.03328116564033427
skydda	27	0.03328116564033427
samla	26	0.032048529875877446
leverera	24	0.0295832583469638
formulera	24	0.0295832583469638
gestalta	24	0.0295832583469638
fånga	23	0.028350622582506976
upprätthålla	22	0.027117986818050152
uttrycka	22	0.027117986818050152
lösa	21	0.025885351053593325
dra	21	0.025885351053593325
bära	21	0.025885351053593325
locka	21	0.025885351053593325
vända	20	0.0246527152891365
uppskatta	19	0.023420079524679675
gå	18	0.022187443760222848
utnyttja	18	0.022187443760222848
engagera	18	0.022187443760222848
dölja	18	0.022187443760222848
stå	17	0.020954807995766024
möta	17	0.020954807995766024
fylla	17	0.020954807995766024
betala	17	0.020954807995766024
berätta	17	0.020954807995766024
förmedla	17	0.020954807995766024
väcka	16	0.019722172231309197
prestera	16	0.019722172231309197
kontrollera	15	0.018489536466852374
tränga	15	0.018489536466852374
driva	15	0.018489536466852374
bygga	15	0.018489536466852374
fatta	14	0.017256900702395547
agera	14	0.017256900702395547
åstadkomma	14	0.017256900702395547
säga	14	0.017256900702395547
klara	13	0.016024264937938723
komma	13	0.016024264937938723
leda	13	0.016024264937938723
utveckla	12	0.0147916291734819
försvara	12	0.0147916291734819
slå	12	0.0147916291734819
lägga	12	0.0147916291734819
behålla	12	0.0147916291734819
läsa	11	0.013558993409025076
få	11	0.013558993409025076
vinna	11	0.013558993409025076
erbjuda	11	0.013558993409025076
utmana	10	0.01232635764456825
mobilisera	10	0.01232635764456825
övertyga	10	0.01232635764456825
ställa	10	0.01232635764456825
resa	10	0.01232635764456825
kombinera	10	0.01232635764456825
attrahera	10	0.01232635764456825
skriva	10	0.01232635764456825
reda	10	0.01232635764456825
uppfatta	10	0.01232635764456825
lyssna	10	0.01232635764456825
använda	10	0.01232635764456825
ändra	9	0.011093721880111424
påverka	9	0.011093721880111424
lära	9	0.011093721880111424
överbrygga	9	0.011093721880111424
förena	9	0.011093721880111424
balansera	9	0.011093721880111424
röra	9	0.011093721880111424
beskriva	8	0.009861086115654599
samarbeta	8	0.009861086115654599
lämna	8	0.009861086115654599
höja	8	0.009861086115654599
matcha	8	0.009861086115654599
konkurrera	8	0.009861086115654599
framkalla	8	0.009861086115654599
anpassa	8	0.009861086115654599
omfatta	8	0.009861086115654599
ingripa	8	0.009861086115654599
förstå	8	0.009861086115654599
älska	8	0.009861086115654599
uppfylla	8	0.009861086115654599
producera	8	0.009861086115654599
arbeta	8	0.009861086115654599
täcka	8	0.009861086115654599
stoppa	8	0.009861086115654599
organisera	8	0.009861086115654599
härbärgera	8	0.009861086115654599
styra	7	0.008628450351197773
rymma	7	0.008628450351197773
avgöra	7	0.008628450351197773
spela	7	0.008628450351197773
nå	7	0.008628450351197773
frigöra	7	0.008628450351197773
tala	7	0.008628450351197773
följa	7	0.008628450351197773
överblicka	7	0.008628450351197773
bjuda	7	0.008628450351197773
pressa	7	0.008628450351197773
knyta	7	0.008628450351197773
kritisera	6	0.00739581458674095
bidra	6	0.00739581458674095
–	6	0.00739581458674095
inse	6	0.00739581458674095
hjälpa	6	0.00739581458674095
föra	6	0.00739581458674095
skildra	6	0.00739581458674095
hänga	6	0.00739581458674095
spegla	6	0.00739581458674095
ladda	6	0.00739581458674095
svara	6	0.00739581458674095
frambringa	6	0.00739581458674095
bota	6	0.00739581458674095
identifiera	5	0.006163178822284125
bedriva	5	0.006163178822284125
öka	5	0.006163178822284125
tolka	5	0.006163178822284125
reflektera	5	0.006163178822284125
erkänna	5	0.006163178822284125
uppbåda	5	0.006163178822284125
sköta	5	0.006163178822284125
förvandla	5	0.006163178822284125
rekrytera	5	0.006163178822284125
