year	diff
2004	0.0
2005	0.005566029200000044
2006	0.0
2007	0.0
2008	0.002770040299999943
2009	0.0020785384000000517
2010	0.0
2011	0.001460444299999919
2012	0.0
2013	0.0
2014	-0.0025125628000000066
2015	-6.916569999992905e-05
2016	0.0
2017	0.00022601820000001105
2018	-0.0007573926999999703
2019	0.0003288644000000174
2020	-0.0007877117000000267
2021	-0.000425713099999947
2022	0.0
2023	-0.0007007707999999724
