period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1994	831	324	507	0.3898916968	0.6101083032	15.18865220166311	23.76742798223209
1995	0	0	0	NaN	NaN	0.0	0.0
1996	0	0	0	NaN	NaN	0.0	0.0
1997	0	0	0	NaN	NaN	0.0	0.0
1998	0	0	0	NaN	NaN	0.0	0.0
1999	0	0	0	NaN	NaN	0.0	0.0
2000	0	0	0	NaN	NaN	0.0	0.0
2001	578	208	370	0.3598615917	0.6401384083	11.946242826223749	21.250528104340322
2002	688	221	467	0.3212209302	0.6787790698	10.491693949027079	22.170231104957672
2003	553	189	364	0.3417721519	0.6582278481	9.91394122019005	19.09351642406973
2004	723	245	478	0.3388658368	0.6611341632	10.961858325811038	21.386809305051738
2005	704	217	487	0.3082386364	0.6917613636	9.37208620436253	21.033207288131575
2006	793	246	547	0.3102143758	0.6897856242	10.948197092292368	24.344161827170424
2007	662	203	459	0.3066465257	0.6933534743	10.911196726081984	24.671129543210007
2008	510	173	337	0.3392156863	0.6607843137	10.187083731763133	19.844203569966332
2009	559	163	396	0.2915921288	0.7084078712	9.392080044952916	22.81756869816782
2010	564	173	391	0.3067375887	0.6932624113	10.051673153288306	22.71794336957068
2011	696	193	503	0.2772988506	0.7227011494	9.67981819596175	25.227712707610156
2012	527	162	365	0.3074003795	0.6925996205	9.439437819713612	21.267869161700425
2013	463	145	318	0.3131749460	0.6868250540	8.594098533295583	18.84774712819307
