period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1810	1	1	0	1.0000000000	0.0000000000	1.2189963515439197	0.0
1811	2	2	0	1.0000000000	0.0000000000	2.445430224539403	0.0
1812	2	1	1	0.5000000000	0.5000000000	1.2652334102595246	1.2652334102595246
1813	0	0	0	NaN	NaN	0.0	0.0
1814	1	0	1	0.0000000000	1.0000000000	0.0	1.0191487865504973
1815	2	0	2	0.0000000000	1.0000000000	0.0	2.2761725702995896
1816	3	1	2	0.3333333333	0.6666666667	0.9005925899241701	1.8011851798483403
1817	7	3	4	0.4285714286	0.5714285714	2.7591940945888522	3.6789254594518033
1818	1	1	0	1.0000000000	0.0000000000	0.8809043716641253	0.0
1819	3	2	1	0.6666666667	0.3333333333	1.8810021603309812	0.9405010801654906
