period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1860	13	12	1	0.9230769231	0.0769230769	12.62953163381936	1.0524609694849467
1861	12	10	2	0.8333333333	0.1666666667	10.18661885746883	2.037323771493766
1862	7	5	2	0.7142857143	0.2857142857	5.028658323787263	2.0114633295149056
1863	7	4	3	0.5714285714	0.4285714286	4.082678318630588	3.062008738972941
1864	19	19	0	1.0000000000	0.0000000000	17.809706102355193	0.0
1865	10	10	0	1.0000000000	0.0000000000	9.084137279482567	0.0
1866	24	22	2	0.9166666667	0.0833333333	16.966942996470106	1.5424493633154641
1867	18	18	0	1.0000000000	0.0000000000	13.034986628276217	0.0
1868	10	10	0	1.0000000000	0.0000000000	7.392316130920876	0.0
1869	12	12	0	1.0000000000	0.0000000000	8.734349138138098	0.0
