period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	tvilling	1978		1.0	0.0	1.0	0.0	1.0
2003	Jossebell	1969		1.0	1.0	0.0	1.0	0.0
2003	Jennie med ie	1976		1.0	0.0	1.0	0.0	1.0
2004	Mitti	1982		2.0	1.0	1.0	0.5	0.5
2004	5 barn Waldenryd	1976		1.0	1.0	0.0	1.0	0.0
2004	MalinI	1979		2.0	1.0	1.0	0.5	0.5
2004	Diana	1966		1.0	0.0	1.0	0.0	1.0
2004	TigerLily	1974		1.0	0.0	1.0	0.0	1.0
2004	Rae	1975		1.0	0.0	1.0	0.0	1.0
2004	Sara K	1986		1.0	0.0	1.0	0.0	1.0
2004	Brodsmulan	1978		2.0	0.0	2.0	0.0	1.0
2004	Katarinab	1984		2.0	0.0	2.0	0.0	1.0
2004	msblaise	1977		2.0	0.0	2.0	0.0	1.0
2004	Nefertiti	1980		1.0	1.0	0.0	1.0	0.0
2004	foxy	1982		1.0	0.0	1.0	0.0	1.0
2004	Jennaz	1980		1.0	0.0	1.0	0.0	1.0
2004	tigger	1973		1.0	0.0	1.0	0.0	1.0
2004	Minja	1976		2.0	1.0	1.0	0.5	0.5
2004	Månskugga	1982		1.0	0.0	1.0	0.0	1.0
2004	Jossebell	1969		1.0	0.0	1.0	0.0	1.0
2004	Tulsa	1965		1.0	0.0	1.0	0.0	1.0
2004	Mamba	1985		1.0	1.0	0.0	1.0	0.0
2004	delifi2	1975		1.0	1.0	0.0	1.0	0.0
2004	seadwarf	1982		1.0	0.0	1.0	0.0	1.0
2004	Julianna	1974		1.0	0.0	1.0	0.0	1.0
2004	Nanniz	1980		2.0	1.0	1.0	0.5	0.5
2004	Lilla Morran	1984		1.0	0.0	1.0	0.0	1.0
2004	Nina75	1976		1.0	0.0	1.0	0.0	1.0
2005	Lilla Morran	1984		4.0	0.0	4.0	0.0	1.0
2005	hot fuss	1980		1.0	0.0	1.0	0.0	1.0
2005	MalinI	1979		1.0	0.0	1.0	0.0	1.0
2005	TessaLisa	1984		1.0	0.0	1.0	0.0	1.0
2005	minime	1985		2.0	0.0	2.0	0.0	1.0
2005	mammatill5	1985		1.0	0.0	1.0	0.0	1.0
2005	Bara Sarah	1987		1.0	1.0	0.0	1.0	0.0
2005	Brodsmulan	1978		3.0	0.0	3.0	0.0	1.0
2005	sleepy	1986		1.0	0.0	1.0	0.0	1.0
2005	malsjo	1984		3.0	0.0	3.0	0.0	1.0
2005	Nina75	1976		2.0	0.0	2.0	0.0	1.0
2005	Gulletuss	1981		1.0	0.0	1.0	0.0	1.0
2005	Camela	1981		1.0	1.0	0.0	1.0	0.0
2005	Julius	1985		1.0	0.0	1.0	0.0	1.0
2005	Duttan	1984		1.0	1.0	0.0	1.0	0.0
2005	Medium	1973		1.0	0.0	1.0	0.0	1.0
2005	CeeJay	1973		2.0	2.0	0.0	1.0	0.0
2005	annie80	1981		1.0	1.0	0.0	1.0	0.0
2005	delifi2	1975		1.0	1.0	0.0	1.0	0.0
2005	Tulsa	1965		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2005	Kryztina	1978		4.0	0.0	4.0	0.0	1.0
2005	Nanniz	1980		1.0	0.0	1.0	0.0	1.0
2005	luzorsus	1978		2.0	0.0	2.0	0.0	1.0
2005	Ebbis	1984		1.0	1.0	0.0	1.0	0.0
2005	Vintersol80	1981		4.0	0.0	4.0	0.0	1.0
2005	guldplutt	1971		1.0	0.0	1.0	0.0	1.0
2005	skumtomte	1981		1.0	0.0	1.0	0.0	1.0
2005	cajsalisa	1967		1.0	0.0	1.0	0.0	1.0
2005	Alfaqueen	1977		3.0	0.0	3.0	0.0	1.0
2005	marie79	1980		1.0	1.0	0.0	1.0	0.0
2005	Madicken och Lisabeth	1976		1.0	0.0	1.0	0.0	1.0
2005	asaA	1984		1.0	1.0	0.0	1.0	0.0
2005	LillaBus	1976		1.0	0.0	1.0	0.0	1.0
2005	MammaU	1973		3.0	0.0	3.0	0.0	1.0
2005	Anna81	1982		2.0	1.0	1.0	0.5	0.5
2005	Vitsippa	1973		1.0	0.0	1.0	0.0	1.0
2005	student	1982		1.0	0.0	1.0	0.0	1.0
2005	fia 76	1977		1.0	0.0	1.0	0.0	1.0
2005	freija	1985		2.0	0.0	2.0	0.0	1.0
2005	nyinflyttad	1978		1.0	0.0	1.0	0.0	1.0
2005	leyley	1982		1.0	1.0	0.0	1.0	0.0
2005	musli	1972		1.0	1.0	0.0	1.0	0.0
2005	Pinja	1975		3.0	0.0	3.0	0.0	1.0
2005	Kikkis	1973		1.0	0.0	1.0	0.0	1.0
2005	mariiee	1986		1.0	1.0	0.0	1.0	0.0
2005	meesa	1983		1.0	0.0	1.0	0.0	1.0
2005	tessan27	1978		1.0	0.0	1.0	0.0	1.0
2005	jazzkatten	1981		2.0	0.0	2.0	0.0	1.0
2005	Månskugga	1982		1.0	0.0	1.0	0.0	1.0
