period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	Josefin	1971		1.0	1.0	0.0	1.0	0.0
2003	Pyris	1978		1.0	0.0	1.0	0.0	1.0
2003	MalinI	1979		2.0	1.0	1.0	0.5	0.5
2003	Jissa	1978		2.0	0.0	2.0	0.0	1.0
2003	Thea	1980		1.0	1.0	0.0	1.0	0.0
2003	Akela	1978		1.0	0.0	1.0	0.0	1.0
2003	Julianna	1974		2.0	0.0	2.0	0.0	1.0
2003	ladymarina	1978		1.0	0.0	1.0	0.0	1.0
2004	Betty Boop	1974		1.0	0.0	1.0	0.0	1.0
2004	MalinI	1979		8.0	0.0	8.0	0.0	1.0
2004	Anna76	1977		2.0	1.0	1.0	0.5	0.5
2004	jesslin	1973		10.0	1.0	9.0	0.1	0.9
2004	millface	1978		2.0	0.0	2.0	0.0	1.0
2004	Baronessan	1975		1.0	0.0	1.0	0.0	1.0
2004	Pix	1966		2.0	0.0	2.0	0.0	1.0
2004	mamma30	1986		1.0	0.0	1.0	0.0	1.0
2004	LitensMamma	1979		1.0	0.0	1.0	0.0	1.0
2004	Shyme	1978		1.0	0.0	1.0	0.0	1.0
2004	Veran	1973		4.0	0.0	4.0	0.0	1.0
2004	Mamba	1985		3.0	0.0	3.0	0.0	1.0
2004	Brodsmulan	1978		2.0	1.0	1.0	0.5	0.5
2004	Belladonna	1986		2.0	0.0	2.0	0.0	1.0
2004	Strumpa	1984		1.0	0.0	1.0	0.0	1.0
2004	Jossebell	1969		1.0	1.0	0.0	1.0	0.0
2004	Katarinab	1984		2.0	0.0	2.0	0.0	1.0
2004	Mistress	1977		1.0	0.0	1.0	0.0	1.0
2004	bambigirl	1982		1.0	0.0	1.0	0.0	1.0
2004	ronja3	1969		2.0	0.0	2.0	0.0	1.0
2004	delifi2	1975		5.0	0.0	5.0	0.0	1.0
2004	Annemone	1985		1.0	0.0	1.0	0.0	1.0
2004	mariiee	1986		3.0	0.0	3.0	0.0	1.0
2004	Pyris	1978		5.0	0.0	5.0	0.0	1.0
2004	Annika31	1973		1.0	1.0	0.0	1.0	0.0
2004	Pallas	1974		6.0	0.0	6.0	0.0	1.0
2004	Norea	1973		2.0	0.0	2.0	0.0	1.0
2004	smultronpuss	1973		1.0	1.0	0.0	1.0	0.0
2004	pabe	1983		4.0	0.0	4.0	0.0	1.0
2004	Rae	1975		1.0	0.0	1.0	0.0	1.0
2004	annica83	1985		1.0	0.0	1.0	0.0	1.0
2004	Marlene	1967		2.0	0.0	2.0	0.0	1.0
2004	Rose77	1978		2.0	0.0	2.0	0.0	1.0
2004	Lillstrumpa	1982		1.0	1.0	0.0	1.0	0.0
2004	foxy	1982		1.0	0.0	1.0	0.0	1.0
2004	5 barn Waldenryd	1976		2.0	2.0	0.0	1.0	0.0
2004	kixan	1982		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	CeeJay	1973		1.0	1.0	0.0	1.0	0.0
2004	marremask	1980		1.0	0.0	1.0	0.0	1.0
2004	Malvan	1978		1.0	0.0	1.0	0.0	1.0
2004	Kamilla	1982		1.0	0.0	1.0	0.0	1.0
2004	msblaise	1977		2.0	0.0	2.0	0.0	1.0
2004	Tizzan	1984		1.0	1.0	0.0	1.0	0.0
2004	Jojo77	1978		1.0	1.0	0.0	1.0	0.0
2004	Scraptroll	1984		2.0	0.0	2.0	0.0	1.0
2004	Dantes matte	1972		1.0	1.0	0.0	1.0	0.0
2004	Vanna	1986		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
2004	Sara K	1986		2.0	0.0	2.0	0.0	1.0
2004	Tulsa	1965		1.0	0.0	1.0	0.0	1.0
2004	Josefin	1971		1.0	1.0	0.0	1.0	0.0
2004	Jejja	1982		4.0	2.0	2.0	0.5	0.5
2004	MammaU	1973		1.0	0.0	1.0	0.0	1.0
2004	Rona	1983		1.0	0.0	1.0	0.0	1.0
2004	Månskugga	1982		5.0	0.0	5.0	0.0	1.0
2004	zetika	1985		2.0	0.0	2.0	0.0	1.0
2004	Tottelina	1985		3.0	0.0	3.0	0.0	1.0
2004	neffi	1979		3.0	0.0	3.0	0.0	1.0
2004	MissWiren	1983		1.0	0.0	1.0	0.0	1.0
2004	Morfen	1975		2.0	0.0	2.0	0.0	1.0
2004	GalnaMamman	1985		1.0	0.0	1.0	0.0	1.0
2004	Julianna	1974		9.0	0.0	9.0	0.0	1.0
2004	Humlan75	1976		1.0	0.0	1.0	0.0	1.0
2004	mamma83	1984		3.0	0.0	3.0	0.0	1.0
2004	Anna123	1983		1.0	1.0	0.0	1.0	0.0
2004	YinYang	1986		1.0	0.0	1.0	0.0	1.0
2004	MME	1969		2.0	0.0	2.0	0.0	1.0
2004	Snoffsan	1980		1.0	1.0	0.0	1.0	0.0
2004	Marre	1980		1.0	0.0	1.0	0.0	1.0
2004	Naomi	1972		1.0	0.0	1.0	0.0	1.0
2004	Eken	1985		1.0	0.0	1.0	0.0	1.0
2004	mittliv	1977		1.0	1.0	0.0	1.0	0.0
2004	Carla	1974		1.0	0.0	1.0	0.0	1.0
2004	majzzan	1981		1.0	0.0	1.0	0.0	1.0
2004	orlando	1979		1.0	1.0	0.0	1.0	0.0
2004	adromina	1977		1.0	0.0	1.0	0.0	1.0
2004	annapanna77	1978		1.0	0.0	1.0	0.0	1.0
2004	CharlotteA	1979		1.0	0.0	1.0	0.0	1.0
2004	Gladiator	1986		2.0	0.0	2.0	0.0	1.0
2004	LinaEje	1967		1.0	0.0	1.0	0.0	1.0
2004	kicke	1979		1.0	0.0	1.0	0.0	1.0
2004	Katja77	1977		1.0	0.0	1.0	0.0	1.0
2004	Anne M	1959		2.0	0.0	2.0	0.0	1.0
2004	Mitti	1982		1.0	0.0	1.0	0.0	1.0
2004	Fluortanten	1977		1.0	0.0	1.0	0.0	1.0
2004	Hera	1986		1.0	0.0	1.0	0.0	1.0
2004	Fia81	1982		1.0	0.0	1.0	0.0	1.0
2004	Totinona	1973		1.0	0.0	1.0	0.0	1.0
2004	näbben	1978		1.0	1.0	0.0	1.0	0.0
2004	Solen2	1981		2.0	2.0	0.0	1.0	0.0
2004	Kryztina	1978		1.0	1.0	0.0	1.0	0.0
2004	Melon	1985		1.0	0.0	1.0	0.0	1.0
2004	stinaliza	1972		4.0	0.0	4.0	0.0	1.0
2004	Saucy	1982		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	Linha	1972		1.0	0.0	1.0	0.0	1.0
2004	Lugnistormen	1981		1.0	0.0	1.0	0.0	1.0
2004	Lilla Morran	1984		1.0	0.0	1.0	0.0	1.0
2004	lens	1980		1.0	1.0	0.0	1.0	0.0
2004	Toffsan	1985		1.0	0.0	1.0	0.0	1.0
2004	sydney	1978		1.0	0.0	1.0	0.0	1.0
2004	Noel	1964		2.0	0.0	2.0	0.0	1.0
2004	Lenen	1985		4.0	1.0	3.0	0.25	0.75
2004	Vårblomma	1985		1.0	0.0	1.0	0.0	1.0
2004	ljus	1951		1.0	0.0	1.0	0.0	1.0
2004	Yasmine	1978		1.0	1.0	0.0	1.0	0.0
2004	menta	1977		1.0	0.0	1.0	0.0	1.0
2004	MIAH73	1973		1.0	0.0	1.0	0.0	1.0
2004	Lilla Jag	1984		1.0	0.0	1.0	0.0	1.0
2004	Minimo	1975		1.0	1.0	0.0	1.0	0.0
2004	Pinja	1975		2.0	0.0	2.0	0.0	1.0
2004	joi	1983		1.0	1.0	0.0	1.0	0.0
2004	Samba	1986		1.0	1.0	0.0	1.0	0.0
2004	CoolJen	1980		1.0	1.0	0.0	1.0	0.0
2004	LindaS75	1976		1.0	0.0	1.0	0.0	1.0
2005	Crollan	1968		1.0	0.0	1.0	0.0	1.0
2005	Vildrosen	1971		1.0	0.0	1.0	0.0	1.0
2005	hatte	1971		4.0	0.0	4.0	0.0	1.0
2005	Jezza	1985		4.0	1.0	3.0	0.25	0.75
2005	1982	1982		1.0	0.0	1.0	0.0	1.0
2005	Betty Boop	1974		2.0	1.0	1.0	0.5	0.5
2005	mammacarro	1986		4.0	0.0	4.0	0.0	1.0
2005	tempo21	1974		1.0	0.0	1.0	0.0	1.0
2005	Lilla Morran	1984		4.0	0.0	4.0	0.0	1.0
2005	delifi2	1975		5.0	0.0	5.0	0.0	1.0
2005	jesslin	1973		9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
2005	sebbeman	1980		5.0	0.0	5.0	0.0	1.0
2005	Pallas	1974		20.0	0.0	20.0	0.0	1.0
2005	Nallen	1980		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2005	fru bengtsson	1972		4.0	1.0	3.0	0.25	0.75
2005	nikon	1971		5.0	0.0	5.0	0.0	1.0
2005	Skräpis	1976		1.0	0.0	1.0	0.0	1.0
2005	IMagine	1980		2.0	0.0	2.0	0.0	1.0
2005	Sarah81	1982		1.0	0.0	1.0	0.0	1.0
2005	JCA	1979		4.0	1.0	3.0	0.25	0.75
2005	Tussi	1980		1.0	0.0	1.0	0.0	1.0
2005	majzzan	1981		5.0	0.0	5.0	0.0	1.0
2005	MiaMaa	1981		3.0	0.0	3.0	0.0	1.0
2005	Scraptroll	1984		7.0	0.0	7.0	0.0	1.0
2005	Pyris	1978		8.0	1.0	7.0	0.125	0.875
2005	icekizz	1986		1.0	0.0	1.0	0.0	1.0
2005	isblomma	1974		3.0	3.0	0.0	1.0	0.0
2005	Sunflower	1971		2.0	1.0	1.0	0.5	0.5
2005	Jennie med ie	1976		1.0	0.0	1.0	0.0	1.0
2005	Vickyb	1985		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2005	TigerLily	1974		1.0	0.0	1.0	0.0	1.0
2005	mamma30	1986		1.0	0.0	1.0	0.0	1.0
2005	Annemone	1985		1.0	0.0	1.0	0.0	1.0
2005	millface	1978		2.0	1.0	1.0	0.5	0.5
2005	malin77	1978		1.0	0.0	1.0	0.0	1.0
2005	NovaLi	1985		1.0	0.0	1.0	0.0	1.0
2005	Katja77	1977		2.0	0.0	2.0	0.0	1.0
2005	Jenny Tom	1979		4.0	1.0	3.0	0.25	0.75
2005	Sladdis	1974		2.0	1.0	1.0	0.5	0.5
2005	Christin3	1985		1.0	0.0	1.0	0.0	1.0
2005	Jossebell	1969		2.0	0.0	2.0	0.0	1.0
2005	Essi	1971		1.0	0.0	1.0	0.0	1.0
2005	Lenagbg	1972		1.0	0.0	1.0	0.0	1.0
2005	MalinI	1979		3.0	0.0	3.0	0.0	1.0
2005	Konvaljen	1985		1.0	1.0	0.0	1.0	0.0
2005	cajsalisa	1967		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
