period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	Baronessan	1975		2.0	0.0	2.0	0.0	1.0
2003	Maja Gräddnos	1979		1.0	1.0	0.0	1.0	0.0
2003	annica83	1985		1.0	1.0	0.0	1.0	0.0
2003	Kuben	1975		1.0	1.0	0.0	1.0	0.0
2003	Norea	1973		1.0	0.0	1.0	0.0	1.0
2003	fröken	1977		1.0	1.0	0.0	1.0	0.0
2003	Noel	1964		1.0	1.0	0.0	1.0	0.0
2003	Persikan	1983		1.0	1.0	0.0	1.0	0.0
2003	Lenagbg	1972		1.0	1.0	0.0	1.0	0.0
2004	TessaLisa	1984		1.0	1.0	0.0	1.0	0.0
2004	Mitti	1982		1.0	1.0	0.0	1.0	0.0
2004	smultronpuss	1973		1.0	1.0	0.0	1.0	0.0
2004	Piri	1967		1.0	1.0	0.0	1.0	0.0
2004	mammatill5	1985		1.0	1.0	0.0	1.0	0.0
2004	bubbelmaja	1978		1.0	1.0	0.0	1.0	0.0
2004	Sashimi	1976		2.0	2.0	0.0	1.0	0.0
2004	SandraS	1984		1.0	1.0	0.0	1.0	0.0
2004	fröken	1977		2.0	2.0	0.0	1.0	0.0
2004	millface	1978		1.0	1.0	0.0	1.0	0.0
2004	Brodsmulan	1978		1.0	0.0	1.0	0.0	1.0
2004	kixan	1982		1.0	1.0	0.0	1.0	0.0
2004	pabe	1983		1.0	1.0	0.0	1.0	0.0
2004	Tindrande	1983		1.0	1.0	0.0	1.0	0.0
2004	Tizzan	1984		1.0	1.0	0.0	1.0	0.0
2004	orlando	1979		1.0	1.0	0.0	1.0	0.0
2004	jesslin	1973		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	5 barn Waldenryd	1976		2.0	2.0	0.0	1.0	0.0
2004	majzzan	1981		1.0	1.0	0.0	1.0	0.0
2004	Snoffsan	1980		1.0	1.0	0.0	1.0	0.0
2004	Pyris	1978		1.0	1.0	0.0	1.0	0.0
2004	lna	1984		1.0	1.0	0.0	1.0	0.0
2004	Linda 1978	1979		2.0	2.0	0.0	1.0	0.0
2004	Yonna	1979		1.0	1.0	0.0	1.0	0.0
2004	Katja77	1977		1.0	1.0	0.0	1.0	0.0
2004	Solen2	1981		1.0	1.0	0.0	1.0	0.0
2004	MissWiren	1983		2.0	2.0	0.0	1.0	0.0
2004	Melon	1985		1.0	1.0	0.0	1.0	0.0
2004	Gladiator	1986		2.0	2.0	0.0	1.0	0.0
2004	Noel	1964		1.0	1.0	0.0	1.0	0.0
2004	Bliss	1984		1.0	1.0	0.0	1.0	0.0
2004	Toffsan	1985		3.0	3.0	0.0	1.0	0.0
2004	Lugnistormen	1981		1.0	1.0	0.0	1.0	0.0
2004	Regnbågsbarn	1986		1.0	1.0	0.0	1.0	0.0
2004	Annicka	1977		1.0	1.0	0.0	1.0	0.0
2004	Pompelipossa	1968		1.0	0.0	1.0	0.0	1.0
2004	Inferna	1985		1.0	1.0	0.0	1.0	0.0
2004	Lenen	1985		3.0	3.0	0.0	1.0	0.0
2004	Nickis	1974		1.0	1.0	0.0	1.0	0.0
2004	Lenagbg	1972		1.0	1.0	0.0	1.0	0.0
2004	Trissy	1976		4.0	4.0	0.0	1.0	0.0
2004	Pinja	1975		1.0	0.0	1.0	0.0	1.0
2004	Humlan75	1976		1.0	1.0	0.0	1.0	0.0
2005	Neria	1987		1.0	1.0	0.0	1.0	0.0
2005	Lorelei	1978		4.0	4.0	0.0	1.0	0.0
2005	copycat	1987		5.0	5.0	0.0	1.0	0.0
2005	musli	1972		1.0	1.0	0.0	1.0	0.0
2005	fru bengtsson	1972		11.0	11.0	0.0	1.0	0.0
2005	Anne M	1959		2.0	2.0	0.0	1.0	0.0
2005	Julius	1985		1.0	1.0	0.0	1.0	0.0
2005	Filurken	1976		1.0	1.0	0.0	1.0	0.0
2005	Kyssen	1984		3.0	3.0	0.0	1.0	0.0
2005	Linda 1978	1979		1.0	1.0	0.0	1.0	0.0
2005	Jossebell	1969		1.0	1.0	0.0	1.0	0.0
2005	Fialoppa	1966		1.0	1.0	0.0	1.0	0.0
2005	millface	1978		1.0	1.0	0.0	1.0	0.0
2005	MalinI	1979		1.0	1.0	0.0	1.0	0.0
2005	Legewiel	1985		2.0	2.0	0.0	1.0	0.0
2005	Miss Cee	1981		1.0	1.0	0.0	1.0	0.0
2005	Melon	1985		2.0	2.0	0.0	1.0	0.0
2005	Jenny Tom	1979		1.0	1.0	0.0	1.0	0.0
2005	Pyris	1978		3.0	3.0	0.0	1.0	0.0
2005	Tiril	1977		1.0	0.0	1.0	0.0	1.0
2005	andypandy	1976		1.0	1.0	0.0	1.0	0.0
2005	Skräpis	1976		1.0	1.0	0.0	1.0	0.0
2005	giftgrodan	1980		1.0	1.0	0.0	1.0	0.0
2005	Lilla Morran	1984		1.0	1.0	0.0	1.0	0.0
2005	IMagine	1980		2.0	2.0	0.0	1.0	0.0
2005	Pallas	1974		1.0	1.0	0.0	1.0	0.0
2005	Lenen	1985		3.0	3.0	0.0	1.0	0.0
2005	Ennna	1980		2.0	2.0	0.0	1.0	0.0
2005	LindizJ	1980		1.0	1.0	0.0	1.0	0.0
2005	Hera	1986		1.0	1.0	0.0	1.0	0.0
2005	Betty Boop	1974		1.0	1.0	0.0	1.0	0.0
2005	Kicka	1968		1.0	1.0	0.0	1.0	0.0
2005	Katarinab	1984		1.0	1.0	0.0	1.0	0.0
2005	Bara Sarah	1987		1.0	1.0	0.0	1.0	0.0
2005	Saucy	1982		1.0	1.0	0.0	1.0	0.0
2005	luzorsus	1978		1.0	1.0	0.0	1.0	0.0
2005	anja1661	1983		1.0	1.0	0.0	1.0	0.0
2005	Ebbis	1984		3.0	3.0	0.0	1.0	0.0
2005	BirkaCarro	1980		2.0	1.0	1.0	0.5	0.5
2005	jesslin	1973		2.0	1.0	1.0	0.5	0.5
2005	Happy me	1976		1.0	0.0	1.0	0.0	1.0
2005	Tottelina	1985		1.0	0.0	1.0	0.0	1.0
2005	Pejo	1967		1.0	1.0	0.0	1.0	0.0
2005	ronja3	1969		1.0	1.0	0.0	1.0	0.0
2005	Jezza	1985		1.0	1.0	0.0	1.0	0.0
2005	MissWiren	1983		1.0	1.0	0.0	1.0	0.0
2005	Diana	1966		3.0	3.0	0.0	1.0	0.0
2005	Vårblomma	1985		2.0	1.0	1.0	0.5	0.5
2005	rundafrida	1984		1.0	1.0	0.0	1.0	0.0
2005	Marre	1980		2.0	2.0	0.0	1.0	0.0
2005	Jenny28	1976		1.0	1.0	0.0	1.0	0.0
2005	idefix	1979		1.0	1.0	0.0	1.0	0.0
2005	Pinja	1975		1.0	0.0	1.0	0.0	1.0
2005	freija	1985		1.0	1.0	0.0	1.0	0.0
2005	malsjo	1984		1.0	1.0	0.0	1.0	0.0
2005	lillasysteryster	1981		1.0	1.0	0.0	1.0	0.0
2005	1982	1982		1.0	1.0	0.0	1.0	0.0
2005	Lottizz	1984		1.0	1.0	0.0	1.0	0.0
2005	enilorac	1984		3.0	3.0	0.0	1.0	0.0
2005	cariny	1987		1.0	1.0	0.0	1.0	0.0
2005	Hajda	1978		1.0	0.0	1.0	0.0	1.0
2005	yodi	1980		1.0	1.0	0.0	1.0	0.0
2005	Lacrima	1983		1.0	1.0	0.0	1.0	0.0
2005	Alfonsina	1978		1.0	1.0	0.0	1.0	0.0
2005	Fjärilen	1982		1.0	1.0	0.0	1.0	0.0
2005	kate79	1980		3.0	3.0	0.0	1.0	0.0
2005	msmalin	1982		1.0	1.0	0.0	1.0	0.0
2005	mumama	1981		1.0	1.0	0.0	1.0	0.0
2005	Shameless	1983		1.0	1.0	0.0	1.0	0.0
2005	majzzan	1981		2.0	2.0	0.0	1.0	0.0
2005	mamma33	1979		1.0	1.0	0.0	1.0	0.0
2005	Skogsstjärnan	1968		2.0	2.0	0.0	1.0	0.0
2005	isefisen	1976		1.0	1.0	0.0	1.0	0.0
2005	Novalie	1977		1.0	1.0	0.0	1.0	0.0
2005	Idizen	1984		1.0	1.0	0.0	1.0	0.0
2005	icekizz	1986		1.0	1.0	0.0	1.0	0.0
2005	Tindrande	1983		2.0	2.0	0.0	1.0	0.0
2005	Brodsmulan	1978		2.0	0.0	2.0	0.0	1.0
2005	dahrma74	1975		1.0	1.0	0.0	1.0	0.0
2005	Ninizen	1975		1.0	1.0	0.0	1.0	0.0
2005	Josephina	1985		1.0	1.0	0.0	1.0	0.0
2005	Snutteplutt	1982		1.0	1.0	0.0	1.0	0.0
2005	annroll	1983		1.0	1.0	0.0	1.0	0.0
2005	Joje	1975		1.0	1.0	0.0	1.0	0.0
2005	FruHH	1973		1.0	1.0	0.0	1.0	0.0
2005	Tricia	1980		1.0	1.0	0.0	1.0	0.0
2005	CarpeDiem	1980		1.0	1.0	0.0	1.0	0.0
2005	Persikan	1983		1.0	1.0	0.0	1.0	0.0
2005	Bohuslän	1977		1.0	1.0	0.0	1.0	0.0
2005	Majsan72	1973		2.0	2.0	0.0	1.0	0.0
2005	lillfia	1984		1.0	1.0	0.0	1.0	0.0
2005	malinorebro	1979		2.0	2.0	0.0	1.0	0.0
2005	Linha	1972		1.0	1.0	0.0	1.0	0.0
