period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	MalinI	1979		10.0	0.0	10.0	0.0	1.0
2003	Snoffsan	1980		1.0	0.0	1.0	0.0	1.0
2003	Pyris	1978		1.0	0.0	1.0	0.0	1.0
2003	Jossebell	1969		4.0	0.0	4.0	0.0	1.0
2003	Baronessan	1975		1.0	0.0	1.0	0.0	1.0
2003	Leonesse	1981		1.0	0.0	1.0	0.0	1.0
2003	Vitsippa	1973		1.0	0.0	1.0	0.0	1.0
2003	Frida	1979		1.0	0.0	1.0	0.0	1.0
2003	pabe	1983		1.0	0.0	1.0	0.0	1.0
2003	Tilda	1981		1.0	0.0	1.0	0.0	1.0
2003	Lena	1980		1.0	0.0	1.0	0.0	1.0
2003	Jennie med ie	1976		2.0	0.0	2.0	0.0	1.0
2003	Sunflower	1971		1.0	0.0	1.0	0.0	1.0
2003	Moonlight	1977		1.0	0.0	1.0	0.0	1.0
2003	Lilla H	1979		1.0	0.0	1.0	0.0	1.0
2003	Persikan	1983		2.0	0.0	2.0	0.0	1.0
2003	höst	1975		1.0	0.0	1.0	0.0	1.0
2003	Jojo77	1978		1.0	0.0	1.0	0.0	1.0
2003	Snutten	1981		1.0	0.0	1.0	0.0	1.0
2004	Anna76	1977		6.0	0.0	6.0	0.0	1.0
2004	marremask	1980		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	CoolJen	1980		7.0	0.0	7.0	0.0	1.0
2004	Väntarochlängtar	1971		4.0	2.0	2.0	0.5	0.5
2004	morotsland	1981		1.0	0.0	1.0	0.0	1.0
2004	Jennaz	1980		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
2004	pabe	1983		5.0	0.0	5.0	0.0	1.0
2004	TessaLisa	1984		2.0	0.0	2.0	0.0	1.0
2004	VIVO	1986		1.0	0.0	1.0	0.0	1.0
2004	Katja77	1977		1.0	0.0	1.0	0.0	1.0
2004	Mistress	1977		2.0	0.0	2.0	0.0	1.0
2004	Kamilla	1982		3.0	0.0	3.0	0.0	1.0
2004	TigerLily	1974		1.0	0.0	1.0	0.0	1.0
2004	Gulletuss	1981		2.0	0.0	2.0	0.0	1.0
2004	Anova	1979		1.0	0.0	1.0	0.0	1.0
2004	Inferna	1985		1.0	1.0	0.0	1.0	0.0
2004	Pyris	1978		8.0	0.0	8.0	0.0	1.0
2004	ronja3	1969		2.0	0.0	2.0	0.0	1.0
2004	MalinI	1979		5.0	0.0	5.0	0.0	1.0
2004	bambigirl	1982		1.0	0.0	1.0	0.0	1.0
2004	Mitti	1982		2.0	0.0	2.0	0.0	1.0
2004	giftgrodan	1980		1.0	0.0	1.0	0.0	1.0
2004	Mamba	1985		9.0	0.0	9.0	0.0	1.0
2004	delifi2	1975		3.0	0.0	3.0	0.0	1.0
