period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	Jissa	1978		1.0	1.0	0.0	1.0	0.0
2003	Snoffsan	1980		1.0	1.0	0.0	1.0	0.0
2004	Pallas	1974		4.0	4.0	0.0	1.0	0.0
2004	morotsland	1981		1.0	1.0	0.0	1.0	0.0
2004	kixan	1982		6.0	6.0	0.0	1.0	0.0
2004	musli	1972		1.0	1.0	0.0	1.0	0.0
2004	Sunshine78	1979		1.0	1.0	0.0	1.0	0.0
2004	Jennie med ie	1976		3.0	3.0	0.0	1.0	0.0
2004	mammatill5	1985		2.0	2.0	0.0	1.0	0.0
2004	Maja Gräddnos	1979		2.0	2.0	0.0	1.0	0.0
2004	elliot	1984		1.0	1.0	0.0	1.0	0.0
2004	Malo	1982		1.0	1.0	0.0	1.0	0.0
2004	Snoffsan	1980		1.0	0.0	1.0	0.0	1.0
2004	Väntarochlängtar	1971		1.0	1.0	0.0	1.0	0.0
2004	Cinnamon	1986		1.0	0.0	1.0	0.0	1.0
2004	Brodsmulan	1978		2.0	2.0	0.0	1.0	0.0
2004	Mamba	1985		1.0	1.0	0.0	1.0	0.0
2004	Lorelei	1978		1.0	1.0	0.0	1.0	0.0
2004	MissWiren	1983		1.0	1.0	0.0	1.0	0.0
2004	nonno	1985		1.0	1.0	0.0	1.0	0.0
2004	stinaliza	1972		2.0	1.0	1.0	0.5	0.5
2004	ladymarina	1978		1.0	1.0	0.0	1.0	0.0
2004	Totinona	1973		1.0	1.0	0.0	1.0	0.0
2005	Jennie med ie	1976		4.0	4.0	0.0	1.0	0.0
2005	Legewiel	1985		1.0	1.0	0.0	1.0	0.0
2005	Coccinelle	1954		2.0	2.0	0.0	1.0	0.0
2005	Lastbilsfarsan	1980		1.0	1.0	0.0	1.0	0.0
2005	Mamma Björck	1975		1.0	1.0	0.0	1.0	0.0
2005	Pallas	1974		43.0	21.0	22.0	0.4883720930232558	0.5116279069767442
2005	bubbelmaja	1978		1.0	1.0	0.0	1.0	0.0
2005	lilla mej	1978		1.0	1.0	0.0	1.0	0.0
2005	Miss Cee	1981		6.0	6.0	0.0	1.0	0.0
2005	Supermamsen	1985		2.0	2.0	0.0	1.0	0.0
2005	Gustie	1973		2.0	2.0	0.0	1.0	0.0
2005	modesty74	1975		1.0	1.0	0.0	1.0	0.0
2005	morotsland	1981		3.0	3.0	0.0	1.0	0.0
2005	Konvaljen	1985		3.0	3.0	0.0	1.0	0.0
2005	Depsin1	1975		1.0	1.0	0.0	1.0	0.0
2005	Tilda	1981		1.0	1.0	0.0	1.0	0.0
2005	Kallisto	1978		1.0	1.0	0.0	1.0	0.0
2005	mariiee	1986		1.0	1.0	0.0	1.0	0.0
2005	kixan	1982		2.0	2.0	0.0	1.0	0.0
2005	Marlene	1967		1.0	1.0	0.0	1.0	0.0
2005	cheetah	1980		1.0	1.0	0.0	1.0	0.0
2005	ronja3	1969		1.0	0.0	1.0	0.0	1.0
2005	Sarah81	1982		1.0	0.0	1.0	0.0	1.0
2005	Vitsippa	1973		1.0	1.0	0.0	1.0	0.0
2005	Gulletuss	1981		1.0	1.0	0.0	1.0	0.0
2005	Fama123	1974		1.0	1.0	0.0	1.0	0.0
2005	Sunshine78	1979		1.0	1.0	0.0	1.0	0.0
2005	guldplutt	1971		4.0	4.0	0.0	1.0	0.0
2005	Nonnie	1985		1.0	1.0	0.0	1.0	0.0
2005	Demona	1977		1.0	1.0	0.0	1.0	0.0
2005	enilorac	1984		1.0	1.0	0.0	1.0	0.0
2005	Lioness	1977		1.0	1.0	0.0	1.0	0.0
2005	HeyMama	1985		1.0	1.0	0.0	1.0	0.0
2005	SolochMåne	1987		1.0	1.0	0.0	1.0	0.0
2005	mumama	1981		1.0	1.0	0.0	1.0	0.0
2005	Tricia	1980		4.0	3.0	1.0	0.75	0.25
2005	Maja Gräddnos	1979		1.0	1.0	0.0	1.0	0.0
2005	Atjo	1977		1.0	1.0	0.0	1.0	0.0
2005	Jojjanna	1975		1.0	1.0	0.0	1.0	0.0
2005	stinaliza	1972		1.0	1.0	0.0	1.0	0.0
2005	näbben	1978		1.0	1.0	0.0	1.0	0.0
2005	isblomma	1974		1.0	1.0	0.0	1.0	0.0
2005	Floris	1986		1.0	1.0	0.0	1.0	0.0
2005	Majsan72	1973		1.0	1.0	0.0	1.0	0.0
2005	Lilla Morran	1984		1.0	1.0	0.0	1.0	0.0
2006	Pallas	1974		41.0	24.0	17.0	0.5853658536585366	0.4146341463414634
2006	Tyrell	1973		1.0	1.0	0.0	1.0	0.0
2006	brokig	1984		1.0	1.0	0.0	1.0	0.0
2006	sebbeman	1980		1.0	1.0	0.0	1.0	0.0
2006	AnnaKlara	1971		2.0	2.0	0.0	1.0	0.0
