period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1011	2	1009	0.0019782394	0.9980217606	0.29220700002323047	147.41843151171977
2004	12068	23	12045	0.0019058668	0.9980941332	0.2384364589332904	124.86813686310796
2005	29210	46	29164	0.0015748031	0.9984251969	0.1979497509462934	125.50014209995001
2006	62934	91	62843	0.0014459593	0.9985540407	0.19397214134590499	133.9537503142935
2007	90162	126	90036	0.0013974845	0.9986025155	0.19844209474164862	141.80105112824663
2008	94100	91	94009	0.0009670563	0.9990329437	0.14612712167728745	150.95895144791334
2009	96149	117	96031	0.0012168613	0.9987727381	0.19722924334915767	161.8813800689142
2010	73482	93	73389	0.0012656161	0.9987343839	0.22568680152012824	178.0960072769967
2011	67331	77	67254	0.0011436040	0.9988563960	0.21347744964922952	186.4573038793413
2012	57564	59	57504	0.0010249461	0.9989576819	0.20315867247391026	198.0073949481311
2013	43998	57	43941	0.0012955134	0.9987044866	0.2743513962377895	211.49604740499484
2014	28773	28	28745	0.0009731345	0.9990268655	0.20209880328998084	207.476075020375
2015	19698	34	19664	0.0017260636	0.9982739364	0.38283398101524035	221.41315890246136
2016	15820	18	15802	0.0011378003	0.9988621997	0.28142655998807253	247.0612500517512
2017	15324	20	15303	0.0013051423	0.9986296006	0.32490802422423254	248.6033747351715
2018	15285	31	15254	0.0020281322	0.9979718678	0.5481857386261716	269.74275022592326
2019	12807	13	12794	0.0010150699	0.9989849301	0.2840118748423461	279.5113789794597
2020	12683	4	12679	0.0003153828	0.9996846172	0.09590818977535737	304.004984540439
2021	12557	16	12541	0.0012741897	0.9987258103	0.39302036123041806	308.05427188691704
2022	10930	9	10921	0.0008234218	0.9991765782	0.2726946402686539	330.89979626377436
