period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	20.0	3.0	17.0	0.15	0.85	NA	NA
2004	204.0	51.0	153.0	0.25	0.75	NA	NA
2005	649.0	102.0	547.0	0.15716486902927582	0.8428351309707242	NA	NA
2006	1323.0	237.0	1086.0	0.17913832199546487	0.8208616780045351	NA	NA
2007	1819.0	274.0	1545.0	0.15063221550302364	0.8493677844969764	NA	NA
2008	2070.0	361.0	1709.0	0.17439613526570047	0.8256038647342995	NA	NA
2009	2627.0	423.0	2204.0	0.16102017510468214	0.8389798248953179	NA	NA
2010	2218.0	358.0	1860.0	0.16140667267808836	0.8385933273219116	NA	NA
2011	2118.0	256.0	1862.0	0.12086874409820586	0.8791312559017942	NA	NA
2012	1466.0	169.0	1297.0	0.11527967257844475	0.8847203274215553	NA	NA
2013	813.0	113.0	700.0	0.13899138991389914	0.8610086100861009	NA	NA
2014	412.0	55.0	357.0	0.13349514563106796	0.866504854368932	NA	NA
2015	292.0	36.0	256.0	0.1232876712328767	0.8767123287671232	NA	NA
2016	217.0	31.0	186.0	0.14285714285714285	0.8571428571428571	NA	NA
2017	202.0	29.0	173.0	0.14356435643564355	0.8564356435643564	NA	NA
2018	129.0	13.0	116.0	0.10077519379844961	0.8992248062015504	NA	NA
2019	152.0	28.0	124.0	0.18421052631578946	0.8157894736842105	NA	NA
2020	118.0	21.0	97.0	0.17796610169491525	0.8220338983050848	NA	NA
2021	66.0	9.0	57.0	0.13636363636363635	0.8636363636363636	NA	NA
2022	17.0	2.0	15.0	0.11764705882352941	0.8823529411764706	NA	NA
