period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	34.0	1.0	33.0	0.029411764705882353	0.9705882352941176	NA	NA
2004	245.0	6.0	239.0	0.024489795918367346	0.9755102040816327	NA	NA
2005	613.0	9.0	604.0	0.01468189233278956	0.9853181076672104	NA	NA
2006	1257.0	15.0	1242.0	0.011933174224343675	0.9880668257756563	NA	NA
2007	1700.0	20.0	1680.0	0.011764705882352941	0.9882352941176471	NA	NA
2008	1893.0	20.0	1873.0	0.010565240359218173	0.9894347596407819	NA	NA
2009	2348.0	16.0	2332.0	0.0068143100511073255	0.9931856899488927	NA	NA
2010	2067.0	24.0	2043.0	0.011611030478955007	0.988388969521045	NA	NA
2011	1968.0	18.0	1950.0	0.009146341463414634	0.9908536585365854	NA	NA
2012	1349.0	10.0	1339.0	0.007412898443291327	0.9925871015567087	NA	NA
2013	739.0	19.0	720.0	0.02571041948579161	0.9742895805142084	NA	NA
2014	458.0	6.0	452.0	0.013100436681222707	0.9868995633187773	NA	NA
2015	348.0	4.0	344.0	0.011494252873563218	0.9885057471264368	NA	NA
2016	305.0	1.0	304.0	0.003278688524590164	0.9967213114754099	NA	NA
2017	315.0	5.0	310.0	0.015873015873015872	0.9841269841269841	NA	NA
2018	210.0	0.0	210.0	0.0	1.0	NA	NA
2019	170.0	1.0	169.0	0.0058823529411764705	0.9941176470588236	NA	NA
2020	146.0	4.0	142.0	0.0273972602739726	0.9726027397260274	NA	NA
2021	75.0	0.0	75.0	0.0	1.0	NA	NA
2022	40.0	0.0	40.0	0.0	1.0	NA	NA
