period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	8	7	1	0.8750000000	0.1250000000	1.0227245000813066	0.14610350001161523
2004	53	43	10	0.8113207547	0.1886792453	0.44577251017962993	0.10366802562316976
2005	166	116	50	0.6987951807	0.3012048193	0.4991776328210877	0.2151627727677102
2006	330	233	97	0.7060606061	0.2939393939	0.49665394432522925	0.20676151330277784
2007	495	364	131	0.7353535354	0.2646464646	0.5732771625869849	0.20631678104092038
2008	464	356	108	0.7672413793	0.2327586207	0.5716621463419157	0.1734255949576598
2009	457	330	127	0.7221006565	0.2778993435	0.5562876094463421	0.21408644363541046
2010	341	253	88	0.7419354839	0.2580645161	0.6139651697268005	0.21355310251366974
2011	312	230	82	0.7371794872	0.2628205128	0.6376599145366596	0.2273396217043743
2012	254	187	67	0.7362204724	0.2637795276	0.6439096907223936	0.23070561111444046
2013	203	148	55	0.7290640394	0.2709359606	0.7123509937402254	0.26472503145751614
2014	143	99	44	0.6923076923	0.3076923077	0.7145636259181466	0.3175838337413985
2015	81	64	17	0.7901234568	0.2098765432	0.7206286701463348	0.19141699050762018
2016	66	53	13	0.8030303030	0.1969696970	0.8286448710759913	0.20325251554694126
2017	45	38	7	0.8444444444	0.1555555556	0.6173252460260418	0.11371780847848138
2018	43	25	18	0.5813953488	0.4186046512	0.44208527308562223	0.31830139662164797
2019	33	22	11	0.6666666667	0.3333333333	0.4806354805024318	0.2403177402512159
2020	23	19	4	0.8260869565	0.1739130435	0.4555639014329475	0.09590818977535737
2021	25	21	4	0.8400000000	0.1600000000	0.5158392241149237	0.09825509030760451
2022	22	18	4	0.8181818182	0.1818181818	0.5453892805373078	0.1211976178971795
