period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	3	0	3	0.0000000000	1.0000000000	0.0	6.7085728852901125
2005	35	0	35	0.0000000000	1.0000000000	0.0	10.603984795703628
2006	45	0	45	0.0000000000	1.0000000000	0.0	10.785906702865766
2007	61	0	61	0.0000000000	1.0000000000	0.0	11.023401778418059
2008	95	0	95	0.0000000000	1.0000000000	0.0	12.347973697516236
2009	124	0	124	0.0000000000	1.0000000000	0.0	13.993929568778189
2010	160	2	158	0.0125000000	0.9875000000	0.20256586125129794	16.002703038852538
2011	140	4	136	0.0285714286	0.9714285714	0.42885949962389025	14.581222987212268
2012	193	0	193	0.0000000000	1.0000000000	0.0	20.225127677668052
2013	249	2	247	0.0080321285	0.9919678715	0.14328860531755477	17.696142756718015
2014	271	3	268	0.0110701107	0.9889298893	0.1866194477992746	16.6713373367352
2015	358	2	356	0.0055865922	0.9944134078	0.1041660698818913	18.54156043897665
2016	490	5	485	0.0102040816	0.9897959184	0.23018234723292508	22.327687681593734
2017	539	5	534	0.0092764378	0.9907235622	0.23619192483428184	25.2252975723013
2018	351	2	349	0.0056980057	0.9943019943	0.1063990178093868	18.566628607737997
2019	317	1	316	0.0031545741	0.9968454259	0.05479012532912428	17.313679604003273
2020	277	0	277	0.0000000000	1.0000000000	0.0	17.313459814928493
2021	227	6	221	0.0264317181	0.9735682819	0.4010769718849053	14.77300179776068
2022	223	2	221	0.0089686099	0.9910313901	0.14289369302247953	15.78975307898399
2023	132	0	132	0.0000000000	1.0000000000	0.0	17.596476012403915
