period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	25	24	1	0.9600000000	0.0400000000	3.9293245491100084	0.163721856212917
2001	29	25	4	0.8620689655	0.1379310345	4.30228323892403	0.6883653182278447
2002	56	51	5	0.9107142857	0.0892857143	4.450911939492732	0.43636391563654237
2003	104	99	5	0.9519230769	0.0480769231	7.890070123595956	0.3984883900806039
2004	283	253	30	0.8939929329	0.1060070671	5.34101865807814	0.6333223705230996
2005	539	503	36	0.9332096475	0.0667903525	6.2579556438343396	0.4478854933956983
2006	859	783	76	0.9115250291	0.0884749709	6.524399048477643	0.6332750034282258
2007	1379	1277	102	0.9260333575	0.0739666425	7.5069715928376395	0.5996171515030847
2008	1931	1806	125	0.9352667012	0.0647332988	7.553151761057692	0.5227818217786332
2009	2534	2362	172	0.9321231255	0.0678768745	7.971413875369677	0.5804755235239561
2010	3145	2955	190	0.9395866455	0.0604133545	8.280876270725335	0.5324421290821704
2011	3424	3182	242	0.9293224299	0.0706775701	8.596122498235918	0.6537591591995889
2012	3360	3130	230	0.9315476190	0.0684523810	8.76109954687957	0.643786867662077
2013	2899	2702	197	0.9320455329	0.0679544671	8.377826740211583	0.6108186039310444
2014	2606	2404	202	0.9224865695	0.0775134305	8.661682219244334	0.7278119002859216
2015	2290	2104	186	0.9187772926	0.0812227074	8.747128497313168	0.7732727663974568
2016	1783	1629	154	0.9136287156	0.0863712844	7.322731537455225	0.6922655965427285
2017	1589	1387	202	0.8728760227	0.1271239773	7.397828257907559	1.0774054131920163
2018	1619	1411	208	0.8715256331	0.1284743669	7.420436811717344	1.093870203286469
2019	1573	1413	160	0.8982835346	0.1017164654	7.541833557978206	0.8539938919154373
2020	1777	1588	189	0.8936409679	0.1063590321	7.164760323066081	0.8527328092314165
2021	1821	1587	234	0.8714991763	0.1285008237	7.378214686279148	1.087903110642294
2022	1950	1669	281	0.8558974359	0.1441025641	7.907919334408861	1.3314112240676392
2023	1609	1414	195	0.8788067122	0.1211932878	7.401687762785434	1.020741947484554
2024	1575	1394	181	0.8850793651	0.1149206349	8.006273518356668	1.0395520135025516
